FIPS,Year,LCP_Area_ha,CountyArea_ha,CroplandArea_ha,Prop_LCP
13295,2007,0,115806.25,3562.5,0
13295,2012,0,115806.25,3500,0
13295,2017,0,115806.25,3468.75,0
13297,2002,1000,85500,7512.5,0.133111480865225
13297,2007,1200,85500,7662.5,0.156606851549755
13297,2012,1156.25,85500,7525,0.153654485049834
13297,2017,950,85500,7412.5,0.128161888701518
13299,2002,4362.5,235156.25,13525,0.322550831792976
13299,2007,4643.75,235156.25,13406.25,0.346386946386946
13299,2012,3493.75,235156.25,12025,0.290540540540541
13299,2017,3631.25,235156.25,11381.25,0.319055464030752
13301,2002,3456.25,74262.5,9787.5,0.353128991060026
13301,2007,3293.75,74262.5,9881.25,0.333333333333333
13301,2012,2506.25,74262.5,9612.5,0.26072821846554
13301,2017,2300,74262.5,9456.25,0.243225380039656
13303,2002,19325,177225,33593.75,0.575255813953488
13303,2007,18387.5,177225,33868.75,0.542904594943717
13303,2012,14331.25,177225,30718.75,0.466531027466938
13303,2017,12187.5,177225,28881.25,0.421986582990695
13305,2002,11587.5,168062.5,18887.5,0.613500992720053
13305,2007,8800,168062.5,17156.25,0.512932604735883
13305,2012,3362.5,168062.5,12081.25,0.278323848939472
13305,2017,1668.75,168062.5,9700,0.172036082474227
13307,2002,4750,54437.5,9568.75,0.496407576747224
13307,2007,3906.25,54437.5,9137.5,0.42749658002736
13307,2012,2893.75,54437.5,8025,0.360591900311526
13307,2017,2387.5,54437.5,7081.25,0.337157987643425
13309,2002,12618.75,77700,19012.5,0.66370808678501
13309,2007,13218.75,77700,19356.25,0.682918953826284
13309,2012,13137.5,77700,19218.75,0.683577235772358
13309,2017,12762.5,77700,18981.25,0.672374053342114
13311,2002,0,62725,775,0
13311,2007,0,62725,818.75,0
13311,2012,0,62725,700,0
13311,2017,0,62725,650,0
13313,2002,0,75375,2737.5,0
13313,2007,0,75375,2731.25,0
13313,2012,0,75375,2706.25,0
13313,2017,0,75375,2687.5,0
13315,2002,23975,98950,30412.5,0.78832716810522
13315,2007,24606.25,98950,31262.5,0.787085165933627
13315,2012,22931.25,98950,29525,0.776672311600339
13315,2017,20137.5,98950,28331.25,0.71078755790867
13317,2002,281.25,122856.25,7800,0.0360576923076923
13317,2007,281.25,122856.25,7706.25,0.0364963503649635
13317,2012,281.25,122856.25,7275,0.038659793814433
13317,2017,281.25,122856.25,7087.5,0.0396825396825397
13319,2002,656.25,117031.25,8575,0.076530612244898
13319,2007,425,117031.25,8431.25,0.050407709414381
13319,2012,318.75,117031.25,7306.25,0.0436270316509837
13319,2017,206.25,117031.25,6912.5,0.0298372513562387
13321,2002,44637.5,148856.25,53412.5,0.835712614088462
13321,2007,45006.25,148856.25,53781.25,0.836839047065659
13321,2012,40743.75,148856.25,51437.5,0.792102065613609
13321,2017,37362.5,148856.25,49762.5,0.750816377794524
16001,2002,22956.25,274675,27675,0.829494128274616
16001,2007,21375,274675,25331.25,0.843819393042191
16001,2012,20168.75,274675,24037.5,0.839053562142486
16001,2017,18456.25,274675,22618.75,0.815971262779773
16003,2002,0,354737.5,737.5,0
16003,2007,0,354737.5,981.25,0
16003,2012,0,354737.5,1050,0
16003,2017,0,354737.5,1043.75,0
16005,2002,20837.5,297331.25,28375,0.734361233480176
16005,2007,21362.5,297331.25,29550,0.722927241962775
16005,2012,21100,297331.25,29600,0.712837837837838
16005,2017,20887.5,297331.25,29575,0.70625528317836
16007,2002,18462.5,271868.75,23125,0.798378378378378
16007,2007,17200,271868.75,22443.75,0.766360345307714
16007,2012,17100,271868.75,22093.75,0.773974540311174
16007,2017,16581.25,271868.75,21787.5,0.761044176706827
16009,2002,35768.75,203118.75,37650,0.950033200531209
16009,2007,35175,203118.75,37137.5,0.947155839784584
16009,2012,34081.25,203118.75,36125,0.943425605536332
16009,2017,33381.25,203118.75,35625,0.937017543859649
16011,2002,115800,549181.25,122712.5,0.94366914536009
16011,2007,115675,549181.25,123418.75,0.937256292095002
16011,2012,115743.75,549181.25,123662.5,0.935964823612655
16011,2017,115231.25,549181.25,123518.75,0.932904923341598
16013,2002,11893.75,687650,16712.5,0.711667913238594
16013,2007,11918.75,687650,16675,0.714767616191904
16013,2012,11743.75,687650,16581.25,0.708254805880136
16013,2017,11743.75,687650,16543.75,0.70986021911598
16015,2002,0,493943.75,675,0
16015,2007,0,493943.75,950,0
16015,2012,0,493943.75,956.25,0
16015,2017,0,493943.75,943.75,0
16017,2002,0,496793.75,1431.25,0
16017,2007,0,496793.75,1881.25,0
16017,2012,0,496793.75,1868.75,0
16017,2017,0,496793.75,1887.5,0
16019,2002,84475,492175,88100,0.958853575482406
16019,2007,82725,492175,86737.5,0.953739731949849
16019,2012,80243.75,492175,84756.25,0.94675908856279
16019,2017,78475,492175,83375,0.941229385307346
16021,2002,15568.75,331025,16956.25,0.918171765573166
16021,2007,12937.5,331025,15337.5,0.843520782396088
16021,2012,11025,331025,13843.75,0.796388261851016
16021,2017,9912.5,331025,13000,0.7625
16023,2002,20587.5,579743.75,22931.25,0.897792313982011
16023,2007,19868.75,579743.75,22312.5,0.89047619047619
16023,2012,19387.5,579743.75,21812.5,0.888825214899713
16023,2017,19018.75,579743.75,21431.25,0.887430737824439
16025,2002,8112.5,279356.25,14462.5,0.560933448573898
16025,2007,7868.75,279356.25,14212.5,0.553649956024626
16025,2012,7600,279356.25,14050,0.540925266903915
16025,2017,7550,279356.25,14000,0.539285714285714
16027,2002,69256.25,156362.5,73725,0.939386232621228
16027,2007,66968.75,156362.5,71475,0.936953480237845
16027,2012,65475,156362.5,69931.25,0.936276700330682
16027,2017,63500,156362.5,68350,0.929041697147037
16029,2002,69606.25,465837.5,75618.75,0.920489296636086
16029,2007,69368.75,465837.5,75500,0.918791390728477
16029,2012,68087.5,465837.5,74412.5,0.915000839912649
16029,2017,67625,465837.5,74081.25,0.912849067746562
16031,2002,111837.5,668425,117443.75,0.952264381884945
16031,2007,109356.25,668425,115900,0.943539689387403
16031,2012,108587.5,668425,115693.75,0.938577062287289
16031,2017,108256.25,668425,115625,0.93627027027027
16033,2002,13800,456868.75,16043.75,0.860148032723023
16033,2007,12362.5,456868.75,14806.25,0.83495145631068
16033,2012,10281.25,456868.75,13043.75,0.788212745567801
16033,2017,9556.25,456868.75,12362.5,0.773003033367037
16035,2002,15206.25,644412.5,16531.25,0.919848771266541
16035,2007,15056.25,644412.5,16543.75,0.910086890819796
16035,2012,14737.5,644412.5,16212.5,0.909020817270625
16035,2017,14600,644412.5,16056.25,0.909303230829116
16037,2002,925,1279118.75,7350,0.125850340136054
16037,2007,418.75,1279118.75,6756.25,0.0619796484736355
16037,2012,418.75,1279118.75,6062.5,0.0690721649484536
16037,2017,212.5,1279118.75,5825,0.036480686695279
16039,2002,30543.75,803343.75,36600,0.83452868852459
16039,2007,29262.5,803343.75,35987.5,0.813129558874609
16039,2012,27287.5,803343.75,34925,0.781317108088762
16039,2017,26175,803343.75,34550,0.757597684515195
16041,2002,25637.5,172975,30237.5,0.847871021083092
16041,2007,25643.75,172975,30800,0.832589285714286
16041,2012,25150,172975,30550,0.823240589198036
16041,2017,24918.75,172975,30375,0.82037037037037
16043,2002,51537.5,491143.75,54137.5,0.951974139921496
16043,2007,50987.5,491143.75,53687.5,0.949708963911525
16043,2012,50318.75,491143.75,53000,0.949410377358491
16043,2017,49893.75,491143.75,52575,0.949001426533523
16045,2002,11362.5,146212.5,12737.5,0.892051030421982
16045,2007,11412.5,146212.5,12837.5,0.888997078870497
16045,2012,11143.75,146212.5,12668.75,0.879625061667489
16045,2017,10825,146212.5,12537.5,0.863409770687936
16047,2002,40106.25,190081.25,41718.75,0.961348314606742
16047,2007,39537.5,190081.25,41275,0.957904300423985
16047,2012,38331.25,190081.25,40200,0.95351368159204
16047,2017,38143.75,190081.25,40006.25,0.953444774254023
16049,2002,94325,2202406.25,97756.25,0.964899942458922
16049,2007,94056.25,2202406.25,97868.75,0.961044766587905
16049,2012,93306.25,2202406.25,97281.25,0.959139094121426
16049,2017,92656.25,2202406.25,96787.5,0.957316285677386
16051,2002,81718.75,286362.5,83943.75,0.973494155312337
16051,2007,81406.25,286362.5,83525,0.974633343310386
16051,2012,79356.25,286362.5,81287.5,0.976241734584038
16051,2017,78125,286362.5,80268.75,0.973292844351008
16053,2002,59818.75,156025,61862.5,0.966963022832895
16053,2007,59181.25,156025,61375,0.964256619144603
16053,2012,59012.5,156025,61412.5,0.960920008141665
16053,2017,58787.5,156025,61218.75,0.960285860132721
16055,2002,26625,339050,32450,0.820493066255778
16055,2007,24881.25,339050,31656.25,0.785982230997038
16055,2012,21725,339050,28975,0.749784296807593
16055,2017,18575,339050,26731.25,0.69487958849661
16057,2002,122112.5,278856.25,124012.5,0.984678963814132
16057,2007,121337.5,278856.25,123412.5,0.983186468145447
16057,2012,119175,278856.25,121356.25,0.982026059638461
16057,2017,117787.5,278856.25,120000,0.9815625
16059,2002,2743.75,1183431.25,9737.5,0.281771501925546
16059,2007,2743.75,1183431.25,9518.75,0.288246881155614
16059,2012,2493.75,1183431.25,9087.5,0.274415405777166
16059,2017,2212.5,1183431.25,8843.75,0.25017667844523
16061,2002,68731.25,124181.25,69737.5,0.985570890840652
16061,2007,68737.5,124181.25,69843.75,0.984161073825503
16061,2012,68643.75,124181.25,69856.25,0.982642927440279
16061,2017,68387.5,124181.25,69806.25,0.979675888620288
16063,2002,22756.25,312281.25,27031.25,0.841849710982659
16063,2007,22262.5,312281.25,26800,0.830690298507463
16063,2012,21425,312281.25,26468.75,0.809445100354191
16063,2017,20325,312281.25,25987.5,0.782106782106782
16065,2002,46318.75,122606.25,47806.25,0.9688848215453
16065,2007,46512.5,122606.25,47931.25,0.970400312948233
16065,2012,46550,122606.25,47962.5,0.970549908782903
16065,2017,46625,122606.25,48037.5,0.970595888628676
16067,2002,68000,197456.25,68587.5,0.991434299252779
16067,2007,66412.5,197456.25,67075,0.990122996645546
16067,2012,64643.75,197456.25,65287.5,0.990139766417768
16067,2017,63362.5,197456.25,64225,0.986570650058389
16069,2002,71418.75,221856.25,74218.75,0.962273684210526
16069,2007,71662.5,221856.25,74293.75,0.964583158071843
16069,2012,71556.25,221856.25,74312.5,0.962910008410429
16069,2017,71293.75,221856.25,74162.5,0.961318051575931
16071,2002,29687.5,310956.25,37312.5,0.795644891122278
16071,2007,29362.5,310956.25,37706.25,0.77871705619095
16071,2012,29362.5,310956.25,37718.75,0.778458989229495
16071,2017,28468.75,310956.25,37550,0.758155792276964
16073,2002,29393.75,1993518.75,34600,0.849530346820809
16073,2007,27168.75,1993518.75,33168.75,0.819106840022612
16073,2012,24362.5,1993518.75,30337.5,0.803049031726411
16073,2017,21887.5,1993518.75,28775,0.760642919200695
16075,2002,16093.75,106281.25,19631.25,0.819802610633556
16075,2007,15112.5,106281.25,19100,0.791230366492147
16075,2012,14875,106281.25,18868.75,0.788340510102683
16075,2017,14625,106281.25,18756.25,0.779740086637787
16077,2002,63706.25,373456.25,70862.5,0.899012171458811
16077,2007,62906.25,373456.25,71225,0.883204633204633
16077,2012,62575,373456.25,71425,0.876093804690234
16077,2017,62087.5,373456.25,71331.25,0.8704109348988
16079,2002,0,684512.5,43.75,0
16079,2007,0,684512.5,50,0
16079,2012,0,684512.5,50,0
16079,2017,0,684512.5,50,0
16081,2002,20093.75,116518.75,26387.5,0.761487446707722
16081,2007,20037.5,116518.75,26356.25,0.760256106236661
16081,2012,20100,116518.75,26418.75,0.760823278921221
16081,2017,20087.5,116518.75,26418.75,0.760350130115921
16083,2002,97456.25,499581.25,101931.25,0.956097860077258
16083,2007,95106.25,499581.25,99562.5,0.955241682360326
16083,2012,91468.75,499581.25,97162.5,0.941399716968995
16083,2017,90031.25,499581.25,95800,0.939783402922756
16085,2002,0,966968.75,631.25,0
16085,2007,0,966968.75,537.5,0
16085,2012,0,966968.75,475,0
16085,2017,0,966968.75,437.5,0
16087,2002,7506.25,381525,10450,0.718301435406699
16087,2007,7243.75,381525,10512.5,0.689060642092747
16087,2012,6937.5,381525,10406.25,0.666666666666667
16087,2017,6331.25,381525,10381.25,0.609873570138471
17001,2002,77181.25,225700,93137.5,0.828680713998121
17001,2007,75806.25,225700,92287.5,0.821414059325477
17001,2012,74675,225700,91268.75,0.818188043552695
17001,2017,73856.25,225700,90425,0.816768039811999
17003,2002,17718.75,65431.25,20700,0.855978260869565
17003,2007,17681.25,65431.25,20462.5,0.864080635308491
17003,2012,17625,65431.25,20250,0.87037037037037
17003,2017,17312.5,65431.25,20062.5,0.862928348909657
17005,2002,24406.25,99125,33993.75,0.717962860820004
17005,2007,25250,99125,34406.25,0.733878292461399
17005,2012,25143.75,99125,34325,0.732520029133285
17005,2017,25100,99125,34268.75,0.732445741382455
17007,2002,49350,73031.25,50112.5,0.984784235470192
17007,2007,49112.5,73031.25,49856.25,0.985082111069324
17007,2012,48637.5,73031.25,49450,0.983569261880688
17007,2017,48387.5,73031.25,49187.5,0.983735705209657
17009,2002,23631.25,79612.5,30025,0.787052456286428
17009,2007,23287.5,79612.5,29862.5,0.779824194223524
17009,2012,22943.75,79612.5,29375,0.781063829787234
17009,2017,22537.5,79612.5,29193.75,0.771997430956968
17011,2002,169587.5,226225,171306.25,0.989966799226531
17011,2007,168912.5,226225,170700,0.989528412419449
17011,2012,168581.25,226225,170368.75,0.989508052386368
17011,2017,168256.25,226225,170025,0.989597118070872
17013,2002,7218.75,73418.75,12881.25,0.560407569141194
17013,2007,7043.75,73418.75,12587.5,0.559582919563059
17013,2012,6675,73418.75,12287.5,0.54323499491353
17013,2017,6618.75,73418.75,12118.75,0.546157813305828
17015,2002,64987.5,120850,68750,0.945272727272727
17015,2007,64525,120850,68250,0.945421245421245
17015,2012,64193.75,120850,67800,0.946810471976401
17015,2017,64056.25,120850,67600,0.947577662721893
17017,2002,58487.5,99387.5,59643.75,0.980614062663733
17017,2007,58281.25,99387.5,59456.25,0.980237569641543
17017,2012,58012.5,99387.5,59237.5,0.979320531757755
17017,2017,57787.5,99387.5,59043.75,0.978723404255319
17019,2002,223831.25,258606.25,224318.75,0.997826753225042
17019,2007,223168.75,258606.25,223706.25,0.997597295560585
17019,2012,222175,258606.25,222818.75,0.997110880480211
17019,2017,221625,258606.25,222287.5,0.997019625485014
17021,2002,144637.5,185400,145887.5,0.991431753919973
17021,2007,144275,185400,145493.75,0.991623351518536
17021,2012,144168.75,185400,145400,0.991531980742779
17021,2017,143837.5,185400,145250,0.990275387263339
17023,2002,60662.5,130762.5,66043.75,0.91851992050724
17023,2007,61000,130762.5,66681.25,0.914799887524604
17023,2012,60787.5,130762.5,66493.75,0.914183663878184
17023,2017,60481.25,130762.5,66506.25,0.909407010619303
17025,2002,30543.75,121650,41968.75,0.72777364110201
17025,2007,32437.5,121650,42975,0.754799301919721
17025,2012,32287.5,121650,43012.5,0.750653879686138
17025,2017,32000,121650,42850,0.746791131855309
17027,2002,27000,130275,40500,0.666666666666667
17027,2007,28350,130275,41325,0.686025408348457
17027,2012,28312.5,130275,41437.5,0.683257918552036
17027,2017,28293.75,130275,41368.75,0.683940172231455
17029,2002,90050,132100,92243.75,0.976217900941798
17029,2007,90018.75,132100,92225,0.976077527785308
17029,2012,90068.75,132100,92312.5,0.975693974272173
17029,2017,90006.25,132100,92225,0.975941989699105
17031,2002,8443.75,423356.25,12481.25,0.676514772158237
17031,2007,7731.25,423356.25,11531.25,0.670460704607046
17031,2012,6106.25,423356.25,10706.25,0.570344424985406
17031,2017,5525,423356.25,9806.25,0.563416188655194
17033,2002,42987.5,115487.5,50162.5,0.856964864191378
17033,2007,44537.5,115487.5,51237.5,0.869236399121737
17033,2012,44718.75,115487.5,51456.25,0.869063524839062
17033,2017,44475,115487.5,51381.25,0.865588127964968
17035,2002,40412.5,89843.75,44468.75,0.908784258608573
17035,2007,41400,89843.75,45406.25,0.911768754301445
17035,2012,41581.25,89843.75,45312.5,0.917655172413793
17035,2017,41512.5,89843.75,45293.75,0.916517179522561
17037,2002,132525,164381.25,132900,0.997178329571106
17037,2007,131250,164381.25,131687.5,0.996677740863787
17037,2012,129875,164381.25,130350,0.996355964710395
17037,2017,129050,164381.25,129450,0.996910003862495
17039,2002,84337.5,104943.75,84862.5,0.993813521873619
17039,2007,84175,104943.75,84668.75,0.994168450579464
17039,2012,84087.5,104943.75,84581.25,0.994162417793542
17039,2017,84006.25,104943.75,84500,0.994156804733728
17041,2002,94518.75,108062.5,94606.25,0.999075113959173
17041,2007,94375,108062.5,94450,0.999205929062996
17041,2012,94450,108062.5,94525,0.999206559111346
17041,2017,94506.25,108062.5,94581.25,0.999207030991872
17043,2002,4137.5,87131.25,6606.25,0.626300851466414
17043,2007,3581.25,87131.25,5868.75,0.610223642172524
17043,2012,3400,87131.25,5450,0.623853211009174
17043,2017,3306.25,87131.25,5093.75,0.649079754601227
17045,2002,123825,161637.5,125556.25,0.986211359450445
17045,2007,123743.75,161637.5,125418.75,0.986644740120596
17045,2012,123543.75,161637.5,125175,0.986968244457759
17045,2017,123487.5,161637.5,125131.25,0.986863793017332
17047,2002,12381.25,57706.25,19631.25,0.630690862782553
17047,2007,12462.5,57706.25,19556.25,0.637264301693832
17047,2012,12462.5,57706.25,19400,0.642396907216495
17047,2017,12425,57706.25,19350,0.642118863049096
17049,2002,38981.25,124318.75,47893.75,0.81391100091348
17049,2007,40318.75,124318.75,48775,0.82662737057919
17049,2012,39950,124318.75,48531.25,0.823180940115905
17049,2017,39393.75,124318.75,48168.75,0.817827948618139
17051,2002,49768.75,187931.25,66918.75,0.743719062295694
17051,2007,51250,187931.25,67456.25,0.759751690910776
17051,2012,50125,187931.25,66781.25,0.750584932147871
17051,2017,49331.25,187931.25,66300,0.744061085972851
17053,2002,117256.25,125943.75,117275,0.999840119377531
17053,2007,117318.75,125943.75,117337.5,0.999840204538191
17053,2012,117281.25,125943.75,117300,0.999840153452685
17053,2017,117300,125943.75,117318.75,0.99984017899952
17055,2002,15906.25,111768.75,28656.25,0.555070883315158
17055,2007,15556.25,111768.75,28387.5,0.547996477322765
17055,2012,15506.25,111768.75,28193.75,0.549988915983152
17055,2017,15531.25,111768.75,28043.75,0.553822152886115
17057,2002,95131.25,228643.75,106268.75,0.895194965594307
17057,2007,93543.75,228643.75,104875,0.891954707985697
17057,2012,91900,228643.75,103793.75,0.885409766965737
17057,2017,90962.5,228643.75,103025,0.882916767774812
17059,2002,37618.75,84975,40662.5,0.92514601905933
17059,2007,36918.75,84975,40087.5,0.920954162768943
17059,2012,36618.75,84975,39812.5,0.91978021978022
17059,2017,36393.75,84975,39625,0.918454258675079
17061,2002,70093.75,141475,75756.25,0.925253691939609
17061,2007,69831.25,141475,75375,0.926451077943615
17061,2012,69231.25,141475,74781.25,0.925783535311325
17061,2017,69081.25,141475,74412.5,0.928355451033093
17063,2002,78756.25,111475,80662.5,0.976367580970091
17063,2007,78525,111475,80418.75,0.97645138726976
17063,2012,78343.75,111475,80312.5,0.975486381322957
17063,2017,78325,111475,80300,0.975404732254047
17065,2002,29568.75,112856.25,40518.75,0.729754743174456
17065,2007,29062.5,112856.25,40106.25,0.72463768115942
17065,2012,28537.5,112856.25,39887.5,0.715449702287684
17065,2017,28225,112856.25,39712.5,0.710733396285804
17067,2002,112512.5,210981.25,119125,0.944491080797482
17067,2007,111912.5,210981.25,118668.75,0.943066308526887
17067,2012,110781.25,210981.25,117800,0.940418081494058
17067,2017,110243.75,210981.25,117443.75,0.938694055664946
17069,2002,0,47018.75,3943.75,0
17069,2007,0,47018.75,3987.5,0
17069,2012,0,47018.75,3975,0
17069,2017,0,47018.75,3937.5,0
17071,2002,63706.25,102381.25,65000,0.980096153846154
17071,2007,63400,102381.25,64718.75,0.979623370352487
17071,2012,63037.5,102381.25,64325,0.979984453944811
17071,2017,62768.75,102381.25,64056.25,0.979900478095424
17073,2002,161137.5,213900,162262.5,0.993066789923735
17073,2007,160243.75,213900,161368.75,0.993028389945389
17073,2012,159706.25,213900,160812.5,0.993120870579091
17073,2017,158968.75,213900,160087.5,0.993011634262513
17075,2002,257843.75,289818.75,258018.75,0.999321754717438
17075,2007,257643.75,289818.75,257806.25,0.999369681689253
17075,2012,257793.75,289818.75,257956.25,0.99937004821554
17075,2017,257856.25,289818.75,258018.75,0.99937020080905
17077,2002,27956.25,156000,38643.75,0.723435225618632
17077,2007,27900,156000,38406.25,0.726444263628967
17077,2012,27687.5,156000,37950,0.729578392621871
17077,2017,27568.75,156000,37656.25,0.732116182572614
17079,2002,57143.75,129037.5,62162.5,0.919264025738991
17079,2007,58262.5,129037.5,63350,0.919692186266772
17079,2012,58218.75,129037.5,63287.5,0.919909144775825
17079,2017,58375,129037.5,63381.25,0.921013706735036
17081,2002,6475,151225,28012.5,0.231146809460062
17081,2007,6318.75,151225,27950,0.226073345259392
17081,2012,6268.75,151225,27750,0.225900900900901
17081,2017,6243.75,151225,27487.5,0.227148703956344
17083,2002,30387.5,97693.75,36518.75,0.832106794454903
17083,2007,29400,97693.75,35862.5,0.819797838968282
17083,2012,28612.5,97693.75,35131.25,0.814445828144458
17083,2017,28212.5,97693.75,34800,0.810704022988506
17085,2002,20800,160225,35506.25,0.585812356979405
17085,2007,20668.75,160225,35237.5,0.586555516140475
17085,2012,20350,160225,34575,0.588575560375994
17085,2017,20000,160225,34162.5,0.585437248444932
17087,2002,2475,90368.75,10025,0.246882793017456
17087,2007,2325,90368.75,9775,0.237851662404092
17087,2012,2318.75,90368.75,9587.5,0.241851368970013
17087,2017,2312.5,90368.75,9450,0.244708994708995
17089,2002,68918.75,135762.5,72181.25,0.954801281496233
17089,2007,67887.5,135762.5,71081.25,0.955069023124945
17089,2012,66837.5,135762.5,70012.5,0.954650955186574
17089,2017,65562.5,135762.5,68856.25,0.952164836162295
17091,2002,140693.75,176475,141187.5,0.996502877379371
17091,2007,140143.75,176475,140643.75,0.996444918455317
17091,2012,140018.75,176475,140506.25,0.996530403451804
17091,2017,139543.75,176475,140118.75,0.995896337927651
17093,2002,60300,83475,60775,0.992184286301933
17093,2007,59187.5,83475,59868.75,0.988620941643178
17093,2012,58225,83475,59087.5,0.985403004019463
17093,2017,57581.25,83475,58400,0.985980308219178
17095,2002,111587.5,186418.75,114525,0.974350578476315
17095,2007,110431.25,186418.75,113537.5,0.972641197842123
17095,2012,109731.25,186418.75,112787.5,0.972902582289704
17095,2017,109112.5,186418.75,112156.25,0.97286152131513
17097,2002,17737.5,354393.75,24331.25,0.729000770613922
17097,2007,16506.25,354393.75,23056.25,0.715912171320141
17097,2012,15237.5,354393.75,21818.75,0.698367230020052
17097,2017,14018.75,354393.75,20543.75,0.682385153635534
17099,2002,223043.75,297400,226050,0.98670095111701
17099,2007,221818.75,297400,224725,0.987067526977417
17099,2012,221112.5,297400,223975,0.98721955575399
17099,2017,220243.75,297400,223162.5,0.986920965664034
17101,2002,33650,96893.75,40087.5,0.839413782351107
17101,2007,34043.75,96893.75,40312.5,0.844496124031008
17101,2012,33856.25,96893.75,40337.5,0.839324449953517
17101,2017,33156.25,96893.75,40137.5,0.826066645904703
17103,2002,151568.75,188775,152887.5,0.99137437658409
17103,2007,150950,188775,152262.5,0.991380018060915
17103,2012,150793.75,188775,152112.5,0.99133042978059
17103,2017,150581.25,188775,151881.25,0.991440681453438
17105,2002,248275,270912.5,248362.5,0.999647692385123
17105,2007,247768.75,270912.5,247862.5,0.999621766100156
17105,2012,247593.75,270912.5,247712.5,0.999520613614573
17105,2017,247231.25,270912.5,247337.5,0.999570425026533
17107,2002,137131.25,160268.75,137300,0.998770939548434
17107,2007,136850,160268.75,137025,0.998722860791826
17107,2012,136700,160268.75,136887.5,0.998630262076523
17107,2017,136518.75,160268.75,136768.75,0.998172097061646
17109,2002,98987.5,152850,102381.25,0.966851840546975
17109,2007,98468.75,152850,101868.75,0.96662371924658
17109,2012,98318.75,152850,101550,0.968180699162974
17109,2017,98050,152850,101318.75,0.967737955709086
17111,2002,75743.75,158250,80693.75,0.938656959182093
17111,2007,74843.75,158250,79600,0.940248115577889
17111,2012,72993.75,158250,78406.25,0.930968513351933
17111,2017,71731.25,158250,77262.5,0.928409642452678
17113,2002,260968.75,307243.75,262250,0.995114394661582
17113,2007,259837.5,307243.75,261025,0.995450627334546
17113,2012,258693.75,307243.75,259950,0.995167339873053
17113,2017,257818.75,307243.75,259018.75,0.995367130757909
17115,2002,117268.75,151712.5,118187.5,0.992226335272343
17115,2007,116387.5,151712.5,117375,0.991586794462194
17115,2012,115387.5,151712.5,116450,0.990875912408759
17115,2017,114637.5,151712.5,115681.25,0.990977362364255
17117,2002,114362.5,224731.25,122331.25,0.934859244878148
17117,2007,114750,224731.25,122362.5,0.937787312289304
17117,2012,115056.25,224731.25,122587.5,0.938564290812685
17117,2017,115081.25,224731.25,122768.75,0.937382273583465
17119,2002,46418.75,191806.25,57975,0.800668391548081
17119,2007,46043.75,191806.25,56981.25,0.808050893934408
17119,2012,43181.25,191806.25,53818.75,0.802345836720474
17119,2017,41031.25,191806.25,51893.75,0.790678068168132
17121,2002,22693.75,149193.75,38950,0.582637997432606
17121,2007,24212.5,149193.75,39637.5,0.610848312835068
17121,2012,24356.25,149193.75,39568.75,0.615542568314642
17121,2017,24318.75,149193.75,39418.75,0.616933565879182
17123,2002,70450,103218.75,72475,0.972059330803725
17123,2007,70293.75,103218.75,72293.75,0.972335091207746
17123,2012,70100,103218.75,72106.25,0.97217647568692
17123,2017,69868.75,103218.75,71900,0.971748956884562
17125,2002,95281.25,145943.75,96800,0.984310433884298
17125,2007,94943.75,145943.75,96506.25,0.983809338773395
17125,2012,94318.75,145943.75,96187.5,0.980571799870046
17125,2017,94075,145943.75,95943.75,0.980522441534753
17127,2002,8743.75,62650,14787.5,0.591293322062553
17127,2007,8718.75,62650,14806.25,0.588856057408189
17127,2012,8618.75,62650,14712.5,0.585811384876805
17127,2017,8525,62650,14587.5,0.584404455869752
17129,2002,57437.5,81681.25,58275,0.985628485628486
17129,2007,57375,81681.25,58206.25,0.985718887576506
17129,2012,57118.75,81681.25,57950,0.985655737704918
17129,2017,56912.5,81681.25,57768.75,0.985177972519745
17131,2002,100525,147337.5,101400,0.991370808678501
17131,2007,100143.75,147337.5,101025,0.991276911655531
17131,2012,99631.25,147337.5,100531.25,0.991047559838359
17131,2017,99243.75,147337.5,100162.5,0.990827405466118
17133,2002,29675,103262.5,37987.5,0.781178019085225
17133,2007,28175,103262.5,37118.75,0.759050345175956
17133,2012,26906.25,103262.5,36250,0.742241379310345
17133,2017,26537.5,103262.5,35750,0.742307692307692
17135,2002,96250,183812.5,103168.75,0.932937541648997
17135,2007,96843.75,183812.5,103806.25,0.932927930640014
17135,2012,96550,183812.5,103425,0.933526710176456
17135,2017,96037.5,183812.5,103068.75,0.931780971438967
17137,2002,95606.25,148225,97712.5,0.978444416016375
17137,2007,95156.25,148225,97400,0.976963552361396
17137,2012,95075,148225,97312.5,0.977007064868337
17137,2017,94650,148225,96981.25,0.975961848295418
17139,2002,69375,89218.75,70012.5,0.990894483128013
17139,2007,69337.5,89218.75,69968.75,0.990978115230013
17139,2012,69343.75,89218.75,69975,0.99097892104323
17139,2017,69362.5,89218.75,69987.5,0.991069833898911
17141,2002,129975,197650,133025,0.977071978951325
17141,2007,129400,197650,132550,0.976235382874387
17141,2012,128956.25,197650,132106.25,0.976155556606898
17141,2017,128587.5,197650,131850,0.975255972696246
17143,2002,77793.75,163281.25,82550,0.942383403997577
17143,2007,77212.5,163281.25,82075,0.940755406640268
17143,2012,76818.75,163281.25,81631.25,0.941045861725748
17143,2017,76293.75,163281.25,81218.75,0.939361292804925
17145,2002,12600,115743.75,27975,0.450402144772118
17145,2007,13293.75,115743.75,28337.5,0.469122187913542
17145,2012,12731.25,115743.75,28200,0.451462765957447
