FIPS,Year,Scenario,CroplandArea,SoySmallGrain,Corn,FruitVeg,soysmallgrain_cropland,corn_cropland,fruitveg_cropland
36033,2050,A1B,16632.91875,3471.15,22741.65,208.29999999999995,0.20869157435161523,1.3672675458719474,0.012523358235006105
36033,2050,A2,21157.9375,3471.15,22741.65,208.29999999999995,0.16405899677130628,1.0748519320467793,0.009845004977446406
36035,2050,B1,6023.0625,0,0,246.35,0,0,0.04090111965466073
36035,2050,B2,5760.51875,0,0,246.35,0,0,0.04276524575152194
36035,2050,A1B,6038.50625,0,0,246.35,0,0,0.04079651321053116
36035,2050,A2,7968.975,0,0,246.35,0,0,0.030913636948290087
36037,2050,B1,54500.99375,33266.05,60203.15,22150.65,0.6103751089859715,1.104624812460415,0.4064265341950761
36037,2050,B2,48755.918750000004,33266.05,60203.15,22150.65,0.6822976748848569,1.2347864945114997,0.4543171489307644
36037,2050,A1B,68338.59375,33266.05,60203.15,22150.65,0.48678277053367086,0.8809538899825547,0.3241309015083443
36037,2050,A2,78516.02500000001,33266.05,60203.15,22150.65,0.4236848465010805,0.7667625812692377,0.2821162940941037
36039,2050,B1,7706.4312500000005,123.5,0,2026.65,0.016025576040790603,0,0.2629816492556136
36039,2050,B2,6023.0625,123.5,0,2026.65,0.020504519088088494,0,0.33648164866295177
36039,2050,A1B,9528.79375,123.5,0,2026.65,0.012960717089715579,0,0.21268694161839738
36039,2050,A2,12077.0125,123.5,0,2026.65,0.01022603893139963,0,0.16781054089328798
36043,2050,B1,17142.5625,3725.05,7117.15,906.25,0.21729831814817652,0.4151742191402248,0.05286549195897638
36043,2050,B2,15675.40625,3725.05,7117.15,906.25,0.23763658437879404,0.45403288989719165,0.05781349366942244
36043,2050,A1B,18208.18125,3725.05,7117.15,906.25,0.20458111377818144,0.3908764913025017,0.04977158276035944
36043,2050,A2,20833.61875,3725.05,7117.15,906.25,0.17879995044067895,0.34161851982627833,0.0434994040581644
36045,2050,B1,46408.46875,12312.45,47203.45,883.55,0.26530610320988024,1.0171300900765012,0.019038551018772838
36045,2050,B2,44616.99375,12312.45,47203.45,883.55,0.2759587539445102,1.0579702044582509,0.019802992665770985
36045,2050,A1B,51860.1125,12312.45,47203.45,883.55,0.23741656942992556,0.9102072426086618,0.017037178621623697
36045,2050,A2,71334.68125000001,12312.45,47203.45,883.55,0.1726011777756419,0.6617181036327963,0.01238598090742853
36049,2050,B1,19505.45625,744.6499999999999,45738.25,199.45,0.03817649740953893,2.344895162347202,0.010225343998297913
36049,2050,B2,15567.300000000001,744.6499999999999,45738.25,199.45,0.04783424228992823,2.9380978075838455,0.012812112569295894
36049,2050,A1B,25404.96875,744.6499999999999,45738.25,199.45,0.029311195275530496,1.8003663161364842,0.007850826425440889
36049,2050,A2,34856.543750000004,744.6499999999999,45738.25,199.45,0.021363277017389305,1.312185463023711,0.005722024576805609
36051,2050,B1,63535.5875,46799.6,66786.25,0,0.7365887660989991,1.0511628620731648,0
36051,2050,B2,56014.481250000004,46799.6,66786.25,0,0.8354910900830665,1.1923032849652606,0
36051,2050,A1B,82824.83125,46799.6,66786.25,0,0.5650431071660046,0.8063554008146561,0
36051,2050,A2,95658.58750000001,46799.6,66786.25,0,0.4892357416421186,0.6981730730657087,0
36053,2050,B1,36678.90625,14772.85,14031.199999999999,3521.1000000000004,0.40276146456793543,0.382541395982875,0.09599795522801338
36053,2050,B2,31628.800000000003,14772.85,14031.199999999999,3521.1000000000004,0.4670695695062727,0.44362100364225004,0.11132575374342371
36053,2050,A1B,39752.2125,14772.85,14031.199999999999,3521.1000000000004,0.37162334046186735,0.35296651727246625,0.08857620189064949
36053,2050,A2,45342.85,14772.85,14031.199999999999,3521.1000000000004,0.3258032964403429,0.3094468036305614,0.07765502168478604
36055,2050,B1,39582.33125,34459.2,27963.5,5016.5,0.870570249699479,0.7064642004884439,0.1267358399967915
36055,2050,B2,39952.981250000004,34459.2,27963.5,5016.5,0.8624938345495805,0.6999102225944652,0.1255600919643512
36055,2050,A1B,40910.49375,34459.2,27963.5,5016.5,0.8423071158851511,0.6835287828810426,0.12262135066507233
36055,2050,A2,54531.88125,34459.2,27963.5,5016.5,0.6319092466666002,0.5127917716941042,0.0919920583154281
36057,2050,B1,26269.818750000002,6842.2,9464.65,586.05,0.260458591858385,0.3602860792482628,0.02230887108804281
36057,2050,B2,25142.425,6842.2,9464.65,586.05,0.27213763191100304,0.37644141326860875,0.02330920744518478
36057,2050,A1B,26964.787500000002,6842.2,9464.65,586.05,0.25374574155275653,0.3510003555562972,0.02173390018371181
36057,2050,A2,32138.443750000002,6842.2,9464.65,586.05,0.21289767647818975,0.29449621374401486,0.018235170456876896
36063,2050,B1,67705.40000000001,36469.4,41591.55,5046.549999999999,0.5386483205180088,0.6143018134447178,0.07453689070591117
36063,2050,B2,68384.925,36469.4,41591.55,5046.549999999999,0.5332958981822382,0.6081976400500549,0.07379623506204035
36063,2050,A1B,68323.15000000001,36469.4,41591.55,5046.549999999999,0.5337780825386417,0.6087475475003714,0.07386295860187943
36063,2050,A2,81759.21250000001,36469.4,41591.55,5046.549999999999,0.4460586016529941,0.5087078107558827,0.06172454266239415
36065,2050,B1,38516.7125,15615.45,20847.75,1290.35,0.4054201147099457,0.5412650417659607,0.033501041917842804
36065,2050,B2,35690.50625,15615.45,20847.75,1290.35,0.437523914360279,0.5841259256444422,0.03615387215192555
36065,2050,A1B,40771.5,15615.45,20847.75,1290.35,0.38299915382068356,0.5113314447592068,0.03164833278147725
36065,2050,A2,47118.88125,15615.45,20847.75,1290.35,0.33140536417128963,0.4424500210305821,0.027384988050835776
36067,2050,B1,36972.3375,23022.1,36645.6,2611.2,0.6226844596990926,0.9911626496431284,0.07062577528402146
36067,2050,B2,36030.26875,23022.1,36645.6,2611.2,0.6389655364421892,1.017078175416052,0.0724723986412119
36067,2050,A1B,37373.875,23022.1,36645.6,2611.2,0.615994461371747,0.9805137947296072,0.06986698596278818
36067,2050,A2,46840.89375,23022.1,36645.6,2611.2,0.49149574563785936,0.7823420320625286,0.05574616090667569
36069,2050,B1,64570.318750000006,55254.8,56005.95,0,0.8557306370738645,0.8673636909992797,0
36069,2050,B2,59875.418750000004,55254.8,56005.95,0,0.9228294541155088,0.9353746690915626,0
36069,2050,A1B,74191.77500000001,55254.8,56005.95,0,0.7447564099928866,0.75488084764113,0
36069,2050,A2,90670.25625,55254.8,56005.95,0,0.6094038142745406,0.6176882289333995,0
36071,2050,B1,26424.256250000002,4473.15,0,647.3999999999996,0.16928196418016492,0,0.024500216538734163
36071,2050,B2,26640.46875,4473.15,0,647.3999999999996,0.16790808157232592,0,0.024301374201608206
36071,2050,A1B,30779.39375,4473.15,0,647.3999999999996,0.14532937316219882,0,0.021033552683278552
36071,2050,A2,37790.856250000004,4473.15,0,647.3999999999996,0.11836593408756117,0,0.01713112811515086
36073,2050,B1,61620.5625,36906.35,46860.45,16853.05,0.5989291318137513,0.7604677415919402,0.2734971788029361
36073,2050,B2,60493.168750000004,36906.35,46860.45,16853.05,0.610091201413548,0.774640359701772,0.2785942668939788
36073,2050,A1B,74685.975,36906.35,46860.45,16853.05,0.4941536881589883,0.6274330622315635,0.22565213883865073
36073,2050,A2,81573.8875,36906.35,46860.45,16853.05,0.4524284808665028,0.5744540494039836,0.2065985883043762
36075,2050,B1,17729.425,5490.5,0,771.8499999999999,0.3096829141385014,0,0.04353497081828655
36075,2050,B2,16648.3625,5490.5,0,771.8499999999999,0.3297921942773651,0,0.04636191697531814
36075,2050,A1B,23752.4875,5490.5,0,771.8499999999999,0.23115473695123512,0,0.032495543887771754
36075,2050,A2,42084.21875,5490.5,0,771.8499999999999,0.13046458180954112,0,0.018340604219960716
36077,2050,B1,16895.4625,2138.05,3528.75,403.5,0.1265458107465244,0.208857851627323,0.02388215179075447
36077,2050,B2,13976.59375,2138.05,3528.75,403.5,0.15297360989690353,0.25247567920474184,0.028869695092912033
36077,2050,A1B,20555.631250000002,2138.05,3528.75,403.5,0.10401286022291337,0.17166828676205212,0.019629657444842515
36077,2050,A2,27798.75,2138.05,3528.75,403.5,0.07691173164260984,0.12693916093349522,0.014515041143936327
36079,2050,B1,1096.5062500000001,0,0,167.25,0,0,0.1525299103402283
36079,2050,B2,1065.61875,0,0,167.25,0,0,0.15695106716168422
36079,2050,A1B,1729.7,0,0,167.25,0,0,0.09669306816210903
36079,2050,A2,3552.0625,0,0,167.25,0,0,0.04708532014850527
36083,2050,B1,18733.26875,2803.9,9088.6,2640.9,0.14967489322972533,0.48515825621729797,0.14097379561695553
36083,2050,B2,17605.875,2803.9,9088.6,2640.9,0.1592593381470674,0.5162254077119144,0.15000106498540972
36083,2050,A1B,18841.375,2803.9,9088.6,2640.9,0.1488161028587351,0.48237456130457573,0.14016492957653037
36083,2050,A2,25404.96875,2803.9,9088.6,2640.9,0.11036817354872755,0.3577489147669194,0.10395210582575505
36089,2050,B1,53435.375,9136.55,44384.35,705.85,0.17098317359988582,0.8306173578832374,0.013209414175534466
36089,2050,B2,52724.9625,9136.55,44384.35,705.85,0.1732869890613957,0.8418090387451674,0.01338739690900681
36089,2050,A1B,60246.06875,9136.55,44384.35,705.85,0.15165387866075494,0.7367177796144583,0.01171611716158658
36089,2050,A2,86037.13125,9136.55,44384.35,705.85,0.10619310368975138,0.515874359769521,0.008204015984087102
36091,2050,B1,21744.8,810.1,10688.65,344.29999999999995,0.037254883926272034,0.4915497038372392,0.01583367057871307
36091,2050,B2,21775.6875,810.1,10688.65,344.29999999999995,0.03720204011928441,0.49085247021477507,0.015811211471509223
36091,2050,A1B,22285.33125,810.1,10688.65,344.29999999999995,0.03635126581302219,0.479627153848117,0.015449624514780321
36091,2050,A2,34192.4625,810.1,10688.65,344.29999999999995,0.02369235617352801,0.3126025216814963,0.01006947072033785
36093,2050,B1,3227.74375,40.1,0,730.8,0.01242353888842632,0,0.2264120254279789
36093,2050,B2,3088.75,40.1,0,730.8,0.012982598138405504,0,0.23660056657223794
36093,2050,A1B,2810.7625000000003,40.1,0,730.8,0.014266591360885168,0,0.26000062260685486
36093,2050,A2,4355.1375,40.1,0,730.8,0.00920751641021667,0,0.16780182026399856
36095,2050,B1,12864.643750000001,654.15,5252.15,1444.6,0.05084866807912966,0.40826237415241284,0.11229226615777835
36095,2050,B2,9590.56875,654.15,5252.15,1444.6,0.06820763367136072,0.5476369688711109,0.15062714606993458
36095,2050,A1B,17621.318750000002,654.15,5252.15,1444.6,0.037122647247953555,0.29805657990268175,0.08198024339126149
36095,2050,A2,26408.8125,654.15,5252.15,1444.6,0.024770140649073107,0.1988786886952982,0.054701437256976244
36097,2050,B1,7243.1187500000005,5388.5,12318.7,808.8499999999999,0.7439474880899888,1.7007452763355564,0.11167150890629811
36097,2050,B2,5714.1875,5388.5,12318.7,808.8499999999999,0.9430037078762291,2.155809552976692,0.14155118291095625
36097,2050,A1B,10316.425000000001,5388.5,12318.7,808.8499999999999,0.5223224130452166,1.1940861296427783,0.07840409831894284
36097,2050,A2,17497.76875,5388.5,12318.7,808.8499999999999,0.3079535497918842,0.7040154762589373,0.04622589380145968
36099,2050,B1,39119.01875,40452.15,33751.9,4007.75,1.0340788519906317,0.8628002715431097,0.10245016690251209
36099,2050,B2,36926.00625,40452.15,33751.9,4007.75,1.095492150603208,0.9140414419986186,0.10853461847095908
36099,2050,A1B,45728.94375,40452.15,33751.9,4007.75,0.8846071368092775,0.7380861492126637,0.08764142950491832
36099,2050,A2,53636.14375,40452.15,33751.9,4007.75,0.7541957190015175,0.6292752916264603,0.07472106903658599
36101,2050,B1,40431.7375,20149.7,71245.25,8116.05,0.49836344530086046,1.7621120042145109,0.20073463328158972
36101,2050,B2,21219.7125,20149.7,71245.25,8116.05,0.9495745995616104,3.35750307644366,0.3824769067912678
36101,2050,A1B,69296.10625,20149.7,71245.25,8116.05,0.290776799598318,1.0281277528490282,0.11712129929378248
36101,2050,A2,94654.74375000001,20149.7,71245.25,8116.05,0.21287575457622004,0.7526854669658328,0.08574372163994157
36103,2050,B1,16710.1375,201.14999999999998,1046,8356.75,0.012037602922178228,0.06259673207356911,0.5001006125772454
36103,2050,B2,18022.85625,201.14999999999998,1046,8356.75,0.011160828073519145,0.05803741568432029,0.4636751180879002
36103,2050,A1B,12833.75625,201.14999999999998,1046,8356.75,0.01567350946064602,0.08150380758556171,0.6511538661956432
36103,2050,A2,18177.29375,201.14999999999998,1046,8356.75,0.011066003705859678,0.057544319544266594,0.45973565234373787
36107,2050,B1,10903.2875,1468.8,5040.75,22.69999999999999,0.13471166379864788,0.46231469178447326,0.0020819408825090585
36107,2050,B2,7274.00625,1468.8,5040.75,22.69999999999999,0.2019244896854467,0.6929812577491254,0.003120701195438207
36107,2050,A1B,14254.581250000001,1468.8,5040.75,22.69999999999999,0.10304055757513043,0.3536231553627715,0.0015924704908465823
36107,2050,A2,19829.775,1468.8,5040.75,22.69999999999999,0.07407043196405405,0.25420106884722593,0.0011447431955228936
36109,2050,B1,14254.581250000001,4030.1,6446.999999999999,2048.65,0.2827231420775689,0.45227564997744135,0.14371870797677763
36109,2050,B2,12200.5625,4030.1,6446.999999999999,2048.65,0.33032083561721026,0.5284182594040233,0.16791438919312124
36109,2050,A1B,17111.675,4030.1,6446.999999999999,2048.65,0.23551756330107954,0.37676031130792276,0.11972235330556477
36109,2050,A2,24262.131250000002,4030.1,6446.999999999999,2048.65,0.1661065946133648,0.2657227402477265,0.0844381715229572
36111,2050,B1,11613.7,706.95,0,0,0.06087207349940157,0,0
36111,2050,B2,11783.581250000001,706.95,0,0,0.05999449445812579,0,0
36111,2050,A1B,16447.59375,706.95,0,0,0.04298197114699529,0,0
36111,2050,A2,20879.95,706.95,0,0,0.033857839697891995,0,0
36115,2050,B1,46022.375,205.45,11840.55,1094.9,0.004464132935338518,0.2572781174374421,0.023790601853989502
36115,2050,B2,42964.512500000004,205.45,11840.55,1094.9,0.004781853395869439,0.2755890690020048,0.025483822259126064
36115,2050,A1B,49172.9,205.45,11840.55,1094.9,0.00417811436787336,0.24079421795338488,0.022266329624650978
36115,2050,A2,59242.225,205.45,11840.55,1094.9,0.0034679656275570336,0.1998667335671474,0.018481750136832304
36117,2050,B1,55535.725,43612.65,27100.95,24799.65,0.7853080156962028,0.48799128849042667,0.4465530971280199
36117,2050,B2,54655.43125,43612.65,27100.95,24799.65,0.797956378763364,0.49585099559524565,0.45374539058275204
36117,2050,A1B,70207.2875,43612.65,27100.95,24799.65,0.6211983335775506,0.38601334654896047,0.3532346980361547
36117,2050,A2,85064.175,43612.65,27100.95,24799.65,0.5127029093034758,0.31859416728605194,0.29154047517653586
36119,2050,B1,664.0812500000001,9.3,29.450000000000003,0,0.014004310466528003,0.04434698314400535,0
36119,2050,B2,772.1875,9.3,29.450000000000003,0,0.012043707001214085,0.0381384055038446,0
36119,2050,A1B,926.625,9.3,29.450000000000003,0,0.010036422501011737,0.03178200458653717,0
36119,2050,A2,4741.23125,9.3,29.450000000000003,0,0.0019615157982433365,0.006211466694437231,0
36121,2050,B1,29142.35625,11369.9,85769.15,16464.5,0.39015033315983155,2.9431096533246173,0.5649680437215848
36121,2050,B2,19999.65625,11369.9,85769.15,16464.5,0.5685047711757546,4.288531209130157,0.8232391494228807
36121,2050,A1B,43582.262500000004,11369.9,85769.15,16464.5,0.2608836565104898,1.967982960958027,0.3777798364644332
36121,2050,A2,55226.85,11369.9,85769.15,16464.5,0.20587630835363596,1.553033533507705,0.29812491568865507
36123,2050,B1,25652.068750000002,17519.5,22784.5,5722.2,0.682966359194714,0.8882129633306864,0.22306972805068595
36123,2050,B2,22903.08125,17519.5,22784.5,5722.2,0.7649407435080379,0.9948224761242551,0.24984411213229224
36123,2050,A1B,33636.4875,17519.5,22784.5,5722.2,0.5208480820121304,0.677374532641079,0.1701188330083514
36123,2050,A2,40725.168750000004,17519.5,22784.5,5722.2,0.4301885182489268,0.5594697505090142,0.1405077050785701
37001,2050,B1,20432.08125,4489.1,27.949999999999818,319.95,0.2197084058678555,0.0013679467920087592,0.015659197713889277
37001,2050,B2,11382.04375,4489.1,27.949999999999818,319.95,0.39440192803686946,0.0024556222602816666,0.028110065909736113
37001,2050,A1B,34331.45625,4489.1,27.949999999999818,319.95,0.13075763426143625,8.141221798594639e-4,0.009319441554419935
37001,2050,A2,36509.025,4489.1,27.949999999999818,319.95,0.12295863830929477,7.655641310607396e-4,0.008763586537849203
37003,2050,B1,8046.19375,7592.25,268.64999999999986,69.25,0.9435827965241329,0.03338845774127672,0.008606553875240699
37003,2050,B2,2100.35,7592.25,268.64999999999986,69.25,3.6147546837431856,0.12790725355297922,0.03297069536029709
37003,2050,A1B,16555.7,7592.25,268.64999999999986,69.25,0.4585882807733892,0.01622703962985557,0.004182849411380974
37003,2050,A2,16524.8125,7592.25,268.64999999999986,69.25,0.459445455129975,0.016257370545051563,0.004190667821495705
37005,2050,B1,5945.84375,51.150000000000006,462.8499999999999,2354.6000000000004,0.00860264785801006,0.07784429249423178,0.3960077154735189
37005,2050,B2,5791.40625,51.150000000000006,462.8499999999999,2354.6000000000004,0.0088320518008903285,0.07992014029407796,0.4065679212194794
37005,2050,A1B,9606.0125,51.150000000000006,462.8499999999999,2354.6000000000004,0.00532479007288404,0.04818336432520777,0.24511731584775684
37005,2050,A2,14486.237500000001,51.150000000000006,462.8499999999999,2354.6000000000004,0.0035309375536608455,0.03195101557599065,0.16254048023166817
37007,2050,B1,35319.856250000004,26334.9,8204.05,0,0.7456117548609784,0.2322786916778575,0
37007,2050,B2,24756.33125,26334.9,8204.05,0,1.0637642441466364,0.33139199492655036,0
37007,2050,A1B,48230.83125,26334.9,8204.05,0,0.5460179581706878,0.1700997015265002,0
37007,2050,A2,46640.125,26334.9,8204.05,0,0.5646404249559794,0.1759011151878345,0
37009,2050,B1,7876.3125,0,0,624,0,0,0.07922489108958031
37009,2050,B2,7629.2125000000005,0,0,624,0,0,0.08179087946495132
37009,2050,A1B,11320.268750000001,0,0,624,0,0,0.05512236624240921
37009,2050,A2,18532.5,0,0,624,0,0,0.03367057871307163
37011,2050,B1,2362.89375,0,126,75.75,0,0.05332444592567905,0.032058149038652284
37011,2050,B2,2146.68125,0,126,75.75,0,0.05869525342898486,0.03528702735909209
37011,2050,A1B,2625.4375,0,126,75.75,0,0.04799200133311115,0.02885233413478706
37011,2050,A2,3073.30625,0,126,75.75,0,0.04099819209361254,0.024647722627707536
37013,2050,B1,119457.40625,65325.75,37078.9,490.55,0.5468539126262839,0.3103943168027726,0.00410648460735351
37013,2050,B2,113110.02500000001,65325.75,37078.9,490.55,0.577541645844389,0.3278126761973574,0.004336927694958957
37013,2050,A1B,130190.8125,65325.75,37078.9,490.55,0.5017692780740577,0.28480427526327945,0.003767931012797082
37013,2050,A2,126499.75625,65325.75,37078.9,490.55,0.516410085968051,0.29311439878762613,0.0038778730848345014
37015,2050,B1,80755.36875000001,73349.4,0,2636.8,0.9082913140682054,0,0.032651699085950864
37015,2050,B2,75427.27500000001,73349.4,0,2636.8,0.972451941290468,0,0.03495817660123609
37015,2050,A1B,108770.33125,73349.4,0,2636.8,0.6743511687154119,0,0.024241904660008105
37015,2050,A2,94901.84375,73349.4,0,2636.8,0.7728975233950605,0,0.027784497074115067
37017,2050,B1,113372.56875,21022.6,10452.099999999999,2117.4,0.1854293347304967,0.09219249519738873,0.018676475476789443
37017,2050,B2,100616.03125,21022.6,10452.099999999999,2117.4,0.2089388712596433,0.10388106020629788,0.021044360165020922
37017,2050,A1B,159518.49375,21022.6,10452.099999999999,2117.4,0.13178785422176167,0.06552281026663091,0.01327369604754684
37017,2050,A2,141634.63125,21022.6,10452.099999999999,2117.4,0.1484283879900312,0.0737962171239811,0.014949733559602147
37019,2050,B1,29806.4375,13076.35,11336.95,947.25,0.43870891984323857,0.3803523987058165,0.03178004751490345
37019,2050,B2,23505.3875,13076.35,11336.95,947.25,0.5563128878432657,0.48231283147321014,0.04029927181587625
37019,2050,A1B,51921.887500000004,13076.35,11336.95,947.25,0.2518465839671179,0.218346261006016,0.018243751250375865
37019,2050,A2,41296.5875,13076.35,11336.95,947.25,0.31664480751587526,0.2745251045258885,0.022937730629679753
37021,2050,B1,3876.38125,79.05,0,1435,0.020392730978151336,0,0.37019062559958466
37021,2050,B2,4092.59375,79.05,0,1435,0.01931537915289051,0,0.35063338500187075
37021,2050,A1B,3999.93125,79.05,0,1435,0.019762839673806893,0,0.3587561661216052
37021,2050,A2,4864.78125,79.05,0,1435,0.016249445954019,0,0.29497729214443097
37023,2050,B1,5945.84375,3607,818.3,24.149999999999977,0.6066422448454014,0.1376255472572753,0.004061660718884511
37023,2050,B2,3135.08125,3607,818.3,24.149999999999977,1.150528395396451,0.26101396893621176,0.007703149639263727
37023,2050,A1B,11289.38125,3607,818.3,24.149999999999977,0.31950378148492414,0.07248404335711489,0.002139178353995262
37023,2050,A2,12864.643750000001,3607,818.3,24.149999999999977,0.280380869466362,0.06360844621134572,0.0018772381473835973
37025,2050,B1,32817.96875,14665.35,6044.15,479.3,0.4468695217463756,0.1841719713381103,0.014604803961244554
37025,2050,B2,21976.45625,14665.35,6044.15,479.3,0.6673209653626481,0.27502841819640506,0.021809703736925284
37025,2050,A1B,45852.49375,14665.35,6044.15,479.3,0.3198375660865774,0.1318172580308132,0.010453084680917709
37025,2050,A2,48987.575000000004,14665.35,6044.15,479.3,0.29936876850915767,0.1233812859689421,0.009784113624730351
37027,2050,B1,5822.29375,2753.3,771.35,582.65,0.4728892285793722,0.1324821510422761,0.10007224386437047
37027,2050,B2,4664.0125,2753.3,771.35,582.65,0.5903286065378256,0.16538334749317246,0.12492462230750882
37027,2050,A1B,10934.175000000001,2753.3,771.35,582.65,0.2518068349921233,0.07054487421318938,0.05328705640800517
37027,2050,A2,13312.5125,2753.3,771.35,582.65,0.2068204630793774,0.057941729632178744,0.04376709505437084
37029,2050,B1,44107.35,42675.9,19269.1,0,0.9675462252889825,0.4368682317119482,0
37029,2050,B2,42393.09375,42675.9,19269.1,0,1.0066710453279906,0.45453394162816907,0
37029,2050,A1B,44385.3375,42675.9,19269.1,0,0.9614864368216193,0.4341321049997648,0
37029,2050,A2,44539.775,42675.9,19269.1,0,0.9581525726162738,0.43262679256911374,0
37033,2050,B1,14300.9125,6309.45,1049.5,246.35000000000002,0.44119212672617913,0.07338692548465002,0.01722617350466273
37033,2050,B2,6671.7,6309.45,1049.5,246.35000000000002,0.945703493862134,0.15730623379348593,0.03692462191045761
37033,2050,A1B,19042.14375,6309.45,1049.5,246.35000000000002,0.33134137011228054,0.05511459286195127,0.012937093808043542
37033,2050,A2,19011.256250000002,6309.45,1049.5,246.35000000000002,0.33187969890206487,0.05520413728577247,0.012958112644449784
37035,2050,B1,16571.14375,22915.4,5574.95,1280.6,1.382849629796978,0.3364251788594858,0.07727891443823846
37035,2050,B2,5189.1,22915.4,5574.95,1280.6,4.416064442774277,1.0743577884411555,0.2467865333102079
37035,2050,A1B,31984.006250000002,22915.4,5574.95,1280.6,0.7164643422366765,0.1743043056089948,0.040038761560709735
37035,2050,A2,36014.825000000004,22915.4,5574.95,1280.6,0.6362768665403761,0.1547959763791716,0.03555757941347764
37037,2050,B1,20571.075,6064.2,0,252.45,0.29479256674724097,0,0.01227208592647686
37037,2050,B2,7891.75625,6064.2,0,252.45,0.768422111364628,0,0.03198907720952481
37037,2050,A1B,45049.418750000004,6064.2,0,252.45,0.13461216966312134,0,0.005603845887578738
37037,2050,A2,43767.5875,6064.2,0,252.45,0.138554586770404,0,0.005767966991555109
37039,2050,B1,1976.8000000000002,196.65,441.15,907.45,0.09947895588830433,0.22316369890732493,0.45904997976527717
37039,2050,B2,1976.8000000000002,196.65,441.15,907.45,0.09947895588830433,0.22316369890732493,0.45904997976527717
37039,2050,A1B,1992.24375,196.65,441.15,907.45,0.09870780119149576,0.2214337477530046,0.4554914527903526
37039,2050,A2,1992.24375,196.65,441.15,907.45,0.09870780119149576,0.2214337477530046,0.4554914527903526
37041,2050,B1,35180.8625,34228.25,1377.7999999999997,2194.55,0.9729224233771983,0.0391633377379534,0.06237908465149199
37041,2050,B2,31891.34375,34228.25,1377.7999999999997,2194.55,1.0732771333914082,0.04320294594046385,0.0688133437462948
37041,2050,A1B,36200.15,34228.25,1377.7999999999997,2194.55,0.9455278500227209,0.03806061577092912,0.06062267697785783
37041,2050,A2,36539.9125,34228.25,1377.7999999999997,2194.55,0.9367359596167616,0.03770671317289005,0.06005898344720996
37045,2050,B1,28787.15,38254.3,6789.7,0,1.3288672202701552,0.23585870779149723,0
37045,2050,B2,10208.31875,38254.3,6789.7,0,3.7473653533790765,0.6651144195512115,0
37045,2050,A1B,50114.96875,38254.3,6789.7,0,0.7633308162044898,0.13548247498408347,0
37045,2050,A2,53852.356250000004,38254.3,6789.7,0,0.7103551759631688,0.12607990574228586,0
37047,2050,B1,146823.73125,80769.7,35800.65,5236.5,0.5501133863875973,0.2438342200896764,0.035665215394122464
37047,2050,B2,132692.7,80769.7,35800.65,5236.5,0.6086973887787346,0.26980120232688004,0.03946336158658313
37047,2050,A1B,209648.90625,80769.7,35800.65,5236.5,0.3852617284999549,0.17076478308600765,0.024977473499220797
37047,2050,A2,183965.95,80769.7,35800.65,5236.5,0.4390470084273747,0.1946047624574004,0.028464506611141898
37049,2050,B1,61311.6875,31604.15,21608.2,306.65,0.515466973568457,0.3524319894147425,0.005001493393898186
37049,2050,B2,55597.5,31604.15,21608.2,306.65,0.5684455236296596,0.388654166104591,0.005515535770493277
37049,2050,A1B,69373.325,31604.15,21608.2,306.65,0.45556631457408164,0.3114770698968228,0.004420286904224354
37049,2050,A2,71427.34375,31604.15,21608.2,306.65,0.44246570487930265,0.3025199995624925,0.004293173788924497
37051,2050,B1,68693.8,8686.449999999999,0,654.1,0.12645173217961445,0,0.009521965592236854
37051,2050,B2,65512.387500000004,8686.449999999999,0,654.1,0.13259248107848304,0,0.00998437127634831
37051,2050,A1B,92662.5,8686.449999999999,0,654.1,0.0937428841224875,0,0.007058950492378255
37051,2050,A2,88183.8125,8686.449999999999,0,654.1,0.09850390625830562,0,0.007417461112831791
37053,2050,B1,42562.975,24834,13769.9,0,0.5834648541367233,0.32351826910595416,0
37053,2050,B2,41111.262500000004,24834,13769.9,0,0.6040680458305069,0.3349422801111982,0
37053,2050,A1B,44848.65,24834,13769.9,0,0.553729042011298,0.30703042343526504,0
37053,2050,A2,44740.543750000004,24834,13769.9,0,0.5550670134624817,0.3077722988111873,0
37057,2050,B1,26269.818750000002,21071.65,4231.85,981.6500000000001,0.8021239202497352,0.16109170909296813,0.03736797765306241
37057,2050,B2,17142.5625,21071.65,4231.85,981.6500000000001,1.2292007102205402,0.246862159610035,0.05726390088996322
37057,2050,A1B,44894.981250000004,21071.65,4231.85,981.6500000000001,0.46935424435665624,0.09426109293675225,0.021865472992039618
37057,2050,A2,51103.36875,21071.65,4231.85,981.6500000000001,0.4123338737820489,0.08280960929801717,0.01920910546626146
37059,2050,B1,14131.03125,23357.7,8006.2,136.7,1.652936688537859,0.566568699648159,0.009673745502473501
37059,2050,B2,6687.14375,23357.7,8006.2,136.7,3.492926258688547,1.1972525639216294,0.020442210472894348
37059,2050,A1B,26872.125,23357.7,8006.2,136.7,0.8692167069035293,0.29793698860808365,0.005087055824576582
37059,2050,A2,25791.0625,23357.7,8006.2,136.7,0.9056509401270305,0.31042536537608717,0.0053002857094390735
37061,2050,B1,130499.6875,99865.4,24800.8,8473.1,0.7652539397843385,0.1900448995328054,0.06492812482788513
37061,2050,B2,109063.7625,99865.4,24800.8,8473.1,0.915660689773104,0.2273972530518558,0.07768941585891098
37061,2050,A1B,194313.2625,99865.4,24800.8,8473.1,0.5139402154806597,0.12763307908537636,0.04360536121408594
