FIPS,Scenario,annprcp,tmean_Jan,tmean_Apr,tmean_Jul,tmean_Oct,tminavg,tmaxavg,annualGDD,bio5,bio6
31011,RCP85,694.1068816142482,26.300187161058922,52.209686600358474,81.3501790191727,54.691238910304584,24.526924342249444,88.91691445924282,3703.423675658318,92.34028599462718,18.141680640015124
29149,Current,1133.5974369152598,34.91557013163702,58.00617332969838,79.20419726472748,58.61409986663164,32.325755519409526,86.24312314433693,4058.60039875758,87.86659855520438,27.232788773365645
29149,RCP45,1228.508221842719,39.53701087455337,62.76777357699158,82.5393832337548,62.21594691108627,35.81458493186047,90.45636582138005,4785.849568782745,92.22760433049741,31.357375173409928
29149,RCP85,1198.6570830486394,39.18037883232271,62.585230760965665,83.27379585825223,62.92180342513456,36.37738658084839,91.1924080179806,5033.265516714923,92.56635508431862,31.804647391956493
47083,Current,1312.0847812695029,37.239546654794985,59.198410220640994,79.15258238429915,59.675304612973264,34.57025054794471,86.01113156672312,4220.249652892738,87.1850884461827,29.846575719999016
47083,RCP45,1464.12519532202,41.76715750320322,64.25840692428844,82.59007880601816,63.556539535739205,38.418512053410645,90.00798233761017,5113.356232867649,91.25055622432963,34.02802978522622
47083,RCP85,1439.477658727011,41.847692550138895,64.26636085397794,83.40110761571175,64.3154854121445,38.818784910381304,90.9074772604652,5378.101604060899,91.88881886730528,34.96613439387119
42131,Current,956.5010363431941,26.191242963061164,47.38923008816986,71.39862173110706,50.89394909281862,22.362627905408786,77.49280814467149,2374.074956786232,79.7215598639187,19.252901262580036
42131,RCP45,986.847051844972,31.17443918144738,52.60549415555226,75.76095632792975,53.461019032840504,26.73349347669819,82.25748745509848,3086.764332781365,84.95995452731904,24.663010847912876
42131,RCP85,1002.1420471520797,30.73783977610778,52.26261525104469,76.32966429313078,54.445902800191995,26.96316382984536,82.39561168078573,3145.9146453333055,85.22526866081598,24.210967172479513
37107,Current,1290.7421462585728,44.39342126238551,61.95497501277351,80.04975206882746,63.457501282395,39.749272594271034,85.08986489203983,4870.457224939931,86.3277988865131,36.46900799558458
37107,RCP45,1379.724566874204,47.8830535141551,66.30294121646882,83.18270707838927,66.45753212992496,42.75512374192632,88.10908814685422,5775.875003171717,89.6832942467522,39.80198535382372
37107,RCP85,1418.7201044798364,48.10718076582348,66.600408624144407,83.72326756780348,66.61557149318052,43.388374944324845,88.94419802407053,5918.48813527936,90.30243839533559,40.293682438384174
18167,Current,1070.0752676998625,29.451318253164825,54.467708502793464,77.46344240696175,55.89390058625711,27.13169759953652,84.48050265003702,3594.0226833608203,86.20613253589084,22.193344475272504
18167,RCP45,1119.7423337337434,34.60203979697988,59.21589723349837,81.42811292163232,59.334146221116825,30.952663408004693,89.02105383229672,4365.601336745576,90.95744508895591,27.156462904750324
18167,RCP85,1108.2425984476997,34.18611724281992,58.941186405639634,82.43985791277203,59.96447503703835,31.210852321445792,89.97250072250756,4481.280092901115,92.13005259050416,26.98914970410575
18039,Current,938.0098626745065,25.53367461927717,48.64054145942048,73.23466766508163,51.94079168684785,22.91170898587749,79.78134213800621,2651.830852813318,81.90205395370239,19.140684092577754
18039,RCP45,923.7626080082928,31.447153011007636,53.49545490934387,77.64146318556689,55.13094992158437,27.521928872414527,84.68094668284073,3419.2626399591622,87.22399930666107,25.26946740364749
18039,RCP85,941.331822818204,30.67717601527555,53.060760849903296,78.61862500807408,55.753086469263835,27.64594892890421,85.26139926440953,3477.511447171513,88.28466025053206,24.641390090562155
51077,Current,1121.1549228970696,32.10022610443928,50.86848319770434,69.81648086037457,51.1802954144276,27.881342936456452,76.28379270409503,2357.3869897351,77.55169386024784,24.423005912820805
51077,RCP45,1206.7748647996732,36.3533470163891,55.71188858788301,73.83002333882828,54.71339640474077,31.27691732295527,80.38585819280317,3136.2345231446366,82.01667647050593,28.24999697913884
51077,RCP85,1238.9739224142593,36.43843877086388,56.08333517939473,74.08080421136165,54.92204734901483,31.83648497543539,80.98449974769338,3209.1789093808698,82.39977199830255,28.890766642442607
48303,Current,463.707027101894,40.47788865454983,61.18129399315646,80.3724541831378,61.70162148730505,33.59313087771756,89.6889170527618,4624.293463125462,90.79406027839758,29.231428663552897
48303,RCP45,444.7563459050604,44.44609076455724,64.80927257996184,84.16683515729845,64.29938398835564,35.945510882125674,93.81409398195986,5393.604631163184,95.33439328855206,32.48871132178049
48303,RCP85,513.3486484428817,42.903561993844775,65.08874132365631,82.98064210249682,64.53107225102772,36.74359354319833,92.6584125458561,5440.033189015903,93.25374097503227,31.752415735020964
27093,Current,714.4529924693886,13.394015474551198,45.29542878038267,72.3068039073361,47.1838878810909,11.915643055801748,79.28324733962175,2320.0077368244097,81.87572935431238,5.313183445365856
27093,RCP45,699.7485304572332,19.662439836663808,49.68132988129089,77.3193482257787,50.14465240952541,17.381078317094516,84.34110759631818,2946.3582528404836,87.3973403725305,12.282439836663809
27093,RCP85,708.8183093343717,19.02354357158756,49.19679099166378,78.57211843465252,50.94564282282519,18.860868365628367,85.11308758941585,3056.5611915461127,88.72198339404541,11.823543571587559
39005,Current,966.0538588816856,27.155929550155594,49.474612985453625,73.0709978987248,52.44451239400681,24.158400245000767,79.38828994069728,2681.351502958353,81.29824894685449,20.588741283207987
39005,RCP45,992.4692715705506,32.59808010364577,54.42743038001601,77.36627238003456,55.63193652372129,28.401294430473154,84.3846854693805,3478.6514626789326,86.56686281985283,26.082210839399316
39005,RCP85,1014.4623179543968,31.72857462244608,54.006922230870266,77.87800730258702,56.14013495643294,28.39359483278222,84.4592224794044,3506.0621727942316,86.89605282736653,25.3862288004019
31119,Current,676.2852759287101,22.417530048375838,49.549229679062975,75.89002615636494,51.27848295371378,19.459630510211568,83.46353935193198,2898.2707330153157,86.01918938518152,13.954930201100535
31119,RCP45,655.3368949051958,27.744267867477355,53.48212306203664,81.28316680227722,53.81348312299287,23.16151519411044,89.02985380880402,3723.2042289416004,92.29054158486042,19.377983467933387
31119,RCP85,699.2426871772421,25.9598134340467,52.389381590910574,81.47442682575014,54.82856203715544,24.430516815557738,88.91149221932025,3736.1911863861455,92.26545225156934,18.011617239980705
12085,Current,1382.9711131171282,64.75158768967245,72.76736430945277,81.25628253685078,76.71775735285888,59.78523742987008,85.845558056677,8644.936184275777,86.22639271864388,58.03686152054297
12085,RCP45,1331.5268483933498,67.14989834856114,75.29426044981228,83.34795073112888,78.95292802026134,62.3314211478878,87.93452574176501,9482.968065795327,88.48145482463974,60.31884580360814
12085,RCP85,1370.7965968192125,67.77308711115147,76.00551123127897,84.18817497752102,79.23900733558835,62.76114904833247,88.66772984436572,9727.09035882601,89.1995238473796,60.95051301340307
08079,Current,530.5402745840062,16.376971875023997,32.04347489605437,55.45512109336887,35.87588765779176,8.972032818186518,66.09866490416879,332.6607834645697,68.43690122882249,4.124839110503475
08079,RCP45,516.9855035934362,20.680666824008398,34.80080682244284,59.286163317551136,38.50388868328124,11.605698630565932,70.26228915054644,654.7622002406627,72.77943851072772,8.286587308291015
08079,RCP85,555.8115453710926,19.93495135208885,34.90825761563079,59.46186864834607,38.90445280121853,13.617495889234544,70.44976625798878,697.9770302796559,72.60186864834607,7.6651519567785735
13085,Current,1495.7967586100033,39.98037684590671,58.72663667752932,76.98727360939625,58.8949104081425,36.10317785028422,83.7938172557188,3986.7262228650875,84.81134137733488,32.154537973230966
13085,RCP45,1624.725781775965,43.991143783774135,63.614603113322836,80.37571830174474,62.85217818375422,39.38866568370098,87.35353077765456,4910.715594303305,88.47571830174475,35.41466780214231
13085,RCP85,1644.8378113753595,44.561656373865404,64.08354834169904,80.837891076407,62.844077343845555,40.0448804722175,88.18072955005798,5053.4985581285955,89.12393524899703,36.83239499577368
13167,Current,1181.4960389410685,46.49599678890008,63.828481476450385,80.47222764535478,64.00276081712185,41.7322488080412,86.65948084625418,5213.677765320681,87.62360741091211,37.81434691427395
13167,RCP45,1278.324007330248,50.106879538433446,68.32383110989778,83.4093199070431,67.5716077324057,44.71506695547534,89.58756096698282,6285.417668375993,90.89189312891497,40.77964662980048
13167,RCP85,1309.0802078944548,50.90749737922314,68.82362307640581,84.00816660908883,67.44716522307489,45.37889481752914,90.44169510516502,6468.84143320184,91.60382879259376,42.06883479645095
05095,Current,1259.742906163928,41.131073166597716,63.24715949881024,82.57598025407593,63.242860619587994,38.241663106792515,89.64474761584798,5208.502805373444,90.63799478393913,33.17213028805824
05095,RCP45,1388.5862347863279,45.386191538411296,68.0408530747638,85.52181984674935,67.0571531253509,41.58706205098127,93.36291606029472,6046.021773432482,94.49638766269518,36.791489086241384
05095,RCP85,1365.4383752630224,45.48436043044963,68.04975194895823,85.87264785403062,67.56179354404064,42.24147951029167,93.80818085991943,6272.055713961898,94.96709380859828,37.9243173209985
29059,Current,1064.1005806852127,32.443679989515175,56.114270142466374,78.20906675793346,57.0802841358608,29.624250403366517,85.19539413339264,3744.787083857759,87.20883454139894,24.338568536207408
29059,RCP45,1111.8387707128709,37.26057320047651,60.701439015447676,81.87517935693288,60.312572806424754,32.960748569884046,89.74726806739173,4468.06749322013,91.95517935693289,28.58779788673891
29059,RCP85,1096.7320210081618,36.58445211214384,60.261715783807574,82.76001078141782,61.2834094197045,33.71409433083381,90.4306731409964,4636.231194138182,92.48442655548624,28.6707893934438
51143,Current,1099.324712830396,38.252075296926044,58.47643372911676,77.97039840908306,58.30781470313626,34.10807717383107,84.48641429040417,3942.5581407750506,85.96938191572175,30.67436770142784
51143,RCP45,1182.92678572081,42.390724730630005,63.352978640053905,81.94816447930525,61.61062136917865,37.47993711829718,88.47897663370375,4844.345099853558,90.39637657985024,34.46785266722506
51143,RCP85,1225.1267129766895,42.38553085522817,63.621937913403265,82.27150527103413,61.91887068224127,38.033506314124935,89.10677720053866,4962.623707564482,90.79189689036879,34.954256766651405
20145,Current,608.8986740978681,30.476598504915128,54.57743384616979,80.37961405959945,56.67008985185848,25.664921158540267,88.38323045063527,3860.5398073818947,90.96064193608147,20.597509337480822
20145,RCP45,576.8479707030292,34.928308173550896,58.52135171783308,85.38844434987435,59.18289263938679,28.558279020663086,93.8373305766784,4680.483624143968,96.96557097173701,24.623745162632044
20145,RCP85,631.3870706900976,33.01352255473782,57.99812681559676,84.4660235278687,59.90846766876986,29.55295516983921,92.98148418130894,4647.957712679793,95.60983877654162,23.266529051575667
20209,Current,954.853946233631,29.505208320495115,55.63146243084643,79.69848365644431,56.92107410030185,26.945082771849204,86.69379098849915,3876.5733884274155,88.83785609100238,21.296105226381254
20209,RCP45,958.39160816182,34.66303887805199,59.89136763359119,83.97504463899948,59.71633513852605,30.230885222046403,91.61498695172389,4633.900306287108,94.05504463899948,25.82688913661145
20209,RCP85,977.8722416096894,33.561407812873526,59.18092134321112,84.73075497301143,60.96630414072878,31.21858005562697,92.1376377990763,4766.691860405613,94.63075497301142,25.461407812873528
12029,Current,1384.2213597296409,55.496818730623175,68.07158481369495,81.25799765106122,72.0201877979418,51.906341675612936,85.23191978531243,7006.10182208657,85.73515283959068,48.93821169177722
12029,RCP45,1492.356546023945,58.79113119249213,71.63621114261294,83.68018971743389,75.08071321542555,54.91690821242388,87.42277427010441,8050.308187095177,88.30652283251355,51.888689574693736
12029,RCP85,1490.9381260324128,59.65737640189483,71.93066636227144,84.36050903022824,75.04964997528032,55.485808575954444,88.2265000440037,8256.997486520737,88.94810045263141,52.85766320947774
26157,Current,777.3984953002073,23.371577475308282,44.82281569440647,70.93102396512002,50.241844217366236,19.8742105992684,76.5068607999403,2207.5326836185777,78.9323920943529,17.116842705632433
26157,RCP45,750.7766238272748,29.603624209400298,50.24725278254694,75.44053178426427,53.20286100757793,25.261011769598166,81.64774261255552,2885.6073728093943,84.54319387836046,23.762959544310142
26157,RCP85,788.9038833653358,28.90586352462771,49.59035939811493,76.23981647940892,53.88230237893713,25.41948789817811,81.60576595288916,2917.1053054411295,85.02964337152707,23.22589201274634
20065,Current,570.8225935736186,28.60913265593034,52.87167505060486,79.08625427232255,54.593906680817454,23.601010826241176,87.51351780258396,3533.065936549974,90.13823316670856,18.74944594220988
20065,RCP45,538.5187543675895,33.03177170180965,56.74294097509447,84.50669496978368,57.0226661758077,26.469133832167657,93.28691220170589,4374.447701590009,96.73340201291202,22.927574648654556
20065,RCP85,587.9069303526188,30.97342079347533,55.89766144427689,83.54670503887152,57.81130571979897,27.542755034840805,92.35043355022918,4321.503549840035,95.29151657029766,21.295184422313966
22097,Current,1498.0801188706525,50.55036054397965,67.23434769424044,80.95123969747378,67.5919798947119,45.69275455229791,87.608918981103,6096.316311253871,87.940711618634,41.729313616497166
22097,RCP45,1619.122056904152,54.32480027125409,71.48865584940386,83.06488096401057,71.15252549714073,48.6252833861203,90.00172860132297,7214.287657893895,90.04821374681768,44.89928739634221
22097,RCP85,1620.3013278337546,54.88545915390769,71.68187411581255,83.6652348137644,71.2737812388326,49.4197587383015,90.63730151730556,7433.806775890842,91.22998176852076,46.294739858276905
47055,Current,1417.1824333756642,39.27367648235145,59.47834979120305,78.2699579360638,59.868709203546906,36.309613567920096,84.88212672618666,4210.667181904363,85.79882264516093,31.878237441184037
47055,RCP45,1579.2559635446692,43.54441472192161,64.54597000204923,81.60357767861699,63.93299902963095,40.046185981347726,88.64746488516998,5143.191543782982,89.55561646723064,35.690802012889336
47055,RCP85,1552.1185216618273,43.948428724943966,64.65305577143923,82.21368468493839,64.38311252548102,40.54499851367735,89.5080961520142,5364.167565977438,90.53107408369408,37.02630419058666
39095,Current,834.4668145921788,26.298189221446172,48.25823321748041,73.86123928225082,52.79387455833521,23.319256849393753,79.61674003113498,2746.341697261137,81.80732678593897,20.087184993158235
39095,RCP45,835.7950130909236,32.080479608751034,53.22746685152905,78.21666942683636,55.923718579157025,27.89445802005664,84.67199294090665,3505.8900104620284,87.24992374146913,26.04950254026302
39095,RCP85,860.5933888460856,31.229815654840625,52.73237030005553,78.91953312045075,56.51413622120094,27.85374308716238,84.80990270883115,3537.1113080315354,87.75935026915198,25.28563758303356
05093,Current,1241.2858475444098,38.413249186736586,61.404504998723404,81.75340850908039,61.539717906478046,35.7043738213812,88.80051016996717,4792.832448449559,89.96426284278694,30.53716245313824
05093,RCP45,1381.5473560914816,42.83703577697393,66.31963312009181,84.90530198605964,65.34214584026944,39.30664593945709,92.71980479077139,5643.773666832349,93.99617950045487,34.53138090102812
05093,RCP85,1341.876864275274,42.8664463928057,66.25337537274085,85.62455164012157,66.03103147535607,39.81198258688719,93.50005317113677,5911.336706335791,94.54571635780592,35.42699162907735
18043,Current,1136.0921269433695,32.70300561716447,55.71142744920125,76.9181243818827,56.73183668476007,30.131909035784528,83.85539983298621,3652.4496923663028,85.26469576476661,25.608003325891264
18043,RCP45,1241.7995920718326,37.489600493026,60.74184658585532,80.80717905006885,60.33932440252784,34.00920945755498,88.19904174773245,4439.0170401400255,89.78778726621546,30.19728903323757
18043,RCP85,1221.1103114922423,37.244130154803,60.58496790570495,81.55512641971909,60.87773250293372,34.22542854673003,89.10088817668014,4579.299564574236,90.58564089213883,30.404130154803006
20129,Current,429.17780640669383,33.332810181424,55.59568187113042,79.75791082303144,57.211889630088095,26.98803708031449,88.99928014660112,3889.367022434727,91.18163622453585,22.300782939467364
20129,RCP45,395.5521152264024,37.606432084740746,59.253997592196605,84.39742217178123,59.59982015207808,29.597233106205262,94.04694515263668,4666.157305576067,96.78538878797566,26.18376572392328
20129,RCP85,447.0033541193115,35.74015830543439,59.16565379662639,83.03300660536203,60.05665047765125,30.56711784257357,93.00910223274958,4626.822700170496,94.59396651589483,24.72916853564229
21081,Current,1088.9214303767515,32.23222372416992,54.917931618172894,76.12451182749624,55.973983007935594,29.557727509882305,82.95045016676634,3481.5905570411983,84.405772026391,25.2980901593727
21081,RCP45,1188.4587225971318,37.04872308268437,59.95804491958947,80.15236253623692,59.48194222206604,33.42810782356468,87.34605925326143,4274.949113381838,89.01044949852285,29.915891295484084
21081,RCP85,1169.950674221025,36.69440657555878,59.77768048084927,80.75568780928803,59.94880588579073,33.58903195580829,88.11452175147332,4374.411690135297,89.76767827002068,29.961978580848132
21217,Current,1319.2055055464932,35.22489741972806,57.07782770578863,76.90533293600578,57.64572517132424,32.470433978621394,83.67811214678107,3773.9944245238125,84.8231506593852,28.060631065821664
21217,RCP45,1451.6350882937681,39.75235628061022,62.209792118113924,80.74956172436376,61.4545490687478,36.33123202138679,87.87625684313672,4603.941250481025,89.15954164371131,32.354541333534335
21217,RCP85,1434.0352928597247,39.736489642180054,62.18686838328008,81.29391192276336,61.92842709834453,36.61233540226316,88.69285938635339,4774.912972188945,89.75313407912024,32.89648964218005
37075,Current,1503.2656995333045,34.524431361898195,52.82956768042479,71.54159291814504,53.21371922049706,30.564830073758856,78.18383082669858,2762.979539517183,79.26023615091002,26.877473442667675
37075,RCP45,1633.4003520794333,38.676315377739044,57.81413472012238,75.17109015216144,57.182438094474946,33.98665882294394,81.99839039398724,3546.6476722898988,83.20280504733765,30.39294315803261
37075,RCP85,1662.7760623019792,39.047572776619816,58.14721197207691,75.47824625914059,57.18824031417888,34.55762550389633,82.73788312117587,3646.398547695685,83.75794250833619,31.537423997117095
54045,Current,1160.2591505264334,34.18399983469922,54.68409859166974,73.91860051294239,55.02784164837743,30.660593289688983,80.45739949100043,3175.210318819657,81.7217494312753,26.89140162160211
54045,RCP45,1249.160252156398,38.683784407004914,59.632310093603586,78.0779437674381,58.58535054544157,34.27072874938825,84.86352247496261,4000.884348114593,86.40079167639179,31.062494471704987
54045,RCP85,1269.2508319066446,38.4472010928332,59.77099509869893,78.33047084318554,58.83397908795592,34.68089990146019,85.37025673290694,4076.3133031492926,86.79183627138029,31.39622528729419
54073,Current,1037.7812874117253,31.84443661092181,53.50679850303673,74.14178129284606,54.656494875865235,28.766748627517117,80.71649947199039,3114.098821050103,82.21756300251359,24.86194448275281
54073,RCP45,1101.1919559426065,36.66744501261209,58.47704895880704,78.44210813249568,57.95822016507643,32.63344895564798,85.48831237565722,3943.9909811377247,87.25471560813614,29.590593464112228
54073,RCP85,1120.681727130006,36.10946383427871,58.32478878004546,78.75840913261287,58.41901465344798,32.871636778407506,85.73327971998204,3984.848944505082,87.5480241705602,29.400609094654637
51071,Current,993.4542398931362,32.161286482134415,51.57851804575047,71.011413219413,51.97045495873731,28.133487234526193,77.44116424141629,2547.903870280585,78.81142261498307,24.588270798448214
51071,RCP45,1067.292635767854,36.49617101534133,56.47967248989903,75.16078811398823,55.45890115212016,31.60998162147329,81.71726852438485,3345.092541934848,83.45833462432391,28.57419193396873
51071,RCP85,1095.5099119210495,36.41432440168966,56.71501144060797,75.3881204125489,55.75816863867927,32.128000468553886,82.24584954385483,3412.6925753004734,83.80354735787381,29.034455640138162
54019,Current,1113.853867282189,32.01969968613512,52.13994589726567,71.64567635414119,52.6891848083203,28.328312393675102,77.9942192241603,2675.77760181794,79.36208573136504,24.627891662810516
54019,RCP45,1194.7185349754795,36.52394449106022,57.05498476107581,75.87034086210069,56.16571644988178,31.936978347870244,82.4715959760835,3497.4180439719867,84.15178774882226,28.83871467008077
54019,RCP85,1219.138416722628,36.24894264754419,57.20679680977186,76.14570940045957,56.496899086150044,32.37031551505278,82.91398371556168,3557.34659854607,84.48305813812968,29.11028990489895
53061,Current,1688.4868301585147,33.25572493395648,44.748960527997646,62.163785100489605,47.29407842663848,30.079287985825307,71.58317113132341,1298.1121233165713,73.9820578854142,28.469800366794562
53061,RCP45,1771.8314487013502,37.07512134460778,45.78733102368096,65.41345790047939,49.31312398858767,32.1041275752931,76.06412876232645,1740.0238176955456,78.10197983399692,30.115473285070124
53061,RCP85,1723.6033260832553,35.816166133387135,46.153368738411515,67.32148273658967,50.851940132292725,34.35340600316842,77.34429883039638,2044.2653442354954,79.89031058629156,28.973294702076654
35015,Current,334.4679966620447,43.43053094320876,64.35662656968859,81.174676547001,63.62454889736918,36.217339475486206,91.64801787870218,5210.267427786623,93.3606843074097,31.348603648360314
35015,RCP45,321.02710493627944,47.334165493811376,67.96331140944679,84.55675072349415,66.22970093241477,38.56048630850767,95.42855880594385,6036.876311714434,96.76669657858537,34.584629549563665
35015,RCP85,381.3191406318842,46.25077198744197,68.43416419683362,83.85977298403722,66.27599251985993,39.623390766093856,94.7031241166993,6156.281479287658,97.74258942665563,34.29972297076836
31117,Current,511.1953663700631,25.4614398879505,47.48910591945058,74.67252691533703,49.333997205950425,20.272998159505548,83.40016463114165,2603.9740921886387,86.19921856958173,16.139412960882982
31117,RCP45,482.29886215346556,30.04149248394892,50.97027454813093,80.45363961234683,51.63075442573321,23.199142581760874,89.39674336403165,3339.9794520576147,93.29710468948663,20.85956747290265
31117,RCP85,534.1299462371105,27.91493181348113,49.79684303476931,79.6601087062756,52.66605908774403,24.46765931262559,88.3851885576227,3301.887161862631,91.90533591527331,18.702646778784036
31145,Current,541.1032851878425,28.006643323429582,51.63352674883697,78.09496707046304,53.1605206535407,22.76291586386732,86.8685994625735,3296.92431270653,89.4976832462167,18.253328595045808
31145,RCP45,506.87926858989994,32.423779162361214,55.36113572238894,83.74340743971514,55.510200497629164,25.60020006600872,92.79903849393169,4139.400127005636,96.44540767580891,22.550799091772515
31145,RCP85,558.1315949473332,30.359327401690024,54.342641274404755,82.76708669669952,56.41875521817875,26.752756737704477,91.789577625537,4081.717243027673,94.90898796744713,20.72732772658164
31149,Current,594.6839767392145,22.797848085650223,47.65308770173751,74.9485115726735,49.636459520192226,18.935155735713114,83.02247130691902,2672.696509543195,85.74393688601738,13.882924933672202
31149,RCP45,571.0091923322706,27.98686099729825,51.40273398355171,80.64225037663387,52.02703356348233,22.43255199171068,88.8667637867565,3433.3538595573327,92.46652803846881,19.27506806431291
31149,RCP85,615.8166976233698,25.783642077427483,50.16845807743153,80.50467950275188,53.07746282477928,23.711765123708254,88.34500956766874,3420.3570296454277,92.01248483350835,17.277584888264908
47085,Current,1338.7958189226272,37.81896799853405,59.50459630835993,79.25039929436771,59.96611148727403,35.123242486449875,86.07533574220673,4278.548496188487,87.19250398511868,30.428828438332616
47085,RCP45,1492.0844722634615,42.29002495020053,64.60714358029547,82.63513965554559,63.89169290201619,38.96028031441087,90.01970267206653,5182.713008160342,91.1954156018097,34.55002495020054
47085,RCP85,1469.499211722843,42.42842161512492,64.57582928371691,83.4351620139918,64.63116537622582,39.38021734654302,90.91565943142126,5446.0374038411355,91.92424179452847,35.58028553445412
17125,Current,923.9526247902426,26.583458598453163,53.397050982777635,77.15339493642857,54.905201979357294,24.37776578707341,84.20376975155281,3423.823187351223,86.17501926897332,18.810052750142667
17125,RCP45,936.8775607710534,32.18915279974716,57.91191484920073,81.22122578933973,58.2208206947338,28.349577683088643,88.928692047922425,4202.699411773672,91.11860261777169,24.217368166721265
17125,RCP85,931.2679627054807,31.42388694985592,57.418901766611455,82.59218637273054,59.001408535802874,28.76350741412644,89.91758358946836,4326.052066209215,92.60387085342259,23.84864089426782
51197,Current,1007.6403150650542,33.06123582060556,52.29545774240352,71.40586323326879,52.54317848493022,28.983415317049545,77.85370670335627,2646.6703703847475,79.14170266006522,25.434872362911253
51197,RCP45,1083.0533927417216,37.40115432555999,57.15025173587877,75.46765405890575,56.06728704417641,32.40737640447497,82.02744606718915,3453.77432858002,83.67982531424951,29.321289397120115
51197,RCP85,1112.1207420350422,37.345132646460364,57.48952152982174,75.71650670654122,56.270678499060935,32.954795483623045,82.60035236600419,3524.690568175179,84.04541214616084,29.895718041214504
13303,Current,1194.6560525392922,46.037803423659504,63.71396249839432,80.54524669957108,63.7256996395627,41.468262407438644,86.81499045552948,5180.059910565415,87.79302818704849,37.54766042910511
13303,RCP45,1291.6824287880893,49.71536963354127,68.28647911310567,83.57376825796625,67.39828493083196,44.478035007521484,89.84587836859127,6244.259388127994,91.13982175788712,40.5278153079208
13303,RCP85,1323.1051650077936,50.483500308535646,68.78312854155388,84.11235431805159,67.23167711847643,45.15895081552976,90.69333001316161,6415.752607258415,91.84985438855507,41.862417021304765
53077,Current,521.5628266579145,29.979023261328912,44.800379715446546,65.78943163060396,47.444626613777054,27.137343964571564,75.450578253300307,1648.2512399784714,78.46472000440548,24.506013143562292
53077,RCP45,553.8083181174594,33.40677735500067,45.523767817159914,69.16517143972028,49.22723538964917,28.858506511589532,80.04644822147192,2108.141616765872,82.84979096747641,26.257398654211414
53077,RCP85,540.1980634114473,31.69014665148029,45.784134039983364,71.03207919563101,50.54179958885418,30.62491388744846,81.1720112162374,2373.946034654674,84.5999947780963,25.564225743067222
05143,Current,1184.4485544221664,35.6580648885046,57.549753567422194,78.48921780715514,58.54898535039891,32.40692951186499,85.72354533516707,3944.902719138492,87.43170215978236,27.451657820731267
05143,RCP45,1235.3810587638009,40.09474865411109,62.052296957189455,81.90218834435035,61.92107507082851,35.45676982068224,90.0619416011558,4669.8708192876975,91.91928613352744,31.24819548089547
05143,RCP85,1236.9642267955394,39.49663804005398,61.950181557086886,82.22993048384188,62.82410968972311,36.423288770535486,90.24301158352067,4901.747250875135,91.80048049985454,31.685276384442687
48213,Current,1029.2511895114671,46.88667573298419,65.8611535192555,83.43738805316426,67.0855809487762,42.61013557704261,91.11710805797023,5915.2464485713945,92.64531982165549,38.16502889826742
48213,RCP45,1066.8970021049377,50.70101837270207,69.85600407849591,85.8285471432454,70.55215337905727,44.89836767649225,94.23360522261949,6866.495941871802,95.49230186114312,40.957799993669745
48213,RCP85,1100.1208090844943,50.86670005474849,70.4640545183796,86.19874698930617,71.22545217355376,46.56459939114543,94.19548005913944,7187.4737281375055,95.94543304298158,42.560141643181545
55035,Current,802.7430624864642,16.371877928902816,45.679057802531126,71.98731721383878,47.850828457704544,14.227415047337711,78.83439598355746,2313.4259099251053,81.33091789894708,8.691623477120794
55035,RCP45,788.3110599000898,22.562157853859688,50.67099376224334,76.78187818827358,50.98351702849266,19.641009894164952,83.76499694974018,2975.1925384842302,86.71621790918704,15.543292819265192
55035,RCP85,800.0613278940352,21.978257497025698,50.00304975879371,77.91731111705535,51.725050395004516,20.582038856665704,84.44366243849724,3034.8743283205863,87.92209045028807,14.958257497025697
47153,Current,1483.1912785387947,37.29122974868254,56.732092519114794,75.41979966183361,57.0086697780934,33.92321881821519,82.08973213706125,3581.526194718945,83.01500095613602,29.806447178478443
47153,RCP45,1628.6067447923533,41.508643838931434,61.77492721822416,78.96897618691082,61.061397302329574,37.56891035536498,85.91834308748595,4428.582345861249,86.88897618691082,33.504481603836354
47153,RCP85,1630.0425398777375,41.89714881367348,62.00161100090899,79.42228507162895,61.29614540487351,38.077954402888956,86.71900869605467,4597.566533365321,87.55938677921522,34.75451269517897
48471,Current,1115.578380737704,50.396435704436676,67.8349107531533,82.91724080677922,69.07027844671369,45.74807853221195,90.66637085664286,6401.347476112335,91.6296641719019,41.73737829414702
48471,RCP45,1191.942236631915,54.19147210658464,71.71024187166032,84.92875564962516,72.51382613041633,48.1514117205375,93.24969245154551,7452.982035538981,94.05726934088177,44.62942577895013
48471,RCP85,1194.0859425898198,54.5260074320986,72.20400164958222,85.6195820928997,72.91914764514893,49.67340546709639,93.58075503505547,7765.836848044083,94.67638953460501,46.175230481491255
04005,Current,316.9272843362475,33.4574655140179,51.93851486241266,76.41140862763542,55.247423001652436,27.448116887778497,86.5512132077105,3271.6183435841167,88.60064332264278,23.314891971018337
04005,RCP45,304.3908106460367,37.142079393248224,54.35152649693755,80.32975805522237,57.96065549215505,29.552523252800007,90.63570252111003,3996.105859218908,92.52661507528467,26.61406040018278
04005,RCP85,314.18922196811076,35.65263272962356,54.503492446126046,80.75131401688907,58.338968554929984,30.865351505097653,90.90624256760125,4075.90133657128,92.9889899654491,25.566504828500644
20191,Current,831.3849991121053,33.325215060025286,57.696053402885966,81.96466772961678,59.32628535898507,29.342318281509304,89.42987986870028,4340.311437043133,91.71031647904353,23.82238735003202
