FIPS,Year,ed_wat,ed_dev,ed_mdf,ed_bare,ed_df,ed_ef,ed_mf,ed_grass,ed_shrub,ed_crops,ed_pas,ed_wet,el_wat,el_dev,el_mdf,el_bare,el_df,el_ef,el_mf,el_grass,el_shrub,el_crops,el_pas,el_wet,pland_wat,pland_dev,pland_mdf,pland_bare,pland_df,pland_ef,pland_mf,pland_grass,pland_shrub,pland_crops,pland_pas,pland_wet,mna_wat,mna_dev,mna_mdf,mna_bare,mna_df,mna_ef,mna_mf,mna_grass,mna_shrub,mna_crops,mna_pas,mna_wet,msidi,tec_natural_nc,tec_crops_nc,tel_naturalcrops_nc,tec_forest_fc,tec_crops_fc,tel_forestcrop_fc,tec_shrubgrass_sgc,tec_crops_sgc,tel_shrubgrasscrop_sgc,te_shared_n_nc,te_shared_c_nc,te_shared_f_fc,te_shared_c_fc,te_shared_sg_sgc,te_shared_c_sgc,pland_natural
01009,2001,1.16617210682493,0.827893175074184,4.36795252225519,0.341246290801187,27.9821958456973,15.2700296735905,26.4881305637982,0,0,10.0356083086053,17.8946587537092,0.13353115727003,196500,139500,736000,57500,4715000,2573000,4463250,0,0,1691000,3015250,22500,0.931008902077151,0.652818991097923,3.64985163204748,0.267062314540059,32.8857566765579,12.2626112759644,22.4480712166172,0,0,7.62240356083086,19.1876854599407,0.0927299703264095,11.9751908396947,11.5789473684211,15.9326424870466,10.7142857142857,60.6263676148796,14.6231422505308,23.8493064312736,0,0,12.4696601941748,40.515350877193,8.22368421052632,0.782327687353063,3837250,1691000,1022750,3834750,1691000,1022000,0,0,0,0.2665320216300736,0.6048196333530456,0.26651020275115717,0.6043761088113542,0,0,71.33902077151339
01099,2001,0.901750291715286,0.435005834305718,9.02030338389732,0.0877479579929988,13.0595099183197,25.4543757292882,27.6135355892649,0,0,5.75215869311552,6.52322053675613,5.73815635939323,241500,116500,2415750,23500,3497500,6817000,7395250,0,0,1540500,1747000,1536750,0.718786464410735,0.420070011668611,7.29521586931155,0.0606767794632439,11.0431738623104,31.4842473745624,28.8238039673279,0,0,5.47957992998833,5.96032672112019,8.71411901983664,18.3333333333333,22.9591836734694,14.1166907514451,10.8333333333333,16.746885617214,72.1289563729683,51.3939747003995,0,0,22.0676691729323,19.7800495662949,56.9207317073171,0.786057467298614,2653750,1540500,945250,3553000,1540500,885250,0,0,0,0.3561940650023552,0.6135994806880882,0.24915564311849142,0.5746510873093151,0,0,87.3605600933489
01093,2001,0.458218400129807,0.934609767970144,8.77494726594191,0.337497971766997,30.9693331169885,16.3050462437125,26.0133052085024,0,0,4.94045107901996,8.7489858834983,0.856725620639299,88250,180000,1690000,65000,5964500,3140250,5010000,0,0,951500,1685000,165000,0.379685218237871,0.811293201362973,7.16858672724323,0.29206555249067,39.4515657958786,16.086321596625,23.1056303748175,0,0,3.777381145546,7.62291092000649,1.30455946779166,12.1875,14.076576576576601,13.7375621890547,15.2027027027027,105.09163208852,23.6137576219512,25.7374204742626,0,0,11.9851729818781,17.7309782608696,76.1363636363636,0.752457850863116,2487750,951500,673500,2600250,951500,665500,0,0,0,0.2707265601447091,0.7078297425118234,0.2559369291414287,0.6994219653179191,0,0,87.116663962356
01085,2001,1.28057506073413,0.460581050950115,5.83846384239076,0.0399347732037672,21.6619521448301,13.3355519318447,22.2689606975274,0,0,11.5957269792672,13.9971380079204,4.1172751173084,240500,86500,1096500,7500,4068250,2504500,4182250,0,0,2177750,2628750,773250,1.01500881892908,0.372724549901827,4.79550068221904,0.0266231821358448,21.5181869612965,14.0936470431628,20.91916536324,0,0,11.6975606509368,17.8608273153849,7.70075543279311,12.3782467532468,10.9375,14.479501607717,8.33333333333333,33.2339638157895,30.849358974359,31.304780876494,0,0,26.2784090909091,51.3686830015314,81.25,0.836141484953922,3089250,2177750,1163750,3228500,2177750,1050500,0,0,0,0.376709557335923,0.534381816094593,0.32538330494037476,0.48237860176787967,0,0,69.02725548271145
01037,2001,1.5530604853314,0.385367620427381,3.65809489315465,0.0666425208257878,28.7287214777255,20.1260412893879,30.078956899674,0,0,2.199203187251,3.7609561752988,0.507062658457081,268000,66500,631250,11500,4957500,3473000,5190500,0,0,379500,649000,87500,1.74212241941326,0.278884462151394,3.24882289025715,0.0434625135820355,38.3013400941688,21.8507787033683,29.3625498007968,0,0,1.5465411082941,3.1437884824339,0.481709525534227,38.0537974683544,11.4583333333333,19.6710526315789,6.81818181818182,101.83936825886,35.438204887218,45.3614592658908,0,0,9.20258620689655,14.5833333333333,18.8920454545455,0.716721474052425,1261750,379500,303250,1323250,379500,302250,0,0,0,0.24034079651277987,0.7990777338603425,0.22841488758737954,0.7964426877470355,0,0,93.24520101412527
01109,2001,0.539377420743078,0.834887390618276,8.81078754841486,0.0602496055085354,19.6872758571224,20.1635346435232,26.1468942762875,0,0,13.9348730454741,9.15794003729737,6.10242432936451,94000,145500,1535500,10500,3431000,3514000,4556750,0,0,2428500,1596000,1063500,0.376560034428346,0.864294936164108,6.88925548701764,0.039449146463922,16.7909912494621,19.6707789413284,25.1900731602353,0,0,13.6350595323483,7.80017214173002,8.74336537082198,8.00304878048781,28.4198113207547,12.8135005336179,6.875,19.3024406332454,26.188884644767,36.4315352697095,0,0,26.972190692395,16.1445961995249,65.9632034632035,0.832502711038812,3251250,2428500,1835500,3759250,2428500,1717000,0,0,0,0.5645520953479432,0.7558163475396336,0.45674004123162865,0.7070207947292567,0,0,77.28446420886542
01119,2001,2.32795287031411,0.640371965233931,5.88170026153805,0.0781972366787309,14.8733257601775,17.8966000052836,18.9036536073759,0,0,9.8338308720577,10.9285921855599,7.93807624230576,550750,151500,1391500,18500,3518750,4234000,4472250,0,0,2326500,2585500,1878000,1.71188545161546,0.517792513142948,4.76052096267139,0.0713285604839775,13.7135762026788,23.5225741684939,18.1042453702481,0,0,9.19610070536021,11.761287084247,16.6406889810583,11.7732558139535,13.4615384615385,12.9454022988506,21.09375,21.2745901639344,56.8437180796731,32.1797520661157,0,0,24.6390147225368,35.5818414322251,131.229166666667,0.840518765148367,3389500,2326500,1268250,4039500,2326500,1101750,0,0,0,0.3741702315975808,0.5451321727917473,0.272744151503899,0.47356544165054804,0,0,76.74160568515049
01133,2001,2.0300924157947,0.623233789047583,5.90544565798518,0.377300847781257,30.381119682273,23.5560986786833,29.0307798060032,0,0,2.73123042847323,7.5399068204384,0.155808447261896,332250,102000,966500,61750,4972250,3855250,4751250,0,0,447000,1234000,25500,2.27602535706102,0.484991980447567,5.37691896433209,0.294050255861911,33.0176430153517,23.7646070419308,25.9757122126327,0,0,2.02398228060796,6.67150385702284,0.114565034751394,41.8539325842697,12.5992063492063,19.2139737991266,10.2393617021277,58.992903930131,35.4869981751825,31.6548771407297,0,0,10.9685430463576,18.4750423011844,9.86842105263158,0.758730925201717,1912750,447000,284500,1933250,447000,284500,0,0,0,0.1487387269637956,0.6364653243847874,0.1471615155825682,0.6364653243847874,0,0,88.24944626899868
01121,2001,2.03738377074672,1.91425216591032,2.46770968868014,0.185332106248612,26.7055948716321,18.0279902256355,27.2882485481261,0,0,8.77407889308495,10.1881882517216,2.16559296753515,401250,377000,486000,36500,5259500,3550500,5374250,0,0,1728000,2006500,426500,2.23096696391736,2.49436704642823,2.16432356954714,0.209450668020691,31.3509568087335,17.0511884738663,24.5787185427311,0,0,7.80679762622576,10.3328996223541,1.78033067817587,30.9419014084507,26.2700534759358,18.6135371179039,24.2647058823529,58.6917775665399,23.4833916083916,29.7518438844499,0,0,19.21875,27.0972037283622,14.1953441295547,0.793544934584425,3273250,1728000,1153250,3361750,1728000,1092750,0,0,0,0.3523256702054533,0.6673900462962963,0.32505391537145834,0.6323784722222222,0,0,76.92551807305391
01071,2001,2.37752655018842,0.92668722165125,1.95443645083933,0.0376841384035629,19.311408016444,7.85628639945187,17.4400479616307,0,0,11.6786570743405,11.0885577252484,2.03579993148338,694000,270500,570500,11000,5637000,2293250,5090750,0,0,3409000,3236750,594250,4.37007536827681,0.832905104487838,1.72147995889003,0.0385405960945529,48.1350633778691,6.19218910585817,14.5126755738267,0,0,11.5065090784515,10.215399109284,2.47516272696129,94.4907407407407,15.4856687898089,18.010752688172,18.75,139.66824055666,13.1741982507289,19.3790027447392,0,0,30.0693822739481,25.3560799319728,49.486301369863,0.716841788645137,5084250,3409000,2145500,4919000,3409000,2030500,0,0,0,0.4219894773073708,0.6293634496919918,0.41278715186013415,0.5956292167791141,0,0,73.03657074340529
01003,2001,3.0015715682271,1.34041157763176,5.21810149608345,0.283129771936989,4.19744836717774,18.7845714073579,12.2527873680563,0.207892489883803,0,6.35161054806895,9.19874769523951,7.622229646954,1516000,677000,2635500,143000,2120000,9487500,6188500,105000,0,3208000,4646000,3849750,17.7376842261573,1.36986301369863,4.21353528603779,0.287089628887156,3.00082909504894,30.031802601131,10.4837212755689,0.176956107460618,0,6.14520300454146,11.6481667099776,14.9051490514905,230.895618556701,21.3541666666667,13.5722257653061,27.3584905660377,9.72801668806162,127.785383319292,19.0330697340043,14.4153225806452,0,23.6746758199847,48.0255102040816,68.6246581586144,0.824920108965875,6250750,3208000,1528000,7137000,3208000,1353000,105000,3208000,3750,0.2444506659200896,0.4763092269326683,0.18957545187053385,0.4217581047381546,0.03571428571428571,0.0011689526184538654,62.81199341673776
01011,2001,0.731961548855345,0.321198316797282,7.42153418522951,0,25.0673667142802,21.5959541365865,25.2742925529861,0,0,8.61058564645022,5.06659460294174,4.59406246380728,118500,52000,1201500,0,4058250,3496250,4091750,0,0,1394000,820250,743750,0.586804617225804,0.270238968459252,5.75995058487434,0,28.4330000386056,22.7270972474231,23.2444118441879,0,0,8.36196579546771,4.47824576303903,6.13828514071729,10.5555555555556,13.671875,12.221494102228,0,51.3741629464286,33.3881578947368,31.6761363636364,0,0,21.66,16.3288288288288,53.7162162162162,0.797349077648204,2029500,1394000,1127750,2419750,1394000,1048250,0,0,0,0.5556787386055678,0.8090028694404591,0.4332059097014154,0.7519727403156384,0,0,86.30274485580824
01001,2001,1.50928329007786,1.09403074465961,8.3753244160511109,0.0638850069874226,23.0353363944899,15.8594529846277,26.2822918746257,0,0,11.8378917947694,8.44559792373727,5.74805350369335,236250,171250,1311000,10000,3605750,2482500,4114000,0,0,1853000,1322000,899750,1.34158514673588,1.2058295068876,6.6280694749451,0.0399281293671391,22.5793571571172,16.2267917748053,25.3743262128169,0,0,12.0503094430026,7.80195647833899,6.75184667598323,20.5882352941176,30.4435483870968,12.8722084367246,6.25,31.8986913357401,27.2532188841202,37.8634413727359,0,0,27.4164244186047,19.1418495297806,42.4447791164659,0.828415273749017,2509500,1853000,1307250,2859250,1853000,1200500,0,0,0,0.5209205020920502,0.7054776038855909,0.41986534930488767,0.6478683216405828,0,0,77.56039129566773
01087,2001,0.82490456137589,1.19327797237199,7.8680782399937,0.198354913613287,23.7537880278641,16.1643512141367,24.6416624030855,0,0,11.1834389389586,7.6099020032272,8.14671966625999,131000,189500,1249500,31500,3772250,2567000,3913250,0,0,1776000,1208500,1293750,0.550985871148018,1.04687315518123,6.02542406234012,0.188909441536463,23.8065252469597,15.7739383682947,22.83442874572,0,0,10.6733834468102,6.85190286906214,12.2476287929474,7.60869565217391,17.8763440860215,12.2991645244216,25,34.8766143911439,25.226586102719,32.1761313220941,0,0,24.4236311239193,19.0564798598949,57.2058823529412,0.831440603895483,2475250,1776000,1297250,3165500,1776000,1168000,0,0,0,0.5240884759115241,0.7304335585585585,0.36897804454272626,0.6576576576576577,0,0,80.68794521626192
01115,2001,2.3922278452957,1.54261017324813,4.8080972258136,0.171401130360903,29.3288020390824,14.9340622806694,27.1966310812308,0,0,4.72535185253592,10.0712940046544,1.06386908499871,404750,261000,813500,29000,4962250,2526750,4601500,0,0,799500,1704000,180000,2.8739241254479,1.17838277123121,4.29241623877951,0.151453585017177,40.4861290680064,12.7294891211998,24.0885079974881,0,0,3.4575745262458,9.85925898563038,0.882863580953788,42.2826086956522,11.7973372781065,21.4866863905325,15.0735294117647,113.976705490849,16.9319968553459,29.1532546494993,0,0,10.3723404255319,24.7864041604755,13.2190265486726,0.748054218361437,2533500,799500,537250,2611000,799500,526000,0,0,0,0.2120584172093941,0.6719824890556598,0.20145538108004596,0.6579111944965603,0,0,82.4794060064276
01023,2001,1.29633996174906,0.358406036312191,9.5774057481202,0,13.7640493594278,26.6666666666667,28.715449710498,0,0,2.58324818570044,3.38913778196966,5.22518273991983,309250,85500,2284750,0,3283500,6361500,6850250,0,0,616250,808500,1246500,0.992952395923393,0.314391259922974,8.05365610836019,0,12.3398569519767,33.828499567712,30.4173543975477,0,0,1.98852471901281,2.55966884120621,9.50509575833792,13.6135057471264,12.7118644067797,15.3823058446757,0,19.3540433925049,79.7430830039526,61.966268146883,0,0,11.8003731343284,10.982464028777,87.8875968992248,0.761134594530949,1649000,616250,498000,2386500,616250,455000,0,0,0,0.3020012128562765,0.8081135902636917,0.1906557720511209,0.7383367139959433,0,0,94.1444627839345
