StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_014,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_035,Category_036,Category_037,Category_038,Category_039,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_050,Category_051,Category_052,Category_053,Category_054,Category_055,Category_056,Category_057,Category_058,Category_059,Category_060,Category_061,Category_066,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_074,Category_075,Category_076,Category_077,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Category_204,Category_205,Category_206,Category_207,Category_208,Category_209,Category_211,Category_212,Category_213,Category_214,Category_215,Category_216,Category_217,Category_218,Category_219,Category_220,Category_221,Category_222,Category_223,Category_224,Category_225,Category_226,Category_227,Category_229,Category_231,Category_232,Category_233,Category_236,Category_237,Category_238,Category_240,Category_241,Category_242,Category_243,Category_244,Category_245,Category_246,Category_247,Category_248,Category_249,Category_250,Category_254,Corn_all,Cotton_all,Sorghum_all,Soybeans_all,Barley_all,Wheat_Durum_all,Wheat_Winter_all,Oats_all,Canteloupe_all,Lettuce_all
MO,29011,63755,0,0,189,58176,0,0,0,0,179,0,0,0,0,279,0,31212,0,1,23,0,0,0,0,0,0,336,28913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,226,0,5,0,0,0,0,0,0,0,3,0,0,0,0,3156,0,14495,2686,456,229,339,48253,167,9,461,118039,9896,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,11,0,0,0,0,0,0,0,0,0,0,0,63755,0,198,89399,0,0,31500,12,0,0
MO,29013,69658,0,1,20,115294,0,0,0,0,0,0,0,0,0,276,0,9354,1,0,25,0,0,0,0,0,0,247,38228,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,26,171,0,2,0,0,0,0,0,0,0,201,0,0,0,0,6123,0,20872,3455,481,147,332,63111,14,10,874,188555,25592,1784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,7,69658,0,36,124655,7,0,9646,0,0,0
MO,29015,14216,0,1,4,22239,0,0,0,0,0,0,0,0,0,1168,0,897,32,1,2,0,0,0,0,0,0,259,15226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,45,0,12,0,0,0,0,0,0,0,12,0,0,0,0,31887,0,19369,4515,1001,214,722,237050,12512,553,7814,109132,1194,1536,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14216,0,4,23136,0,0,2065,1,0,0
MO,29017,9621,6,444,3,30419,0,0,0,0,255,0,0,0,0,160,0,4055,2,0,1,0,0,0,0,0,0,34,27553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,58,0,31,0,1,0,0,0,0,0,0,0,0,0,0,1216,0,11857,2217,144,28,416,229773,1759,373,647,70865,4207,1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9635,6,3,34474,0,0,4229,0,0,0
MO,29019,22269,0,1,22,44825,0,0,0,0,0,0,0,0,0,1849,0,3395,9,1,0,0,0,0,0,0,0,388,18145,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,41,46,1,8,0,0,0,0,0,0,0,19,0,0,0,0,6176,0,22182,14432,8125,2339,1052,182172,4016,955,3027,103797,2430,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22269,0,46,48220,0,0,5268,1,0,0
MO,29021,47243,0,2,27,61229,0,0,0,0,0,0,0,0,0,240,0,244,0,1,25,0,0,0,0,0,0,187,6407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,2,0,0,0,0,0,0,0,1,0,0,0,0,5802,0,16612,11192,4876,2460,289,49061,8,8,508,52097,5442,1414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47243,0,27,61473,0,0,484,1,0,0
MO,29023,22153,1026,62597,12,117672,0,0,0,0,333,0,0,0,0,254,0,5124,0,0,0,0,0,0,0,0,0,13,3205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,38,0,522,0,2,0,0,0,0,0,0,0,0,0,0,3255,0,22694,4819,1598,314,709,123306,7085,11617,220,30604,27709,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22153,1026,12,122796,0,0,5378,0,0,0
MO,29025,24374,0,0,6,53445,0,0,0,0,0,0,0,0,0,508,0,1061,7,2,7,0,0,0,0,0,0,399,28459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,67,0,1,0,0,1,0,0,0,0,4,0,0,0,0,1538,0,9415,3221,468,44,162,43400,3,10,393,105777,2087,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24374,0,6,54506,0,0,1569,2,0,0
MO,29027,31298,0,1,273,60683,3,0,0,0,0,0,0,0,0,878,0,5983,1,10,27,0,0,0,0,0,0,497,19758,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,129,200,0,70,0,0,0,1,0,0,0,10,0,0,0,0,6170,0,17026,6416,2498,599,1080,257952,5295,653,2045,119499,2738,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31300,0,319,66666,0,0,6909,10,0,0
MO,29029,319,0,0,6,295,0,0,0,0,0,0,0,0,0,5,0,7,1,0,0,0,0,0,0,0,0,51,1736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131,0,1,0,0,0,0,0,0,0,3,0,0,0,0,34214,0,25402,5652,2647,975,605,306877,3500,875,2706,67227,255,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,0,6,302,0,0,12,0,0,0
MO,29031,30763,4,459,12,60562,0,0,0,0,217,0,0,0,0,587,0,11526,9,4,0,0,0,0,0,0,0,239,25176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,188,0,13,0,1,0,0,1,0,0,1,0,0,0,0,6619,0,14549,13800,4478,1859,1059,116529,164,226,73,82631,3038,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,22,30806,4,12,72112,22,0,12154,8,0,0
MO,29033,93767,0,2,30,129194,0,0,0,0,0,0,0,0,0,1051,0,889,1,22,8,0,0,0,0,0,0,99,21826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,24,0,7,0,0,16,0,0,0,0,56,0,0,0,0,8152,0,17223,3953,932,193,417,50901,3,45,919,105268,12914,1517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93767,0,30,130083,0,0,1940,22,0,0
MO,29035,85,1,7,4,117,0,0,0,0,1,0,0,0,0,11,0,12,0,0,0,0,0,0,0,0,0,4,1273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,14,0,8,0,0,0,0,0,0,0,0,0,0,1046,0,10341,759,263,17,477,260861,17628,10024,319,21812,660,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,4,129,0,0,23,0,0,0
MO,29037,34001,0,0,48,74362,0,0,0,0,0,0,0,0,0,552,0,1548,0,0,4,0,0,0,0,0,0,191,26250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,107,0,1,0,0,0,0,0,0,0,9,0,0,0,0,5423,0,32267,18151,3522,1005,718,63149,6,4,1207,181808,4859,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34001,0,48,75910,0,0,2100,0,0,0
MO,29039,4256,0,0,12,7368,0,0,0,0,1,0,0,0,0,45,0,1141,2,0,4,0,0,0,0,0,0,153,15563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,277,0,5,0,0,0,0,0,0,0,1,0,0,0,0,14446,0,12602,1371,382,149,441,143269,3599,45,1225,111931,689,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4256,0,20,8509,0,0,1194,0,0,0
MO,29041,85680,0,3,28,136583,0,0,0,0,0,0,0,0,0,2660,0,1779,8,5,12,0,0,0,0,0,0,128,33964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,28,0,17,0,0,5,0,0,0,0,206,0,0,0,0,12905,0,15128,4963,681,220,591,52982,27,298,1203,103911,32805,4833,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85680,0,28,138362,0,0,4439,5,0,0
MO,29043,730,0,0,21,995,0,0,0,0,0,0,0,0,0,132,0,222,0,7,1,0,0,0,0,0,0,726,2459,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,172,0,5,0,0,0,0,0,0,0,1,0,0,0,0,248,0,14374,8267,3564,875,409,175741,9804,1713,1639,138690,104,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,0,22,1217,0,0,355,7,0,0
MO,29045,61810,0,1,15,68953,0,0,0,0,0,0,0,0,0,991,0,102,15,61,1,0,0,0,0,0,0,151,18192,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,28,50,0,61,0,0,2,0,0,0,0,0,0,0,0,0,5031,0,11013,2842,305,45,354,81184,514,344,5881,57484,11457,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61810,0,19,69055,0,0,1097,61,0,0
MO,29047,15360,0,0,6,25597,0,0,0,0,0,0,0,0,0,381,0,203,0,1,2,0,0,0,0,0,0,112,9246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,1,0,0,12,0,0,0,0,12,0,0,0,0,8030,0,32000,27148,9967,4653,343,35784,8,9,972,87692,3386,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15360,0,6,25800,0,0,584,1,0,0
MO,29049,41206,0,0,2,61029,0,0,0,0,0,0,0,0,0,241,0,57,0,1,2,0,0,0,0,0,0,307,15218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4757,0,12546,5530,621,138,149,34923,7,4,526,92552,1032,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41206,0,2,61086,0,0,298,1,0,0
MO,29051,3891,0,0,21,11520,0,0,0,0,0,0,5,0,0,191,0,389,2,0,1,0,0,0,0,0,0,92,18219,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,12,38,0,4,0,0,0,0,0,0,0,12,0,0,0,0,5681,0,12312,8566,3672,1100,580,107587,8896,749,1792,67856,1689,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3898,0,21,11909,5,0,587,0,0,0
MO,29053,55223,0,0,13,64987,0,0,0,0,0,0,0,0,0,958,0,8277,3,8,1,0,0,0,0,0,0,224,28476,0,0,0,0,0,1,0,0,0,0,0,0,0,0,194,0,0,0,0,18,30,0,27,0,0,0,0,2,0,0,23,0,0,0,0,3767,0,13733,3841,1102,302,392,99194,872,457,2787,75500,3857,683,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55223,0,21,73264,0,0,9243,8,0,0
MO,29055,104,0,0,11,768,0,0,0,0,0,0,0,0,0,203,0,85,0,0,4,0,0,0,0,0,0,30,6773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1799,0,20516,2350,755,149,567,349541,9240,2524,978,79269,274,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,11,853,0,0,288,0,0,0
MO,29057,17478,0,0,264,11906,0,0,0,0,248,0,4,0,0,248,0,16793,0,1,31,0,0,0,0,0,0,584,13313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,169,0,21,0,0,0,0,0,0,0,1,0,0,0,0,9722,0,12774,1438,257,77,395,88802,2016,34,1461,144896,911,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17478,0,361,28704,9,0,17138,1,0,0
MO,29059,716,0,0,89,1516,0,0,0,0,0,0,0,0,0,311,0,298,1,0,0,0,0,0,0,0,0,625,4914,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,24,0,2,0,0,0,0,0,0,0,0,0,0,0,0,451,0,13476,2822,444,99,194,183649,3729,1083,2618,130154,152,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,718,0,90,1815,0,0,612,1,0,0
MO,29061,44724,0,0,51,77704,0,0,0,0,0,0,0,0,0,684,0,370,0,13,8,0,0,0,0,0,0,446,26601,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,179,0,0,0,0,1,0,0,0,0,14,0,0,0,0,3001,0,13459,5001,408,64,283,64956,10,74,445,120602,4717,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44724,0,51,78074,0,0,1054,13,0,0
MO,29063,37047,0,0,87,57097,0,0,0,0,0,0,0,0,0,607,0,80,5,17,2,0,0,0,0,0,0,246,23427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2433,0,10026,4074,498,112,117,35284,6,20,444,99561,1107,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,37047,0,93,57180,0,0,693,20,0,0
MO,29065,44,0,0,2,287,0,0,0,0,0,0,0,0,0,16,0,12,0,0,0,0,0,0,0,0,0,103,3581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,601,0,17947,1373,393,85,242,322572,17497,5003,695,112331,88,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,2,299,0,0,28,0,0,0
MO,29067,268,0,1,1,145,0,0,0,0,0,0,0,0,0,19,0,62,0,1,0,0,0,0,0,0,0,71,1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,109,0,18818,1462,259,83,222,330629,9996,1649,1226,154755,152,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,268,0,1,208,1,0,81,1,0,0
MO,29069,24910,109261,27600,0,103629,0,1207,0,0,2252,0,0,0,0,223,0,17568,0,0,0,0,0,0,0,0,0,22,914,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,2,0,279,0,563,0,0,0,0,0,19,0,0,0,0,4363,0,21149,3039,1178,359,37,4992,26,75,21,3853,22203,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,55,0,0,0,0,0,103,0,2,0,0,0,0,0,0,0,0,0,0,24914,109364,0,121199,0,0,17896,0,0,0
MO,29071,16023,0,0,226,31152,0,0,0,0,0,0,0,0,0,558,0,1267,0,9,18,0,0,0,0,0,0,191,23913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,135,0,67,0,0,0,2,0,0,0,4,0,0,0,0,8770,0,24913,12497,3690,1415,1082,347711,9407,870,685,107828,2863,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16027,0,248,32419,0,0,1851,9,0,0
MO,29073,6179,0,0,62,10905,0,0,0,0,0,0,0,0,0,441,0,677,0,4,10,0,0,0,0,0,0,105,20924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,35,0,16,0,0,0,0,0,0,0,3,0,0,0,0,4435,0,13057,2548,618,200,353,212219,3609,776,246,57442,1626,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6179,0,63,11582,0,0,1119,4,0,0
MO,29075,34619,0,0,102,65861,0,0,0,0,0,0,0,0,0,1506,0,156,0,13,0,0,0,0,0,0,0,690,28371,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,69,0,1,0,0,0,0,0,0,0,3,0,0,0,0,2210,0,12367,2480,342,137,171,57374,12,24,927,103513,3447,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26,34619,0,155,66043,26,0,1715,13,0,0
MO,29077,1839,0,0,14,3203,0,0,0,0,0,0,0,0,0,515,0,1008,8,3,5,0,0,0,0,0,0,1416,6754,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,434,0,24,0,0,0,0,0,0,0,0,0,0,0,0,1665,0,26368,33212,16474,6379,826,121675,4417,638,2511,204191,196,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1849,0,14,4213,0,0,1533,5,0,0
MO,29079,37872,0,0,4,67343,0,0,0,0,0,0,0,0,0,367,0,516,2,28,8,0,0,0,0,0,0,216,21947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1782,0,9429,4261,390,144,330,42018,16,216,343,87146,5738,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37872,0,4,67859,0,0,883,28,0,0
MO,29081,50893,0,0,16,74269,0,0,0,0,0,0,0,0,0,291,0,22,0,72,4,0,0,0,0,0,0,1385,43381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,70,0,2,0,0,0,0,0,0,0,1,0,0,0,0,3524,0,18320,4464,508,107,266,88185,90,693,1655,173552,2888,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50893,0,16,74291,0,0,313,72,0,0
MO,29083,25372,0,1,35,59260,8,0,0,0,0,0,0,0,0,940,0,8264,0,1,7,0,0,0,0,0,0,179,38652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,615,0,7,0,0,0,0,0,0,0,69,0,0,0,0,24287,0,17911,4256,1174,353,846,88133,1170,82,2217,152954,30702,11244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,25372,0,35,67534,10,0,9204,1,0,0
MO,29085,2084,0,0,36,3495,0,0,0,0,0,0,0,0,0,84,0,122,0,0,0,0,0,0,0,0,0,164,11145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,60,0,6,0,0,0,0,0,0,0,1,0,0,0,0,8058,0,9558,2852,385,56,375,135660,12380,773,3044,72682,282,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2109,0,36,3617,0,0,231,0,0,0
MO,29087,100126,0,6,28,101787,0,0,0,0,0,0,0,0,0,552,0,134,0,9,4,0,0,0,0,0,0,411,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,16,0,0,1,0,0,0,0,0,0,0,0,0,7183,0,14365,2894,986,115,174,31237,19,13,424,21496,5616,10594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100126,0,28,101921,0,0,686,9,0,0
MO,29089,34587,0,1,16,48415,0,0,0,0,0,0,0,0,0,687,0,1705,3,1,0,0,0,0,0,0,0,112,18034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,42,32,0,5,0,0,0,0,1,0,0,26,0,0,0,0,4713,0,10998,1879,451,144,426,105484,353,308,2128,65774,3752,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34587,0,16,50120,0,0,2392,1,0,0
MO,29091,984,0,0,14,389,0,0,0,0,0,0,0,0,0,215,0,205,1,0,0,0,0,0,0,0,0,324,2208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,45,0,10,0,0,0,0,0,0,0,0,0,0,0,0,677,0,21901,4397,1596,533,622,321962,11066,1534,354,224996,87,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984,0,15,594,0,0,421,0,0,0
MO,29093,75,0,2,5,550,0,0,0,0,0,0,0,0,0,6,0,7,1,0,0,0,0,0,0,0,0,8,1589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1152,0,10470,1049,256,117,1415,280204,8847,17504,2132,27703,256,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,5,557,0,0,13,0,0,0
MO,29095,21689,0,0,2,35212,0,0,0,0,0,0,0,0,0,181,0,408,0,1,3,0,0,0,0,0,0,103,4369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,2,0,0,5,0,0,0,0,24,0,0,0,0,9283,0,55471,72550,26454,12918,1108,68914,14,20,1218,79142,4649,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21689,0,3,35620,0,0,590,1,0,0
MO,29097,33903,0,0,73,25492,0,0,0,0,129,0,0,0,0,218,0,30309,2,12,24,0,0,0,0,0,0,809,24397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,428,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2149,0,23919,16240,5261,2856,2953,83945,71,10,731,154136,2642,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,60,0,0,0,0,0,0,0,0,0,0,0,33903,0,79,55861,0,0,30533,72,0,0
MO,29099,2857,0,2,7,6689,0,0,0,0,0,0,5,0,0,167,0,234,0,4,6,0,0,0,0,0,0,103,5352,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,304,0,28,0,0,0,0,0,0,0,0,0,0,0,0,6126,0,29232,20471,6596,1950,2165,285455,12478,6428,144,34524,2982,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,2870,0,7,6924,12,0,406,6,0,0
MO,29101,43475,0,0,140,75298,0,0,0,0,0,0,0,0,0,852,0,2719,0,1,8,0,0,0,0,0,0,358,46627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,131,0,6,0,0,0,0,0,0,0,6,0,0,0,0,3914,0,26479,8137,1889,902,288,113757,142,25,1858,197235,8157,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43475,0,151,78017,0,0,3582,1,0,0
MO,29103,50906,0,0,10,84354,0,0,0,0,0,0,0,0,0,1103,0,349,8,99,0,0,0,0,0,0,0,826,22940,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,3,0,0,2,0,0,0,0,2,0,0,0,0,2033,0,10882,1776,157,36,276,56589,84,65,4751,77787,9017,229,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50906,0,11,84703,0,0,1453,99,0,0
