StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_014,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_035,Category_036,Category_037,Category_038,Category_039,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_050,Category_051,Category_052,Category_053,Category_054,Category_055,Category_056,Category_057,Category_058,Category_059,Category_060,Category_061,Category_066,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_074,Category_075,Category_076,Category_077,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Category_204,Category_205,Category_206,Category_207,Category_208,Category_209,Category_211,Category_212,Category_213,Category_214,Category_216,Category_217,Category_218,Category_219,Category_220,Category_221,Category_222,Category_223,Category_224,Category_225,Category_226,Category_227,Category_229,Category_230,Category_231,Category_232,Category_234,Category_235,Category_236,Category_237,Category_238,Category_239,Category_240,Category_241,Category_242,Category_243,Category_244,Category_245,Category_246,Category_247,Category_248,Category_249,Category_250,Category_254,Corn_all,Cotton_all,Sorghum_all,Soybeans_all,Barley_all,Wheat_Durum_all,Wheat_Winter_all,Oats_all,Canteloupe_all,Lettuce_all
MO,29139,207182,0,0,404,262833,88,0,0,0,0,0,101,0,0,5511,0,51158,1,9,42,0,0,0,0,0,0,181,35571,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,27,3,166,0,0,0,1,0,0,0,0,0,0,0,0,12167,0,57484,17037,3632,675,1083,600418,3596,465,36,288898,4860,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,0,0,0,0,0,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,207830,0,669,314250,360,0,57582,9,0,0
MO,29141,25727,0,0,105,47384,0,0,0,0,0,0,0,0,0,2162,0,10764,0,2,0,0,0,0,0,0,0,603,50612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,614,0,38,0,0,0,0,0,0,0,0,0,0,0,0,46578,0,87526,14309,2518,666,528,976088,7613,1796,463,489607,1094,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,25729,0,105,58217,69,0,12928,2,0,0
MO,29143,407507,386958,73960,10543,700794,0,0,0,0,2515,0,0,0,0,2076,0,89616,0,2,0,0,0,0,0,0,0,61,226,0,0,0,0,5,0,0,85,0,33,0,0,0,0,3,0,0,0,0,0,60,6,14166,0,0,0,0,0,0,0,0,0,0,0,0,70810,0,83513,17011,4922,2160,215,10611,33,23,44,5290,112019,2942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,106,10281,0,46,0,0,0,0,0,0,0,0,0,0,407645,397345,10543,800737,0,0,91890,2,0,0
MO,29145,30625,0,0,682,7432,0,0,0,0,6,0,81,0,0,1714,0,20473,1,26,1,0,2,0,0,0,0,438,19666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,4,786,0,70,0,0,0,0,0,0,0,0,0,0,0,0,1288,0,89849,27952,7362,3162,1227,632417,362,38,93,953408,986,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,4,0,0,0,0,0,0,1,111,0,0,0,86,0,0,0,0,0,0,0,0,0,0,410,30756,0,794,28401,492,0,22425,116,0,0
MO,29147,544564,0,0,1,610681,0,0,1,0,421,0,0,0,0,3529,0,1867,7,169,0,0,0,0,0,0,0,10079,51492,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,265,7,120,104,0,0,0,0,0,0,0,10,0,16,0,0,15079,0,109154,23391,4301,1336,109,267243,3,9,235,868177,10351,3299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,544564,0,3,612565,0,0,5398,186,0,0
MO,29149,93,0,13,0,87,0,0,0,0,0,0,0,0,0,22,0,1,0,0,0,0,0,0,0,0,0,375,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1730,0,76342,5649,636,199,67,1493636,40868,23244,1,627035,205,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,88,0,0,23,0,0,0
MO,29151,36541,0,2,328,48554,0,0,0,0,0,0,0,0,0,939,0,2908,10,8,0,0,0,0,0,0,0,275,55599,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,97,9,126,0,0,0,0,0,0,0,0,0,0,0,0,23339,0,56621,10062,1333,427,429,982786,18453,8774,149,513797,3371,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,36598,0,355,51489,27,0,3931,8,0,0
MO,29153,93,0,0,38,53,0,0,0,0,0,0,0,0,0,12,0,18,0,8,0,0,0,0,0,0,0,340,2601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,5,0,0,0,0,25454,0,78619,7106,540,93,1705,1302315,99259,24429,756,629374,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,38,71,0,0,30,8,0,0
MO,29155,145175,263621,131852,8261,577484,0,0,0,0,0,0,0,0,0,1874,0,92519,0,1,0,0,0,0,0,0,0,1,67,0,0,0,0,7,0,0,0,0,24,0,0,0,0,1,0,0,0,0,0,555,3,1797,0,0,0,0,0,0,0,0,0,0,0,1,76294,0,71807,12461,3221,620,26,3178,1,12,35,4938,71677,1046,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5267,0,750,0,0,0,0,0,0,0,0,0,0,145926,268888,8261,676020,0,0,94394,1,3,0
MO,29157,115833,0,17,193,128935,0,0,0,0,0,0,2,0,0,2692,0,48264,14,11,7,0,0,0,0,0,0,2129,56008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,141,0,89,0,0,0,4,0,0,0,0,0,0,0,0,31430,0,41039,29200,6247,1189,2405,560376,4773,202,25,358753,2657,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,115868,0,193,177200,21,0,50973,11,0,0
MO,29159,227710,0,0,474,369181,1,0,0,0,0,0,0,0,0,11582,0,44094,2,3,2,0,0,0,0,0,0,278,131794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646,205,2,413,0,0,0,1,0,0,0,0,0,0,0,0,5182,0,70383,34010,8724,3970,1842,393563,5919,1159,530,655697,7211,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,227726,0,476,413276,0,0,55694,4,0,0
MO,29161,1022,0,0,34,2273,0,0,0,0,0,0,0,0,0,17,0,19,0,0,0,0,0,0,0,0,0,127,13751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,78,0,12,0,0,0,0,0,0,0,0,0,0,0,0,5003,0,88492,21189,6296,2019,489,1333057,50157,6214,1,409982,234,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032,0,35,2292,0,0,47,0,0,0
MO,29163,273795,0,0,211,296130,0,0,0,0,0,0,1,0,0,10784,0,19336,18,28,19,0,0,0,0,0,0,807,51419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,5758,0,0,0,0,0,0,0,0,0,0,0,0,38860,0,62273,21976,5046,1272,1236,691545,133,61,103,444361,40022,5346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,26,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,273899,0,252,315467,2,0,30265,28,0,0
MO,29165,158685,0,0,110,210561,0,0,165,0,6,0,0,0,0,1982,0,681,0,25,1,0,1,0,0,0,0,216,17933,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,97,990,0,0,0,0,30,0,0,5,0,0,0,0,21493,0,101315,63798,20364,7724,1326,263274,5,15,125,336794,18164,3180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,31,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,158685,0,112,211249,0,0,2665,32,0,0
MO,29167,10403,0,0,418,15173,0,0,0,1,0,0,0,0,0,3060,0,5915,10,9,0,0,0,0,0,0,0,2221,44132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2915,0,10,0,0,0,0,0,0,0,0,0,0,0,0,14092,0,69457,25085,3404,1155,1127,683943,29021,2292,327,933675,581,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,8,0,0,0,0,0,0,0,201,0,0,0,8,0,0,0,0,0,0,41,0,0,0,7,10639,0,619,21103,7,0,9404,25,0,0
MO,29169,4433,0,0,11,3068,0,0,0,0,0,0,7,0,1,22,0,8,0,4,0,0,0,0,0,0,0,64,5783,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,80,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6382,0,77469,20908,7734,2078,3436,1136813,33112,3211,267,281856,195,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,4548,0,11,3178,7,0,43,4,0,0
MO,29171,58691,0,0,6,99550,0,0,0,0,3,0,0,0,0,200,0,17,0,206,0,0,0,0,0,0,0,4287,83788,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,1,82,0,0,0,0,0,0,0,0,0,0,0,0,11144,0,56870,8161,397,52,129,449767,691,3774,2560,708466,6007,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58691,0,7,99567,0,0,218,206,0,0
MO,29173,245647,0,0,1066,250312,0,0,0,0,0,0,1,0,0,6457,0,14744,2,11,44,0,0,0,0,0,0,54,40981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,1,1,205,0,0,0,0,0,0,0,0,0,0,0,0,36206,0,45725,17700,1828,380,3222,390046,429,312,1012,324912,10287,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245666,0,1089,265056,1,0,21243,11,0,0
MO,29175,83627,0,0,109,179938,0,0,0,0,1,0,0,0,0,7977,0,12845,0,2,0,0,0,0,0,0,0,382,60760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,86,1,73,0,0,0,0,0,0,0,0,0,0,0,0,25397,0,63308,20856,4937,1191,1005,391800,239,480,379,538795,8178,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83628,0,241,192783,0,0,20955,2,0,0
MO,29177,180449,0,0,196,323249,10,0,0,0,0,0,0,0,0,1319,0,5602,0,2,0,0,0,0,0,0,0,432,85756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,6,194,36,0,0,0,0,0,0,0,0,0,0,0,0,17418,0,68721,24013,2377,613,480,329591,1,1,85,597486,11377,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,0,0,0,0,0,0,0,0,0,0,1,180449,0,196,329369,1,0,6921,519,0,0
MO,29179,313,0,1,0,763,0,0,0,0,0,0,0,0,0,188,0,36,0,0,0,0,0,0,0,0,0,7,4859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1864,0,0,0,0,0,0,0,0,0,0,0,0,13286,0,69526,2704,320,45,10196,1979922,45868,47069,6889,158978,567,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,0,0,799,0,0,225,0,0,0
MO,29181,7578,2,26716,2472,52251,0,1173,0,0,0,0,0,0,0,453,0,1425,0,0,0,0,0,0,0,0,0,23,11265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,62,0,0,0,0,0,0,0,0,0,0,0,2,7147,0,62909,3476,388,114,67,1251406,37952,37601,31,294619,18569,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7579,2,2475,53676,0,0,1882,0,0,0
MO,29183,222340,0,1,63,225662,0,0,0,0,0,0,0,0,0,3317,0,12858,0,0,0,0,0,0,0,0,0,445,10192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1156,3,1067,0,0,0,9,0,0,0,3,0,0,0,0,99027,0,113289,146452,72086,20455,4010,512141,2640,118,69,206445,49369,2650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,222351,0,71,238524,4,0,16194,0,0,0
MO,29185,60698,0,0,173,92176,0,0,0,0,0,0,0,0,0,1848,0,46552,48,18,0,0,0,0,0,0,0,184,70061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,25310,2,260,0,0,0,0,0,0,0,26,0,0,0,0,74151,0,77008,8058,950,210,275,950828,18710,579,140,563963,22356,4847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,133,0,0,0,0,0,0,9,0,0,0,75,60698,0,305,138936,75,0,48532,151,0,0
MO,29186,51892,0,25,1,46634,0,0,0,0,0,0,0,0,0,761,0,13982,1,0,0,0,0,0,0,0,0,615,39862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,666,0,89,0,0,0,2,0,0,0,0,0,0,0,0,18471,0,37079,15044,3275,766,5001,871109,52401,29722,31,273194,2228,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,51902,0,1,60623,16,0,14744,0,0,0
MO,29187,4872,0,3,3,8302,0,0,0,0,0,0,0,0,0,102,0,1193,0,0,0,0,0,0,0,0,0,237,24873,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,36,36,0,21,0,0,0,0,0,0,0,1,0,0,0,0,8725,0,72136,32410,8591,1571,5293,801808,28575,21142,74,279988,830,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4899,0,3,9495,0,0,1322,0,0,0
MO,29189,24165,0,0,8,35391,0,0,0,0,0,0,0,0,0,332,0,3333,0,0,0,0,0,0,0,0,0,86,1740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,475,0,928,0,0,0,0,0,0,0,6,0,0,0,0,42877,0,235628,492589,146757,68546,6112,368186,533,18,16,60499,16382,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24168,0,8,38726,4,0,3666,0,0,0
MO,29195,588708,0,0,57,607372,1,0,0,0,0,0,0,0,0,4489,0,12574,0,4,0,0,0,0,0,0,0,668,48750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,20,1,602,0,0,6,0,0,0,0,0,0,1,0,0,31773,0,85603,23225,4955,1841,2041,340874,271,235,508,415143,28719,1761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,588708,0,57,619951,2,0,17063,7,0,0
MO,29197,41559,0,0,19,86503,0,0,0,0,0,0,0,0,0,411,0,63,0,18,0,0,0,0,0,0,0,347,87678,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,2719,0,37874,6877,236,46,16,224330,795,2351,3453,386175,5160,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41559,0,19,86566,0,0,474,18,0,0
MO,29199,193269,0,0,30,232615,0,0,0,0,0,0,0,0,0,4694,0,574,3,164,10,0,0,0,0,0,0,1036,47462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,1,119,0,0,0,0,0,0,0,0,0,0,0,0,7378,0,43026,9947,582,131,192,242407,191,301,2480,463182,13932,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193289,0,30,233189,0,0,5288,164,0,0
MO,29201,358554,35748,6709,462,243962,0,0,0,0,695,0,0,0,0,6379,0,180237,151,665,2,0,0,0,0,0,0,492,4714,0,0,0,0,2354,0,0,4,0,426,0,0,0,0,2,0,0,0,0,51,8,0,29366,0,0,0,0,0,0,0,3,0,0,0,0,20221,0,59639,30866,8333,3057,493,114566,2020,1159,0,91496,22073,912,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,9,7,0,23,0,6,0,0,0,0,0,0,0,0,0,0,358720,35771,471,424228,7,0,186778,665,1,0
MO,29203,57,0,0,0,78,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,137,4770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3616,0,92686,3962,264,34,290,2209036,151792,97281,967,323866,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,79,0,0,8,0,0,0
MO,29205,226134,0,0,704,419908,3,0,0,0,0,0,0,0,0,4899,0,14109,128,17,25,0,0,0,0,0,0,503,39252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7789,0,51004,12487,1164,195,617,253980,163,59,736,395736,15815,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,226268,0,714,434019,0,0,19152,19,0,0
MO,29207,421283,329885,117936,1616,590374,0,0,0,0,9712,0,0,0,0,1187,0,164990,14,4,1,0,0,0,0,0,0,226,24121,0,0,0,0,10,0,0,2,0,153,0,0,0,0,0,0,0,0,0,10,60,0,2427,0,23,0,0,0,0,0,306,0,0,0,21,16944,0,80935,21035,5273,1311,517,225848,472,1738,9,266214,89042,6484,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,0,0,0,0,0,16,1,0,4976,0,1,0,0,0,0,0,0,0,0,0,0,421567,334861,1632,760341,1,0,166475,4,1,0
MO,29209,1187,0,0,14,1741,0,0,0,0,0,0,0,0,0,141,0,232,17,1,0,0,0,0,0,0,0,153,1641,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,38,0,0,0,0,0,0,0,0,0,0,0,0,129528,0,66555,20084,3148,732,721,761107,89068,5864,172,387486,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1189,0,17,1975,2,0,378,1,0,0
MO,29211,48117,0,0,7,119159,0,0,0,0,0,0,0,0,0,3129,0,906,1,1,0,0,0,0,0,0,0,649,133638,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,8,38,0,0,0,0,0,0,0,0,0,0,0,0,10500,0,59274,12360,676,120,211,478501,953,6756,1852,987337,10325,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48117,0,8,120065,0,0,4036,1,0,0
MO,29213,414,0,0,378,1380,0,0,0,0,0,0,0,0,0,473,0,293,185,184,0,0,0,0,0,0,0,30,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,0,30,0,0,0,0,0,0,0,5,0,0,0,0,52064,0,81849,32226,11540,3245,2113,1108629,241073,28797,1363,307793,389,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,414,0,378,1674,0,0,766,185,0,0
MO,29215,2025,0,0,20,471,0,0,0,0,0,0,71,0,0,72,0,191,0,20,0,0,0,0,0,0,0,257,22068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,6060,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1925,0,131661,14270,2557,721,555,2024819,129978,11629,32,1043992,137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2030,0,20,666,75,0,268,20,0,0
MO,29217,235133,0,0,925,249017,2,0,3,0,0,0,0,0,0,963,0,99376,0,1,2,0,0,0,0,0,0,1912,127366,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19699,0,147,0,0,0,0,0,0,0,6515,0,0,0,0,31865,0,101918,18178,3045,1171,381,450122,410,4,172,937660,117756,4839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,224,0,0,0,0,0,0,0,0,0,0,235358,0,925,348618,0,0,100340,2,0,0
MO,29219,85396,0,0,542,116074,0,0,0,0,0,0,0,0,0,1574,0,8711,0,8,3,0,0,0,0,0,0,254,14371,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,19,51,0,88,0,0,0,5,0,0,0,0,0,0,0,0,23605,0,50263,17541,4646,1575,964,725189,4978,332,6,197563,5620,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,85413,0,570,124795,10,0,10330,8,0,0
MO,29221,406,0,3,0,1738,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,1,4701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,9453,0,87068,6061,801,200,1410,1662192,120122,66844,1808,231219,418,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,0,0,1744,0,0,13,0,0,0
MO,29223,7117,0,164,1,11154,0,0,0,0,0,0,0,0,0,230,0,1812,4,0,0,0,0,0,0,0,0,5,15063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,76,0,0,0,0,0,0,0,1,0,0,0,0,42726,0,71583,6928,617,103,1053,1729410,58428,29887,179,223180,17745,10188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7118,0,2,12966,0,0,2044,0,0,0
MO,29225,9527,0,0,121,3053,0,0,0,0,2,0,0,0,0,740,0,610,22,1,0,0,0,0,0,0,0,1858,9374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,37,0,0,0,0,0,0,0,0,0,0,0,0,816,0,70261,20721,4629,1059,553,775470,13822,4150,107,791419,127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9588,0,139,3673,17,0,1422,1,0,0
MO,29227,51844,0,0,10,86843,0,0,0,0,1,0,0,0,0,519,0,49,0,109,0,0,0,0,0,0,0,2075,30432,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,58,50,7,0,0,0,0,0,0,0,0,0,0,0,0,3167,0,27388,5265,311,42,23,185795,19,113,107,371149,2567,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51844,0,10,86892,0,0,568,109,0,0
MO,29229,3079,0,0,26,462,0,0,0,0,0,0,0,0,0,218,0,23,2,3,0,0,0,0,0,0,0,889,17945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,188,0,6,0,0,0,0,0,0,0,0,0,1,0,0,809,0,76247,13708,3186,650,380,997843,11741,3303,132,834882,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3118,0,26,486,0,0,280,4,0,0
MO,29510,40,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11049,0,12720,62320,63401,37453,122,1367,0,0,0,799,821,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,83,0,0,4,0,0,0
