term,ERS,estimate,std.error,statistic,df,p.value,model
PercentCrop,7,-0.007581691246196451,0.03009398610797925,-0.2519337657362116,18.798467640999597,0.8038260699895365,Var5_crops
PercentCrop,8,-0.03193059348627825,0.0366234825711421,-0.8718612006450291,4.356988845192065,0.4287020175152905,Var5_crops
PercentCrop,9,-0.010972516159571915,0.02806907151583249,-0.3909112616490651,17.008046867732155,0.7007162177169932,Var5_crops
SoyGrains,1,-0.010389757343177942,0.020568574711499324,-0.5051277246434248,20.11039627440557,0.6189600927214687,Var5_crops
SoyGrains,2,-0.016423082955186342,0.027812305648295763,-0.590496996648413,41.570504450850095,0.5580542600938962,Var5_crops
SoyGrains,3,0.02148767082207891,0.023405251392483083,0.9180704988701796,25.22785276327032,0.3672763993383328,Var5_crops
SoyGrains,4,-0.028916699362182757,0.023222616502022217,-1.2451955773228525,32.36076919188634,0.2220014372018115,Var5_crops
SoyGrains,5,0.007679748431366061,0.022362850382835028,0.3434154546444034,25.728434259830404,0.734076411561086,Var5_crops
SoyGrains,6,-0.006399753878810708,0.02289061263309766,-0.2795798426800194,33.67753462084031,0.7815098410421029,Var5_crops
SoyGrains,7,-0.005258395934274918,0.036667913880757214,-0.14340592026519533,14.41148786209599,0.8879555145694925,Var5_crops
SoyGrains,8,0.015452856571994019,0.026962022934495986,0.5731341676229788,18.34218446263278,0.5735139495486068,Var5_crops
SoyGrains,9,-0.014841059231466723,0.026830454081775947,-0.5531423056140976,31.608342113148638,0.5840574471790604,Var5_crops
CropDiversity,1,-0.05150952965396504,0.015030198944928363,-3.4270690522926106,26.403258770944156,0.0020109902121103924,Var6
CropDiversity,2,0.0566076787458553,0.017903912706578682,3.1617490362905514,43.6232221480751,0.002851713610539606,Var6
CropDiversity,3,0.07177757739930653,0.01857936363020805,3.863295795696893,35.522863598789264,4.55108643965257e-4,Var6
CropDiversity,4,0.06824202954009939,0.018809376898825888,3.6280856036416163,33.49604311519993,9.400776248097476e-4,Var6
CropDiversity,5,0.058667912693432696,0.01583112139300543,3.7058595684417903,35.00641582064032,7.241705745954711e-4,Var6
CropDiversity,6,0.07856855693864037,0.01865790591523086,4.211006170553317,37.7832097554468,1.51447940954932e-4,Var6
CropDiversity,7,0.059071199157404816,0.019132901093173574,3.087414651324405,32.81124724327733,0.0040878504946841214,Var6
CropDiversity,8,0.07201041041674729,0.02095001785273973,3.437248164794769,26.434416228075886,0.0019574658650292663,Var6
CropDiversity,9,0.044842385337077635,0.018031110226110984,2.486945328088619,32.61143337643568,0.018182393677762868,Var6
ForestCropEdge,1,-0.014499174637385977,0.007036573482976276,-2.060544762655307,24.977771068023515,0.049906034076670616,Var6
ForestCropEdge,2,0.03664446338801587,0.014161119362741479,2.5876812735883754,32.31198761999179,0.014359618479845649,Var6
ForestCropEdge,3,0.06383217518606493,0.09879796846915238,0.6460879325266208,2.8560854091770698,0.5663640926272756,Var6
ForestCropEdge,4,0.003370788967364162,0.020088878794847463,0.1677937829078209,4.030593969180672,0.8748285964252138,Var6
ForestCropEdge,5,0.015535630051993704,0.0246952232886736,0.6290945366393622,6.161903265353057,0.5518819261871901,Var6
ForestCropEdge,6,0.057110305201346245,0.016193925961975945,3.5266497658099567,14.085661109971351,0.0033247970807236222,Var6
ForestCropEdge,7,0.048270816095498235,0.0456894509306248,1.0564980561660284,3.0724863330361254,0.36663798803235126,Var6
ForestCropEdge,8,0.89491404856774,0.5136337395062381,1.7423194384154572,3.266765118828521,0.1722785761048356,Var6
ForestCropEdge,9,0.011908151873092231,0.022218820666759644,0.535948871980742,2.399513245980571,0.6375950647349744,Var6
LandDiversity,1,0.018670368711401288,0.010406738604154812,1.7940653091783514,26.728151422897746,0.08412377183821974,Var6
LandDiversity,2,-0.030288473513586982,0.017243849417454875,-1.7564798195771674,34.57215598597336,0.08786204709855382,Var6
LandDiversity,3,-0.031338056824739086,0.01484843899208343,-2.110528712240205,27.967975307046686,0.04388506579037201,Var6
LandDiversity,4,-0.020528058970562306,0.01297503391991784,-1.5821198693785221,45.077688486669835,0.12061407838594011,Var6
LandDiversity,5,-0.015826153030248574,0.01704004410608361,-0.9287624451980346,11.099672887674345,0.37276920871721464,Var6
LandDiversity,6,-0.05970178311072495,0.02690987588527211,-2.218582626142843,7.8706913701488945,0.05784666277836985,Var6
LandDiversity,7,0.007079462734652858,0.02026469033767378,0.34934966272302403,23.170953070992663,0.729981839845864,Var6
LandDiversity,8,-0.039206322339480605,0.03232748666603066,-1.2127859720278888,15.671361301122444,0.24317744934384766,Var6
LandDiversity,9,-0.01085549111419096,0.02261685973224681,-0.47997340226297414,15.452653582659725,0.6379696279628595,Var6
LargeFarms,1,0.058021963310940373,0.009864958826128867,5.881622451100378,25.63781156993753,3.528739840213352e-6,Var6
LargeFarms,2,-0.013996368552589998,0.016582226009298793,-0.8440584843519364,49.317565028253675,0.40271249741937754,Var6
LargeFarms,3,-0.029864167375168258,0.013655739121907937,-2.186931597664831,26.814232150780377,0.037650167911891574,Var6
LargeFarms,4,0.05226003044783446,0.014014825617194597,3.728910503439825,37.77061373458541,6.291733194665908e-4,Var6
LargeFarms,5,-0.013870162231202802,0.016652118371250732,-0.8329368025121131,32.05818472258875,0.41104309121286575,Var6
LargeFarms,6,0.026798314019330638,0.013337236185859953,2.009285405603151,41.785487864781786,0.050995263105230546,Var6
LargeFarms,7,0.02763604270658769,0.022678399407114726,1.2186064020866323,40.11807872405293,0.23011128765939826,Var6
LargeFarms,8,-0.034450921966094596,0.019047236130141098,-1.8087097640154781,26.185103579314703,0.08199383772543264,Var6
LargeFarms,9,0.07997657764802854,0.014227807530126951,5.62114559665504,32.25198199853722,3.176488901651698e-6,Var6
MeanCropArea,1,-0.010575508868581275,0.006331655627581727,-1.6702596430722843,10.116067253726449,0.12547289159230604,Var6
MeanCropArea,2,0.036682128050039835,0.02446435247569692,1.499411361346275,4.088349948541551,0.20664150004467471,Var6
MeanCropArea,3,0.002905709500123684,0.01612000282800525,0.18025490014651863,11.611125334541368,0.8600601138064622,Var6
MeanCropArea,4,0.013854699501583143,0.008059039439020114,1.7191502295548653,14.440907101571566,0.10694021000181236,Var6
MeanCropArea,5,-0.016619189672877094,0.034965456121124026,-0.475303099587961,5.384377082195544,0.65323175184978155,Var6
MeanCropArea,6,0.08878284096561959,0.04707500450710354,1.8859868818965784,6.2163768938079835,0.10655453208650892,Var6
MeanCropArea,7,0.02951264116152552,0.029729357656109276,0.9927103539507783,10.323063498367146,0.3435498551552394,Var6
MeanCropArea,8,-0.05109081901347603,0.02664756064770482,-1.9172793971247244,4.776478528991271,0.11602435671266474,Var6
MeanCropArea,9,-2.582845977839082e-4,0.037125774060902186,-0.006957015828416418,7.320640173022811,0.9946349589334154,Var6
PercentCrop,1,0.06133414893731391,0.01721275561023303,3.56329633245072,21.870990923595635,0.0017504834829572059,Var6
PercentCrop,2,-0.07156091012749423,0.023062855932047818,-3.102864204604175,29.544833582119058,0.004195604109442082,Var6
PercentCrop,3,-0.0294097806698882,0.023178255445208823,-1.2688522110479845,26.175719732921312,0.21566151714232326,Var6
PercentCrop,4,-0.04287325200029977,0.021681600057803153,-1.9774025849568142,34.989242162496424,0.055916395510267565,Var6
PercentCrop,5,0.07509931846883286,0.08354738194605632,0.8988829658040262,5.768118568477958,0.4046743199338977,Var6
PercentCrop,6,-0.09308468096429258,0.033721003133086076,-2.760436295353283,17.680356780317197,0.013031967185485058,Var6
PercentCrop,7,-0.04231161016332737,0.03438188387325887,-1.2306367597336918,17.503507381184388,0.23474094820994573,Var6
PercentCrop,8,-0.07011651413113112,0.07170621834592025,-0.9778303158155659,4.325927262082849,0.3796212300729643,Var6
PercentCrop,9,-0.05464972583059279,0.030449750231234543,-1.7947512020816039,16.073006318317006,0.09152093162594407,Var6
Corn,1,0.07816879269573368,0.02113105540779007,3.6992375055207307,20.822146853085055,0.001345509943699273,Var6_crops
Corn,2,-0.040743502671892536,0.03136915489639129,-1.2988396661135322,46.02038716837975,0.20046933711634024,Var6_crops
Corn,3,-0.010042922621319332,0.028700369891249206,-0.3499231075896843,16.926303827724833,0.7307126464403597,Var6_crops
Corn,4,-0.045294892860523114,0.02430676973058709,-1.86346821739645,35.37051021136493,0.07071580863104167,Var6_crops
Corn,5,-0.04323984132449778,0.03313580643724467,-1.3049279910054088,23.23167591912559,0.2046958023797521,Var6_crops
Corn,6,-0.05727694208683844,0.026530709492427352,-2.158892211427175,37.63472557377885,0.037301197703721874,Var6_crops
Corn,7,-0.0568983572486332,0.040065925142376106,-1.420118393533714,14.319567880007321,0.17697846372019305,Var6_crops
Corn,8,0.058536775737171254,0.05707790841863466,1.0255592287621442,5.4332271108034504,0.34857325790220983,Var6_crops
Corn,9,-0.10646524067263165,0.04142702265981598,-2.569946712002126,21.754358732406768,0.01755878441684445,Var6_crops
CropDiversity,1,-0.035331801544375555,0.011067046711749951,-3.1925230338879445,24.69005339363706,0.003822444536004128,Var6_crops
CropDiversity,2,0.030990450010509013,0.013816530018472413,2.242998058779985,41.17734813417613,0.030340248480782504,Var6_crops
CropDiversity,3,0.05511361934188654,0.012983025197519933,4.245052174158497,34.472533148614886,1.5628584325740424e-4,Var6_crops
CropDiversity,4,0.042132776410506674,0.01852514774470796,2.274355756355177,32.21081741964435,0.029742406247668832,Var6_crops
CropDiversity,5,0.038703038379714734,0.0122736574162199,3.1533419149020605,34.29111986036178,0.003347579393919566,Var6_crops
CropDiversity,6,0.06255049644787446,0.015471882903017958,4.042849654431738,36.653407851427964,2.6001987626758655e-4,Var6_crops
CropDiversity,7,0.05240794158490622,0.013968403391216442,3.751892046435399,31.338470381459167,7.155997297751584e-4,Var6_crops
CropDiversity,8,0.04024288586283934,0.01609942347358733,2.4996476382437987,24.59251609607175,0.01948197718349013,Var6_crops
CropDiversity,9,0.026631363672053363,0.017894358499180606,1.4882547297391426,31.172602055900164,0.14673115957613314,Var6_crops
ForestCropEdge,1,-0.012942938155887462,0.006313049717342411,-2.0501879021057383,24.7661115358337,0.05107343898460989,Var6_crops
ForestCropEdge,2,0.014745055250801902,0.012898811721911674,1.1431328380236723,30.850682614344734,0.2617770219242586,Var6_crops
ForestCropEdge,3,-0.005242275732977088,0.0878082133149279,-0.059701428090507234,3.196176011101883,0.9559324662328452,Var6_crops
ForestCropEdge,4,0.01002554285311252,0.012974881489327652,0.7726885876652455,3.9528734580694094,0.48330902281746785,Var6_crops
ForestCropEdge,5,0.012373281873282987,0.024125912134542616,0.5128627595210117,6.176096362122035,0.6258699392252265,Var6_crops
ForestCropEdge,6,0.04991906305636347,0.01820140487715112,2.742593958723959,14.068402238455771,0.015817877364635885,Var6_crops
ForestCropEdge,7,0.042713367279736576,0.05447507448279897,0.7840901125013373,3.1373945019039016,0.48790005506752954,Var6_crops
ForestCropEdge,8,0.2555677049154926,0.12064609957503225,2.1183254644428007,3.5009457974468283,0.11135246692189393,Var6_crops
ForestCropEdge,9,0.018415873428824656,0.015517589528015517,1.1867741053194225,3.1140967079938817,0.31790377288606747,Var6_crops
FruitVeg,1,0.18390315385851042,0.08271164149728295,2.2234252703659805,6.722119324831416,0.06312493600609179,Var6_crops
FruitVeg,2,-0.09837105288857508,0.08386218967396872,-1.1730083995065297,7.08913235996191,0.2786947655159419,Var6_crops
FruitVeg,3,0.11509561046237485,0.16568150197934203,0.6946799074571736,3.231624562187427,0.5339146157239466,Var6_crops
FruitVeg,4,-0.11782436912704944,0.083161525726365,-1.41681346148866,7.869249781737859,0.19488624061734963,Var6_crops
FruitVeg,5,-0.1279370044291619,0.0852194196764178,-1.5012658489689885,9.170632252641727,0.16690822735423494,Var6_crops
FruitVeg,6,-0.15236958938762077,0.08324319726688047,-1.8304149094504236,6.966618643279467,0.11008155350782078,Var6_crops
FruitVeg,7,-0.14717609714805582,0.0844372711449891,-1.7430228991571328,6.794456954538295,0.12615050185928364,Var6_crops
FruitVeg,8,-0.09107280943593182,0.08348146841970007,-1.0909344452120386,7.699306467841196,0.3082615366540257,Var6_crops
FruitVeg,9,-0.09246288162349099,0.08807655172266725,-1.0498013354863764,7.6470370676933515,0.32585057129848477,Var6_crops
LandDiversity,1,0.005543628365761998,0.008999953759459382,0.6159618720191067,23.189250653928415,0.5439190287550346,Var6_crops
LandDiversity,2,-0.006421682541933601,0.010910585037187266,-0.5885736209420629,35.764906400235894,0.5598463760501892,Var6_crops
LandDiversity,3,-0.022262021417687697,0.012102034513525711,-1.8395271797322,28.09244996065478,0.07642834940207315,Var6_crops
LandDiversity,4,-0.008109395481379927,0.011945938245935473,-0.6788412357764444,41.31177289662499,0.5010240010363455,Var6_crops
LandDiversity,5,-0.010973726281437274,0.015749390986041882,-0.6967714682531466,11.143479625566352,0.5002228292919606,Var6_crops
LandDiversity,6,-0.04239502041641167,0.02651996568830781,-1.598607664681214,8.039931933062727,0.14838780055803305,Var6_crops
LandDiversity,7,0.012678510747286799,0.015482819632314198,0.8188760864219767,23.307249177079324,0.4211515235290475,Var6_crops
LandDiversity,8,-0.004262988636134516,0.022890732258738788,-0.18623207802830657,15.91849579296233,0.8546153345849448,Var6_crops
LandDiversity,9,0.008140360178648897,0.022310371473796463,0.36486887671098406,15.657960457440304,0.7200905530362445,Var6_crops
LargeFarms,1,0.031629220170255136,0.017533865503972363,1.8038931668028033,23.650496389455878,0.08400151037289166,Var6_crops
LargeFarms,2,0.005339562981815088,0.0205241678927144,0.2601597789360566,43.99803759547876,0.7959541937186645,Var6_crops
LargeFarms,3,-0.024794094264894987,0.019970749953020908,-1.241520439804238,16.65828147658221,0.23161141704371693,Var6_crops
LargeFarms,4,0.08418547827916578,0.020294238195375493,4.148245303356564,32.47537549894617,2.2562133232205484e-4,Var6_crops
LargeFarms,5,-0.0032045465424864602,0.02290791319643716,-0.13988819125545052,29.29157672832531,0.8897058022139513,Var6_crops
LargeFarms,6,0.056515289813840804,0.020154598398027253,2.8040891065024924,37.17852390914084,0.007975258367955764,Var6_crops
LargeFarms,7,0.04588501205059671,0.027717456968883596,1.6554553364007574,37.01596534929657,0.10628741194652074,Var6_crops
LargeFarms,8,-0.004138531039519418,0.020609264554304528,-0.20080925394569837,24.636674660822933,0.8424963159118796,Var6_crops
LargeFarms,9,0.1084026080246317,0.02296032046124954,4.721302048357048,27.901832552069777,5.987462841022564e-5,Var6_crops
MeanCropArea,1,-0.0105350556550391,0.005721863210570856,-1.8411932035662988,10.131821420321794,0.09502388680907929,Var6_crops
MeanCropArea,2,0.03229352922934189,0.02006693126379484,1.6092908678870357,4.131267392368444,0.18057993548835355,Var6_crops
MeanCropArea,3,0.011261393234040821,0.01490609376816717,0.7554892253589724,12.01142784069223,0.46451338158779587,Var6_crops
MeanCropArea,4,0.011170978089270358,0.007144138068668799,1.5636565225778032,13.866228341360221,0.1404274843614014,Var6_crops
MeanCropArea,5,-0.009523574444233636,0.03752125190517633,-0.25381814200393965,5.308884611072768,0.8091754915895678,Var6_crops
MeanCropArea,6,0.07174049622233168,0.05198728565562627,1.3799623372828975,5.920624805076876,0.21744421804759764,Var6_crops
MeanCropArea,7,0.042107994177789335,0.021801931953593656,1.9313882030004497,10.067095603114684,0.08205115853548729,Var6_crops
MeanCropArea,8,0.004599101307234876,0.01864647238153765,0.24664725923111142,4.610495389067103,0.815782340447808,Var6_crops
MeanCropArea,9,-0.0021033539254424194,0.03963787875281657,-0.053064240358547454,7.196493710589468,0.9591238086623505,Var6_crops
PercentCrop,1,0.03156919016881779,0.017099337519066914,1.846222997447475,18.03335034918729,0.08134031385953033,Var6_crops
PercentCrop,2,-0.03030445640900285,0.02198143766290402,-1.3786385073504448,29.511606009730063,0.17836780316639997,Var6_crops
PercentCrop,3,-0.021532265094177553,0.021078753610876175,-1.021515099596182,24.892197118092763,0.31683634225039276,Var6_crops
PercentCrop,4,-0.017653408356155847,0.019855670061376864,-0.8890865078633209,29.54576421174276,0.381138438634533,Var6_crops
PercentCrop,5,0.08973865797798837,0.08580330702436476,1.0458647934456202,6.170739237452791,0.33485148692312433,Var6_crops
PercentCrop,6,-0.05225231165174486,0.03345834126910457,-1.5617125556667881,18.581355522222086,0.1352262051072299,Var6_crops
PercentCrop,7,-0.020320203292623018,0.03581702288787579,-0.5673336769567604,18.86245357978244,0.5771779864888372,Var6_crops
PercentCrop,8,-0.040737740245183396,0.03836237070354994,-1.0619192583271098,4.094898813099984,0.3468432704520229,Var6_crops
PercentCrop,9,-0.019033785855076573,0.03060102726685496,-0.6219982646037746,17.022960467614066,0.5421848701891985,Var6_crops
SoyGrains,1,0.020377483923721823,0.021026402139513962,0.9691379337517446,19.694760395993974,0.3442283963122521,Var6_crops
SoyGrains,2,-0.03596476513135696,0.030664517208290373,-1.1728462863792823,40.38953809700295,0.24772836219170702,Var6_crops
SoyGrains,3,-0.0038938637569825925,0.02492650591765548,-0.156213781821084,21.381811276895377,0.8773300348682531,Var6_crops
SoyGrains,4,-0.05006097002179474,0.0251222183100463,-1.9926970382936093,32.39592552297586,0.05477564304913129,Var6_crops
SoyGrains,5,-0.009730713504118669,0.023748424613234856,-0.4097414318041038,26.64395682744575,0.6852713608862635,Var6_crops
SoyGrains,6,-0.03152466336104624,0.023333871118646314,-1.3510258628219898,33.518846988950514,0.18573693602333852,Var6_crops
SoyGrains,7,-0.03430879783745406,0.037528248879926694,-0.9142125961492791,14.351371834772142,0.37570955554651686,Var6_crops
SoyGrains,8,-0.012561276948188874,0.025849365774527067,-0.48594139824379085,15.754584121308858,0.6336982391105623,Var6_crops
SoyGrains,9,-0.019027132448159206,0.025680007570994597,-0.7409317304738737,33.01616160310921,0.4639722948771601,Var6_crops
