StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_014,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_035,Category_036,Category_037,Category_038,Category_039,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_050,Category_051,Category_052,Category_053,Category_054,Category_055,Category_056,Category_057,Category_058,Category_059,Category_060,Category_061,Category_066,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_074,Category_075,Category_076,Category_077,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Category_204,Category_205,Category_206,Category_207,Category_208,Category_209,Category_211,Category_212,Category_213,Category_214,Category_216,Category_217,Category_218,Category_219,Category_220,Category_221,Category_222,Category_223,Category_224,Category_225,Category_226,Category_227,Category_229,Category_230,Category_231,Category_232,Category_234,Category_235,Category_236,Category_237,Category_238,Category_239,Category_240,Category_241,Category_242,Category_243,Category_244,Category_245,Category_246,Category_247,Category_248,Category_249,Category_250,Category_254,Corn_all,Cotton_all,Sorghum_all,Soybeans_all,Barley_all,Wheat_Durum_all,Wheat_Winter_all,Oats_all,Canteloupe_all,Lettuce_all
IL,17025,88320,0,0,76,75344,0,0,1,0,481,0,0,0,0,224,0,8789,0,0,0,0,0,0,0,0,0,37,927,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,42,0,17,0,0,0,0,0,0,0,0,0,0,0,0,627,0,17057,3386,510,120,41,63158,0,0,0,39295,1215,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,6,0,0,0,0,0,2,0,0,0,1,967,0,0,0,0,0,0,0,2,0,0,89308,0,78,85101,0,0,9036,1,0,0
IL,17027,92039,0,0,54,65299,0,0,0,1,0,0,0,0,0,155,0,25891,19,22,0,0,0,0,0,0,0,2461,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,34,0,0,1,0,0,0,0,0,0,0,18,0,0,0,0,20955,0,14523,10473,2222,499,116,36259,2,0,0,34254,15370,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,92722,0,54,91193,3,0,26729,22,0,0
IL,17029,120561,0,0,0,109315,0,0,0,0,0,0,0,0,0,1173,0,359,0,1,0,0,0,0,0,0,0,409,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1706,0,13850,13055,2438,728,168,38718,0,0,0,23719,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120561,0,0,109674,0,0,1532,1,0,0
IL,17031,4349,0,0,0,4921,0,0,0,26,0,0,0,0,4,122,0,42,0,4,0,0,0,0,0,0,0,138,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0,11109,0,58474,219125,160105,83681,1363,31406,30,2231,1437,13956,19862,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4349,0,0,4963,0,0,164,4,0,0
IL,17033,86608,0,0,114,72686,0,0,1,4,1,0,0,0,0,362,0,5379,0,0,0,0,0,0,0,0,0,165,697,0,0,0,0,9,0,0,0,0,48,0,0,0,0,0,0,0,0,0,8,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0,4658,0,17904,4255,787,255,53,61686,4,0,0,28171,1036,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,86657,0,114,78070,0,0,5785,0,0,0
IL,17035,68871,0,0,0,67241,0,0,0,0,0,0,0,0,0,709,0,657,0,0,0,0,0,0,0,0,0,313,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1167,0,12300,3289,258,50,96,41253,0,0,0,25576,38,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68871,0,0,67898,0,0,1366,0,0,0
IL,17037,232378,0,0,0,95333,13,0,0,411,0,0,0,0,0,4284,0,103,0,492,0,0,2,0,0,0,0,907,71,0,0,0,32,0,1,0,0,0,0,0,0,0,0,90,0,0,0,0,0,9,2,23,0,0,0,0,0,0,0,0,0,0,0,0,917,0,13074,17896,5071,1601,602,10869,0,7,4,21510,405,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232378,0,0,95436,0,0,4387,492,0,0
IL,17039,108778,0,0,0,93325,0,0,0,1,6,0,0,0,0,126,0,19,0,9,0,0,0,0,0,0,0,302,226,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,5379,0,7166,7015,1327,321,162,17012,0,0,0,17933,139,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,108778,0,0,93350,0,0,145,15,0,0
IL,17041,122814,0,0,0,100358,0,0,0,0,0,0,0,0,0,445,0,250,0,0,0,0,0,0,0,0,0,908,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,701,0,9194,9770,1258,399,195,7575,0,0,0,12774,385,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122814,0,0,100608,0,0,695,0,0,0
IL,17043,3131,0,0,0,1870,0,0,0,2,0,0,0,0,1,42,0,0,0,1,0,0,0,0,0,0,0,263,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,23,0,0,0,0,0,0,0,0,0,0,0,0,2738,0,33825,94064,36795,15582,237,13609,2,860,75,8942,3279,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3131,0,0,1870,0,0,42,1,0,0
IL,17045,173881,0,0,1,137695,0,0,0,0,0,0,0,0,0,488,0,420,0,0,0,0,0,0,0,0,0,173,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,554,0,16814,7532,681,201,60,34574,0,0,0,26172,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173881,0,1,138115,0,0,908,0,0,0
IL,17047,40803,0,0,91,39130,0,0,8,0,0,0,0,0,0,244,0,4443,0,0,0,0,0,0,0,0,0,0,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,319,0,8001,2073,209,66,1,19691,0,0,0,25273,1356,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,41006,0,91,43776,0,0,4687,0,0,0
IL,17049,86724,0,0,4,80353,0,0,0,0,1,0,0,0,0,1273,0,4267,2,0,0,0,0,0,0,0,0,569,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1056,0,22800,6347,1440,752,190,67072,1,0,0,33581,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,86769,0,4,84651,0,0,5555,1,0,0
IL,17051,117626,0,0,37,106876,4,0,0,0,158,0,0,0,0,356,0,10582,0,1,0,0,0,0,0,0,0,308,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8346,0,28004,6077,901,220,108,127235,1,0,0,55606,841,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,74,0,0,12,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,117701,0,37,117460,0,0,11012,2,0,0
IL,17053,153647,0,0,0,118328,0,0,0,0,5,0,0,0,0,2042,0,1176,0,50,0,0,0,0,0,0,0,256,157,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586,0,9546,9773,925,313,145,2121,0,0,0,12170,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153647,0,0,119504,0,0,3218,50,0,0
IL,17055,43917,0,2,7,46741,0,0,0,0,0,0,0,0,0,96,0,11090,0,0,0,0,0,0,0,0,0,11,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,14185,0,16584,10116,1625,293,81,64959,81,0,0,62918,2667,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,43926,0,7,57839,0,0,11187,0,0,0
IL,17057,148496,0,0,0,95581,0,0,0,5,10,0,0,0,0,1623,0,344,5,10,0,0,0,0,0,0,0,1551,570,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,11,0,0,20680,0,15649,18159,2637,402,121,180899,8,0,2,70235,4742,3111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148496,0,0,95925,0,0,1967,10,0,0
IL,17059,75706,0,0,90,46858,0,0,0,0,1,0,0,0,0,52,0,5090,0,0,0,0,0,0,0,0,0,4,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3577,0,8427,2640,257,58,79,45776,1215,5,1,16879,3155,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,108,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,75722,0,90,51961,0,0,5145,0,0,0
IL,17061,118037,0,0,11,81894,0,0,0,0,0,0,0,0,0,1003,0,715,0,6,0,0,0,0,0,0,0,476,722,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,24,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2593,0,11419,5783,580,120,70,79259,0,2,0,43044,2824,1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118037,0,11,82609,0,0,1718,6,0,0
IL,17063,112480,0,0,3,80512,0,0,0,7,64,0,0,0,0,622,0,20,0,25,0,0,0,0,0,0,0,377,19,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8523,0,11846,11289,3099,1606,604,21187,0,20,4,20402,2713,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112480,0,3,80532,0,0,642,25,0,0
IL,17065,66290,0,0,42,65544,0,0,1,0,2,0,0,0,0,120,0,11470,0,0,0,0,0,0,0,0,0,20,564,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,833,0,13705,4257,241,46,87,56489,21,0,0,58621,55,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,412,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,3,0,0,66341,0,42,77064,0,0,11591,0,0,0
IL,17067,168572,0,0,0,130954,0,0,0,0,0,0,0,0,0,2086,0,1067,1,33,0,0,0,0,0,0,0,562,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,4,0,0,0,0,0,0,0,0,0,59,0,0,12912,0,10261,17762,3134,343,130,94667,2,0,4,75008,2734,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168574,0,0,132021,0,0,3155,33,0,0
IL,17069,3637,0,0,89,2464,0,0,0,0,0,0,0,0,0,1,0,125,0,0,0,0,0,0,0,0,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,2616,0,5969,847,143,64,381,76219,3705,3,0,19241,334,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3639,0,89,2591,0,0,126,0,0,0
IL,17071,96429,0,0,4,54985,0,0,0,0,49,0,0,0,0,315,0,44,28,37,0,0,0,0,0,0,0,594,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,36,0,0,11274,0,5488,7080,961,84,81,38308,874,0,3,27361,7591,1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96429,0,4,55029,0,0,359,37,0,0
IL,17073,249981,0,0,0,149930,0,0,0,7,0,0,0,0,0,729,0,21,25,91,0,0,0,0,0,0,0,2991,16,0,0,0,1,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,908,0,0,2342,0,19933,15583,3570,932,271,33891,20,0,4,45748,1082,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,249981,0,0,149952,1,0,750,91,0,0
IL,17075,364587,0,0,1,241871,0,0,0,0,194,0,0,0,0,3389,0,1669,0,167,0,0,0,0,0,0,0,1043,401,0,0,0,0,208,16,0,0,13,0,0,0,0,0,0,0,0,0,7,0,61,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1905,0,26675,17822,2034,431,317,18039,0,3,56,31358,3266,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,0,14,0,0,0,0,0,0,0,0,364596,0,3,243549,0,0,5060,167,0,0
IL,17077,35362,0,1,347,54664,0,0,0,0,0,0,1,0,0,265,0,13960,0,0,1,0,0,0,0,0,0,236,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,12662,0,20344,11789,1623,297,165,159260,300,0,0,68508,4762,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35363,0,347,68624,1,0,14226,0,0,0
IL,17079,103578,0,0,79,103544,0,0,1,0,9,0,0,0,0,346,0,4046,0,2,0,0,0,0,0,0,0,183,927,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3463,0,16690,2672,447,104,94,49312,0,0,0,33071,115,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,103584,0,79,107592,0,0,4396,2,0,0
IL,17081,50226,0,0,71,60243,3,0,0,0,0,0,0,0,0,337,0,14871,0,1,0,0,0,0,0,0,0,22,2295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12731,0,23589,10214,2025,665,68,100617,33,0,0,92779,2562,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,19,0,0,50301,0,71,75186,0,0,15211,1,0,0
IL,17083,65349,0,1,0,40356,0,0,0,0,0,0,0,0,0,426,0,996,0,6,0,0,0,0,0,0,0,393,146,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,130,10,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,5240,0,11330,4678,749,250,38,79491,0,0,1,28102,2741,853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65349,0,0,41352,0,0,1422,6,0,0
IL,17085,88228,0,0,0,24181,0,0,0,7,1,0,0,0,8,318,0,0,3,10,0,0,0,0,0,0,0,4223,124,0,0,0,1,116,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11114,0,17308,5841,752,189,220,79354,492,0,740,156729,4952,1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88228,0,0,24181,0,0,318,10,0,0
IL,17087,8139,0,0,5,10693,0,0,0,0,0,0,0,0,0,8,0,677,0,0,0,0,0,0,0,0,0,38,1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2714,0,10842,5695,339,28,108,116432,2554,2,0,61927,1211,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8139,0,5,11370,0,0,685,0,0,0
IL,17089,96418,0,0,0,42269,0,0,0,45,0,0,0,0,0,1679,0,2,0,38,0,0,0,0,0,0,0,1766,113,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,34,0,174,0,0,0,0,0,0,0,0,0,0,0,0,4312,0,31446,58523,20359,6728,1836,22790,5,520,128,45140,1079,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96418,0,0,42271,0,0,1681,38,0,0
IL,17091,209215,0,0,2,117569,0,0,0,34,1,0,0,0,0,4206,0,449,3,25,0,0,0,0,0,0,0,804,149,0,0,0,0,1131,222,0,0,11,0,0,0,0,0,0,0,0,0,501,0,163,0,8,0,0,0,0,1,0,0,0,0,0,0,0,3769,0,13043,25549,4644,1800,706,19169,2,144,436,29328,2923,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,36,0,0,0,0,0,0,0,0,209217,0,2,118020,0,0,4655,25,0,0
IL,17093,91267,0,0,1,46167,0,0,0,48,0,0,14,0,0,625,0,39,0,20,0,0,0,0,0,0,0,431,7,0,0,0,0,1,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,524,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1954,0,11605,14146,4155,1236,1869,11366,1,83,2,20255,482,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91267,0,1,46206,14,0,664,20,0,0
IL,17095,161669,0,0,0,113355,0,0,0,1,1,0,0,0,0,459,0,86,5,43,0,0,0,0,0,0,0,2228,111,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,13,0,0,4457,0,16191,16387,3952,1344,96,85483,0,0,1,53748,499,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161669,0,0,113441,0,0,545,43,0,0
IL,17097,11439,0,0,0,10204,0,0,0,57,0,0,0,0,0,967,0,0,0,22,0,0,0,0,0,0,0,679,19,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,17707,0,55659,75789,26791,9756,822,43230,7,1647,350,29501,10341,6402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11440,0,0,10204,0,0,967,23,0,0
IL,17099,323913,0,0,3,220642,2,0,0,881,0,0,1,0,0,3013,0,190,0,104,0,0,0,0,0,0,0,1730,50,0,0,0,128,0,11,0,0,0,0,0,0,0,0,77,0,0,0,1,0,32,0,81,0,0,0,1,0,0,0,0,0,2,0,0,10642,0,27381,32107,7222,2716,2578,51212,0,7,1,48821,1158,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,323913,0,3,220832,1,0,3203,104,0,0
IL,17101,75437,0,0,88,63429,0,0,2,52,16,0,0,0,0,83,0,9111,0,0,0,0,0,0,0,0,0,1,147,0,0,0,0,442,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,3885,0,17664,4065,628,96,16,40547,0,0,0,22066,1223,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,2,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,75511,0,90,72607,0,0,9203,0,0,0
IL,17103,283910,0,0,0,88464,1,0,0,399,9,0,0,0,0,1491,0,35,3,85,0,0,1,0,0,0,0,978,26,0,0,0,13,1,60,0,0,0,0,0,0,0,0,136,0,0,0,0,0,15,0,9,0,0,0,0,0,0,0,0,0,8,0,0,2729,0,18027,11645,3027,825,303,27468,12,1,1,26473,468,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,283910,0,0,88500,1,0,1526,85,0,0
IL,17105,315762,0,0,3,255719,0,0,0,4,1,0,0,0,0,6733,0,238,0,81,0,0,0,0,0,0,0,1312,102,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2677,0,18894,21489,3316,744,1308,11039,0,0,1,29710,127,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,315762,0,3,255957,0,0,6971,81,0,0
IL,17107,212584,0,0,0,117112,0,0,0,13,13,0,0,0,0,681,0,136,2,17,0,0,0,0,0,0,0,268,122,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,1964,0,13902,11375,1913,438,124,11692,0,0,0,22222,1307,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212584,0,0,117248,0,0,817,17,0,0
IL,17109,153124,0,0,0,93696,0,0,0,0,0,0,0,0,0,645,0,105,22,29,0,0,0,0,0,0,0,655,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,14,0,0,0,0,0,0,0,0,0,9,0,0,924,0,9012,11598,2546,566,151,58379,28,0,0,44892,643,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153125,0,0,93801,0,0,751,29,0,0
IL,17111,112466,0,0,0,45569,0,0,0,488,0,0,0,0,0,3452,0,2,0,48,0,0,7,0,0,0,0,2167,136,0,0,0,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,12,30,0,0,0,0,0,0,0,0,0,0,0,0,7937,0,27920,43442,9747,3253,1768,48384,36,1403,70,78811,3042,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112467,0,0,45571,0,0,3454,49,0,0
IL,17113,332458,0,0,1,284098,0,0,0,4,8,0,0,0,0,1151,0,220,0,69,0,0,0,0,0,0,0,1067,544,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,2897,0,27823,32217,11053,3253,479,20652,0,0,0,41012,89,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,332460,0,1,284330,0,0,1371,79,0,0
IL,17115,165987,0,0,0,112425,0,0,0,5,2,0,0,0,0,359,0,124,1,3,0,0,0,0,0,0,0,166,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,4036,0,19429,24444,6818,3305,144,18642,0,0,0,17931,415,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,165987,0,0,112553,0,0,483,7,0,0
IL,17117,200851,0,2,0,120747,0,0,0,1,0,0,0,0,0,1278,0,3204,1,4,0,0,0,0,0,0,0,956,539,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,94,74,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4542,0,24923,14845,2147,632,169,126552,0,0,0,52840,576,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200875,0,0,123951,0,0,4506,4,0,0
