FIPS,Year,LCP_Area_ha,CountyArea_ha,CroplandArea_ha,Prop_LCP
18001,2012,68597.28,88050.24,72814.23,0.942086182879363
18001,2017,68384.61,88050.24,72645.66,0.941344741034771
18003,2002,49584.24,170945.73,97197.66,0.51013820703091
18003,2007,45095.31,170945.73,95892.93,0.470267307506403
18003,2012,44626.32,170945.73,95557.32,0.467011004494475
18003,2017,43815.6,170945.73,95034.51,0.461049359858855
18005,2002,25655.4,106068.96,53095.68,0.483191852896507
18005,2007,25170.12,106068.96,53055.45,0.47441158259896
18005,2012,25363.17,106068.96,52987.41,0.478664082656616
18005,2017,25199.37,106068.96,53021.16,0.475270061990345
18007,2002,89020.53,105286.05,97750.98,0.910686828919771
18007,2007,89020.53,105286.05,97748.82,0.910706952779583
18007,2012,89010.18,105286.05,97736.4,0.910716785148624
18007,2017,88977.87,105286.05,97700.31,0.910722494125147
18009,2002,27829.17,42885.45,34083.36,0.816503126452321
18009,2007,27877.59,42885.45,34176.6,0.815692315795018
18009,2012,27887.94,42885.45,34203.6,0.81535101568256
18009,2017,27968.22,42885.45,34216.38,0.81739272243294
18011,2002,55131.3,109621.98,88705.26,0.621511058081561
18011,2007,54248.58,109621.98,88464.06,0.613227337745973
18011,2012,53385.12,109621.98,88015.05,0.606545357867774
18011,2017,52772.58,109621.98,87660.09,0.602013755632694
18013,2002,0,82008.18,1648.98,0
18013,2007,0,82008.18,1700.19,0
18013,2012,0,82008.18,1710.09,0
18013,2017,0,82008.18,1735.56,0
18015,2002,39717.45,97127.37,76366.08,0.520092821315432
18015,2007,39781.71,97127.37,76459.05,0.520300866934653
18015,2012,39574.53,97127.37,76465.8,0.517545490925355
18015,2017,39231.72,97127.37,76292.1,0.514230438013897
18017,2002,40880.07,107446.23,80000.1,0.511000236249705
18017,2007,40503.15,107446.23,80087.04,0.505739130825662
18017,2012,40483.98,107446.23,80052.39,0.505718567553074
18017,2017,39795.48,107446.23,79865.19,0.498283169425879
18019,2002,1679.31,97489.17,17181.99,0.0977366416812022
18019,2007,1694.25,97489.17,17190.36,0.0985581453791544
18019,2012,1706.31,97489.17,17447.22,0.0977983885111783
18019,2017,1720.89,97489.17,17817.84,0.0965824140299834
18021,2002,14774.4,93322.62,49412.88,0.298998965451923
18021,2007,14794.38,93322.62,49647.96,0.29798565741674
18021,2012,15017.76,93322.62,49751.91,0.301852933887362
18021,2017,15021.36,93322.62,49927.32,0.300864536690533
18023,2002,87271.92,104957.91,91029.42,0.958722136206075
18023,2007,87270.84,104957.91,91041.57,0.958582326732722
18023,2012,87106.86,104957.91,91000.62,0.957211720095973
18023,2017,87003.72,104957.91,90896.22,0.957176437039956
18025,2002,0,79956.45,2178.45,0
18025,2007,0,79956.45,2238.66,0
18025,2012,0,79956.45,2345.49,0
18025,2017,0,79956.45,2949.66,0
18027,2002,34941.33,113151.6,67814.73,0.515246908746817
18027,2007,35660.97,113151.6,68490.54,0.52067000785802
18027,2012,36095.22,113151.6,68795.55,0.524673761602313
18027,2017,33678.63,113151.6,68717.25,0.490104449756066
18029,2002,508.95,79614,6103.17,0.0833910902039432
18029,2007,508.95,79614,6192.9,0.0821828222642058
18029,2012,509.49,79614,6359.04,0.0801205842391304
18029,2017,509.49,79614,6477.21,0.0786588670121858
18031,2002,46361.16,96689.7,64737.27,0.716143266467678
18031,2007,46650.87,96689.7,64814.4,0.719760886469673
18031,2012,46012.77,96689.7,64421.82,0.714242006823154
18031,2017,45919.89,96689.7,64474.65,0.712216196598198
18033,2002,45410.67,94239,57829.14,0.785255841605115
18033,2007,45388.89,94239,57905.19,0.783848390791913
18033,2012,45754.56,94239,58144.68,0.786908793719391
18033,2017,45837.09,94239,58312.71,0.786056590407134
18035,2002,34904.25,102539.97,69941.97,0.499045851868342
18035,2007,34120.62,102539.97,70036.47,0.487183605912748
18035,2012,34315.11,102539.97,70059.87,0.489796940816476
18035,2017,34115.67,102539.97,70047.9,0.48703344425743
18037,2002,24699.42,112749.93,39481.2,0.625599525850278
18037,2007,24416.28,112749.93,39452.13,0.618883695252956
18037,2012,24476.58,112749.93,39593.43,0.618198019216825
18037,2017,24513.66,112749.93,39986.37,0.613050396922752
18039,2002,18393.93,121202.28,57967.65,0.317313708594363
18039,2007,17919.9,121202.28,57954.78,0.309204866276776
18039,2012,18171.45,121202.28,58001.76,0.313291355296805
18039,2017,17634.33,121202.28,57805.47,0.305063344351322
18041,2002,14831.64,55727.19,31261.77,0.474433789257614
18041,2007,15233.31,55727.19,31539.51,0.482991333727125
18041,2012,14910.39,55727.19,31626.36,0.471454508201386
18041,2017,14903.1,55727.19,31691.25,0.470259140930067
18043,2002,0,38592.72,1829.88,0
18043,2007,0,38592.72,1838.88,0
18043,2012,0,38592.72,1910.16,0
18043,2017,0,38592.72,2063.79,0
18045,2002,40132.17,103050.81,72676.08,0.552206035328268
18045,2007,40193.55,103050.81,72862.38,0.551636523539308
18045,2012,40234.86,103050.81,72971.64,0.551376671813872
18045,2017,40231.17,103050.81,72925.56,0.551674474628649
18047,2002,8963.91,101281.32,28264.68,0.317141747226574
18047,2007,8989.47,101281.32,28591.83,0.314406947718981
18047,2012,9013.77,101281.32,28926.45,0.311609962508362
18047,2017,9018.45,101281.32,29137.5,0.309513513513513
18049,2002,59358.78,96156.99,75760.38,0.783506893708823
18049,2007,59711.85,96156.99,76019.76,0.78547801255884
18049,2012,59829.03,96156.99,76213.98,0.785013851789396
18049,2017,59811.12,96156.99,76199.04,0.784932723561872
18051,2002,43209.36,129282.57,86623.11,0.498820233999911
18051,2007,42706.26,129282.57,86718.78,0.492468413416333
18051,2012,42647.49,129282.57,86668.65,0.492075162126098
18051,2017,42026.4,129282.57,86552.28,0.485560865640974
18053,2002,48312.9,107457.75,80787.78,0.598022374175896
18053,2007,47722.68,107457.75,80901.63,0.589885271780062
18053,2012,47734.38,107457.75,81151.02,0.588216636094038
18053,2017,47701.08,107457.75,81093.69,0.588221845620787
18055,2002,26923.5,141390,43439.49,0.619793188179696
18055,2007,27090.72,141390,43704.81,0.619856715999909
18055,2012,26502.21,141390,43493.76,0.609333614753013
18055,2017,25830.09,141390,43632.27,0.591995099040229
18057,2002,29313.63,104230.71,60073.56,0.487962258271359
18057,2007,23253.57,104230.71,57362.31,0.405380641051589
18057,2012,21786.66,104230.71,55930.05,0.38953406978896
18057,2017,20687.22,104230.71,54787.68,0.377588903198675
18059,2002,34687.44,79519.32,61306.29,0.565805564159893
18059,2007,33095.7,79519.32,61173.54,0.541013320465024
18059,2012,32422.32,79519.32,61091.91,0.53071380482293
18059,2017,32121.81,79519.32,60790.95,0.528397894752426
18061,2002,3586.14,126009.81,19228.14,0.186504778933376
18061,2007,3638.16,126009.81,19517.04,0.186409414542369
18061,2012,4062.69,126009.81,19881.45,0.204345759489373
18061,2017,4285.8,126009.81,20611.71,0.207930346390474
18063,2002,43597.08,105873.75,69667.11,0.6257914243895
18063,2007,41906.07,105873.75,68073.21,0.615602966277042
18063,2012,41508.72,105873.75,67385.79,0.615986248732856
18063,2017,40552.11,105873.75,66789.09,0.607166679468159
18065,2002,65994.48,102261.24,74097.72,0.890641169525864
18065,2007,66207.69,102261.24,74522.16,0.888429562428142
18065,2012,66358.62,102261.24,74690.28,0.888450545372169
18065,2017,66024.99,102261.24,74581.38,0.885274447858165
18067,2002,31530.96,76125.33,58131,0.542412138101873
18067,2007,30970.26,76125.33,58058.28,0.533433990810613
18067,2012,30712.86,76125.33,57954.24,0.529950181384485
18067,2017,29362.86,76125.33,57794.13,0.508059555529255
18069,2002,66157.11,100420.11,72535.5,0.912065264594578
18069,2007,66583.71,100420.11,72769.41,0.914995875327284
18069,2012,66484.17,100420.11,73035.72,0.910296632935227
18069,2017,66305.07,100420.11,73010.79,0.90815439745276
18071,2002,24448.14,133103.7,56133.72,0.435533935751987
18071,2007,24886.98,133103.7,56176.38,0.443015018055631
18071,2012,24961.5,133103.7,56365.29,0.442852329864709
18071,2017,24936.12,133103.7,56780.82,0.439164492517015
18073,2002,89983.89,145399.86,115656.03,0.778030250562811
18073,2007,90350.37,145399.86,115614.99,0.781476260128553
18073,2012,90290.52,145399.86,115509.06,0.78167478810753
18073,2017,90216.45,145399.86,115435.08,0.781534088251162
18075,2002,52793.73,99477.99,80348.31,0.657060864130185
18075,2007,53695.17,99477.99,80550.45,0.666602979871621
18075,2012,53398.08,99477.99,80575.74,0.662706665802883
18075,2017,53565.3,99477.99,80501.4,0.665395881313865
18077,2002,3643.47,93985.38,20404.71,0.178560244178917
18077,2007,3653.91,93985.38,20625.75,0.177152830806152
18077,2012,3685.14,93985.38,20903.85,0.176290013562095
18077,2017,3966.84,93985.38,21259.08,0.186595092543986
18079,2002,6427.26,97991.01,34220.52,0.1878188876148
18079,2007,6675.12,97991.01,34482.15,0.193581896720477
18079,2012,6688.62,97991.01,34692.48,0.192797401627096
18079,2017,6705.27,97991.01,35029.17,0.191419608286465
18081,2002,22144.5,83344.68,42820.83,0.517143175412527
18081,2007,19964.7,83344.68,41764.59,0.478029354532153
18081,2012,19312.02,83344.68,41337.81,0.467175692181081
18081,2017,19206.81,83344.68,41241.33,0.46571752171911
18083,2002,68063.58,135725.31,100004.4,0.680605853342453
18083,2007,68826.24,135725.31,100232.73,0.686664326113835
18083,2012,68859.09,135725.31,100242.18,0.686927299466153
18083,2017,68745.87,135725.31,100249.56,0.685747348916045
18085,2002,43304.4,143586.63,93510.63,0.46309601379009
18085,2007,44013.33,143586.63,93910.05,0.468675397361624
18085,2012,44938.98,143586.63,94206.51,0.477026269203689
18085,2017,44890.38,143586.63,94005.9,0.477527261586773
18087,2002,22380.84,100155.42,48844.35,0.45820734639728
18087,2007,22798.08,100155.42,50386.5,0.452464052871305
18087,2012,23252.67,100155.42,51525.36,0.451285929879966
18087,2017,22763.7,100155.42,51327.81,0.443496420361593
18089,2002,36047.52,162300.78,51770.79,0.696290707559224
18089,2007,36065.79,162300.78,51145.74,0.705157262364373
18089,2012,34314.3,162300.78,49961.25,0.686818284170232
18089,2017,33821.37,162300.78,49689.45,0.680654947881291
18091,2002,56191.59,158832.9,93815.01,0.598961616056961
18091,2007,56036.79,158832.9,94006.71,0.596093512899239
18091,2012,55794.06,158832.9,93864.24,0.594412312931954
18091,2017,55447.29,158832.9,93733.38,0.591542628677212
18093,2002,1001.34,117048.78,14841.09,0.067470785501604
18093,2007,953.55,117048.78,14939.82,0.0638260701936168
18093,2012,961.56,117048.78,15313.23,0.0627927615532451
18093,2017,1183.68,117048.78,16393.5,0.0722042272852045
18095,2002,43778.34,117302.67,83957.76,0.521432920554336
18095,2007,42480.36,117302.67,83829.24,0.506748719181994
18095,2012,42662.07,117302.67,83692.35,0.50974874047628
18095,2017,42847.2,117302.67,83664.45,0.512131496710969
18097,2002,1330.2,104376.96,9846.45,0.135094374114529
18097,2007,507.69,104376.96,8667.72,0.0585724965734934
18097,2012,506.7,104376.96,8415.81,0.06020810831043
18097,2017,221.76,104376.96,8125.74,0.0272910528764149
18099,2002,68481.54,116484.66,80004.06,0.855975809227682
18099,2007,68580.09,116484.66,80108.55,0.856089518534538
18099,2012,68710.77,116484.66,80272.35,0.855970580156181
18099,2017,68084.46,116484.66,80171.55,0.849234672399373
18101,2002,1478.52,88165.89,12269.79,0.120500839867675
18101,2007,1485.63,88165.89,12501.45,0.118836614952665
18101,2012,1485.72,88165.89,12612.24,0.117799851572758
18101,2017,1485.72,88165.89,12844.8,0.115667040358744
18103,2002,35956.98,97742.97,72002.88,0.499382524699012
18103,2007,35692.29,97742.97,72060.66,0.495308952207765
18103,2012,35685.09,97742.97,72091.98,0.494993895298756
18103,2017,35465.67,97742.97,72049.14,0.492242794292895
18105,2002,0,106531.83,4810.41,0
18105,2007,223.92,106531.83,4789.89,0.0467484639521993
18105,2012,226.89,106531.83,4836.69,0.0469101803092611
18105,2017,227.25,106531.83,5000.58,0.0454447284115043
18107,2002,73451.88,130908.24,104239.98,0.704642115242156
18107,2007,73284.39,130908.24,104335.38,0.702392515367271
18107,2012,73319.04,130908.24,104383.98,0.702397436848068
18107,2017,73273.05,130908.24,104327.01,0.70234017058478
18109,2002,17195.13,106042.14,36521.1,0.470827275191602
18109,2007,17198.82,106042.14,36530.91,0.470801849721236
18109,2012,17365.41,106042.14,36534.78,0.475311744042252
18109,2017,17200.62,106042.14,36671.31,0.469048419595591
18111,2002,69748.47,104488.02,81164.79,0.859343934728347
18111,2007,69416.82,104488.02,81057.6,0.85638879019364
18111,2012,69462.36,104488.02,81044.28,0.857091456670354
18111,2017,69423.75,104488.02,80991.54,0.857172860276518
18113,2002,49775.13,108114.21,64800.09,0.768133655369923
18113,2007,50154.57,108114.21,65091.78,0.770520793869825
18113,2012,50727.33,108114.21,65227.23,0.77770173591612
18113,2017,50742.18,108114.21,65207.16,0.778168839127482
18115,2002,699.3,22647.69,1733.22,0.403468688337314
18115,2007,699.3,22647.69,1770.84,0.394897336857085
18115,2012,699.3,22647.69,1811.7,0.385991058122206
18115,2017,699.3,22647.69,1908.18,0.366474860862183
18117,2002,6286.23,105720.66,16903.44,0.371890573753035
18117,2007,6295.14,105720.66,17006.4,0.37016299745978
18117,2012,6323.85,105720.66,17366.85,0.364133392065919
18117,2017,6423.57,105720.66,18004.23,0.356781156428239
18119,2002,2266.38,100445.13,17683.02,0.128167021244109
18119,2007,2277.09,100445.13,17873.19,0.127402550971595
18119,2012,2279.88,100445.13,17995.05,0.126694841081297
18119,2017,2718.9,100445.13,18491.31,0.147036635046408
18121,2002,31428,116549.91,55149.84,0.569865660535008
18121,2007,31622.67,116549.91,55350.09,0.57132102224224
18121,2012,31863.06,116549.91,55509.3,0.574013003226486
18121,2017,31864.23,116549.91,55553.31,0.573579324076279
18123,2002,1274.04,100047.87,8322.93,0.153075899953502
18123,2007,1277.46,100047.87,8414.46,0.151817228913085
18123,2012,1277.46,100047.87,8577.09,0.148938626037502
18123,2017,1277.46,100047.87,8852.85,0.144299293447873
18125,2002,9453.15,88345.44,31124.25,0.303722981276657
18125,2007,9999.36,88345.44,31307.58,0.319391022876888
18125,2012,10004.58,88345.44,31382.55,0.318794361834841
18125,2017,9193.05,88345.44,31452.21,0.292286297210911
18127,2002,33238.98,135147.06,52339.32,0.635067096783069
18127,2007,33770.61,135147.06,52319.52,0.645468651088542
18127,2012,33773.85,135147.06,51976.89,0.649785895231515
18127,2017,33759.27,135147.06,51839.82,0.651222747301206
18129,2002,39442.23,108604.62,71942.13,0.548249405459638
18129,2007,39466.08,108604.62,72003.15,0.548116019924128
18129,2012,39055.5,108604.62,71925.84,0.542996786690291
18129,2017,38944.26,108604.62,71734.41,0.542895104316046
18131,2002,74989.62,112545,89334,0.839429780374773
18131,2007,75015.18,112545,89346.69,0.839596631951335
18131,2012,74998.17,112545,89333.1,0.83953394654389
18131,2017,74981.79,112545,89314.2,0.839528204921502
18133,2002,42327.09,125018.64,60600.15,0.698465102809151
18133,2007,42679.44,125018.64,60733.35,0.702734823618325
18133,2012,42769.17,125018.64,60879.24,0.702524703002206
18133,2017,42747.66,125018.64,60886.89,0.702083157802936
18135,2002,64989.81,117407.79,97053.39,0.669629468893359
18135,2007,65688.12,117407.79,97214.67,0.675701722795541
18135,2012,65837.34,117407.79,97215.03,0.677234168420254
18135,2017,65359.26,117407.79,97123.95,0.672946889001117
18137,2002,8031.78,116048.61,40939.83,0.196184986601068
18137,2007,7854.39,116048.61,41184.18,0.190713764362918
18137,2012,8064.18,116048.61,41352.48,0.195010794999478
18137,2017,8071.29,116048.61,41587.38,0.194080271466969
18139,2002,63041.49,105790.5,88389,0.713227777212097
18139,2007,63021.87,105790.5,88629.03,0.711074802465964
18139,2012,63209.97,105790.5,88653.24,0.713002367426165
18139,2017,63201.24,105790.5,88641.27,0.713000163467874
18141,2002,34087.59,119497.68,60079.77,0.567372178688434
18141,2007,32690.07,119497.68,59856.3,0.546142511314598
18141,2012,32769.36,119497.68,59764.05,0.548312237875445
18141,2017,32647.77,119497.68,59607.9,0.547708776856759
18143,2002,1237.32,49921.11,12700.44,0.097423396354772
18143,2007,1243.89,49921.11,12817.53,0.0970459987220627
18143,2012,1246.14,49921.11,12944.88,0.0962650870459981
18143,2017,1251.18,49921.11,13053.15,0.0958527252042611
18145,2002,50386.95,106903.26,82793.43,0.608586333480809
18145,2007,50489.19,106903.26,82844.55,0.609444918223347
18145,2012,50260.59,106903.26,82760.49,0.607301745071833
18145,2017,49977.99,106903.26,82740.33,0.604034211611194
18147,2002,13775.58,103970.61,48409.83,0.284561627256282
18147,2007,13475.88,103970.61,48437.1,0.278214013638306
18147,2012,12951.36,103970.61,48495.78,0.2670615876268
18147,2017,12973.05,103970.61,48835.08,0.265650225206962
18149,2002,18519.57,80859.87,50524.38,0.366547199589584
18149,2007,18506.34,80859.87,50696.64,0.365040760097711
18149,2012,18470.79,80859.87,50722.65,0.36415270101227
18149,2017,18513.45,80859.87,50683.77,0.365273735556767
18151,2002,15330.24,83518.65,36262.35,0.42275914274723
18151,2007,15405.84,83518.65,36293.67,0.42447732621143
18151,2012,15449.49,83518.65,36440.37,0.423966331845698
18151,2017,15439.5,83518.65,36478.26,0.42325209590589
18153,2002,22568.13,117613.44,62239.05,0.362604024322351
18153,2007,22693.77,117613.44,62584.02,0.362612852290409
18153,2012,22786.11,117613.44,62832.24,0.362649970779332
18153,2017,22805.46,117613.44,62978.31,0.362116099971562
18155,2002,0,57870.63,4218.03,0
18155,2007,0,57870.63,4298.76,0
18155,2012,0,57870.63,4409.19,0
18155,2017,0,57870.63,4457.16,0
18157,2002,57412.89,130339.71,87073.29,0.659362819528239
18157,2007,57481.65,130339.71,86722.29,0.662824401892524
18157,2012,57313.71,130339.71,86382.72,0.663485822164433
18157,2017,55660.95,130339.71,85853.97,0.648321213334689
18159,2002,36678.42,67487.49,60689.97,0.604357194442508
18159,2007,36462.06,67487.49,60668.37,0.601006092631135
18159,2012,36454.68,67487.49,60669.18,0.600876425229416
18159,2017,36211.32,67487.49,60644.7,0.597106095009127
18161,2002,15094.62,42780.51,27325.62,0.552398079165267
18161,2007,15135.39,42780.51,27535.14,0.549675432919535
18161,2012,15364.26,42780.51,27626.76,0.556136875985458
18161,2017,15776.82,42780.51,27649.89,0.57059250506964
18163,2002,13425.75,61288.47,25388.82,0.528805592382789
18163,2007,12862.8,61288.47,24767.82,0.519335169586988
18163,2012,12850.38,61288.47,24596.91,0.522438794141215
18163,2017,12839.49,61288.47,24499.98,0.524061244131628
18165,2002,18748.62,67315.68,38747.79,0.483862950635378
18165,2007,18747.45,67315.68,39041.82,0.480188935864158
18165,2012,18772.74,67315.68,39144.15,0.479579707312587
18165,2017,18479.97,67315.68,39179.79,0.471670981391171
18167,2002,13966.83,106307.73,46714.5,0.29898275695983
18167,2007,13968,106307.73,46722.33,0.298957693248603
18167,2012,13986.27,106307.73,46889.37,0.298282318572418
18167,2017,13976.64,106307.73,46897.65,0.298024314651161
18169,2002,44295.57,109031.85,77184,0.573895755597015
18169,2007,44387.91,109031.85,77286.69,0.574327998779609
18169,2012,44430.03,109031.85,77448.42,0.573672516495495
18169,2017,44621.91,109031.85,77407.47,0.576454830522171
18171,2002,53521.65,94898.52,70049.88,0.764050559401387
18171,2007,53524.71,94898.52,70147.98,0.763025678002417
18171,2012,53547.12,94898.52,70231.68,0.762435413761995
18171,2017,53531.91,94898.52,70226.73,0.762272570572487
18173,2002,12954.78,101284.29,32278.41,0.401345047664987
18173,2007,13075.74,101284.29,32063.13,0.407812337722487
18173,2012,12991.95,101284.29,32048.46,0.405384533297388
18173,2017,12995.01,101284.29,32309.82,0.402200012256336
18175,2002,8626.95,133797.24,35888.58,0.240381480682713
18175,2007,8432.46,133797.24,36270.81,0.232486123138689
18175,2012,8471.43,133797.24,36732.24,0.230626555853931
18175,2017,8722.89,133797.24,37978.2,0.229681501492962
18177,2002,50492.88,104723.55,64721.97,0.780150542389238
18177,2007,51930.27,104723.55,65811.51,0.789075801482142
18177,2012,52153.29,104723.55,66140.28,0.788525388764608
18177,2017,51496.29,104723.55,65907,0.781347808275297
18179,2002,66981.69,95893.02,80623.62,0.830794871279657
18179,2007,66549.15,95893.02,80697.69,0.82467230474627
18179,2012,66394.44,95893.02,80642.61,0.823317102459853
18179,2017,66543.12,95893.02,80587.17,0.825728462731723
18181,2002,107669.52,131747.13,113248.35,0.950738090223831
18181,2007,107747.46,131747.13,113278.05,0.951176860830496
18181,2012,107448.75,131747.13,113236.2,0.948890460824365
18181,2017,107316,131747.13,113093.19,0.948916552800394
18183,2002,56853.36,87519.24,63506.16,0.895241658446992
18183,2007,56976.21,87519.24,63695.25,0.894512699141616
18183,2012,57120.75,87519.24,63837.18,0.894788115640446
18183,2017,56915.91,87519.24,63714.87,0.893290844036879
19001,2002,59484.24,147701.52,100445.13,0.592206312043202
19001,2007,65630.79,147701.52,104840.19,0.626007926921918
19001,2012,68764.14,147701.52,106618.95,0.644952327892931
19001,2017,69679.62,147701.52,107514.36,0.64809593806818
19003,2002,31202.19,110199.96,59462.28,0.524739212825341
19003,2007,36965.52,110199.96,62969.13,0.587041936263055
19003,2012,37965.24,110199.96,64834.02,0.585575905982692
19003,2017,39703.05,110199.96,66273.84,0.599075743913436
19005,2002,12034.71,170622.36,39028.32,0.30835839205992
19005,2007,12849.21,170622.36,41659.11,0.308436978130354
19005,2012,14264.73,170622.36,45629.19,0.312622906521023
19005,2017,14348.43,170622.36,47435.94,0.3024801448016
19007,2002,3948.39,133705.89,23814.99,0.165794316940717
19007,2007,4760.55,133705.89,26212.14,0.181616228205709
19007,2012,6180.57,133705.89,30019.5,0.205885174636486
19007,2017,6767.19,133705.89,32546.52,0.207923612109682
19009,2002,82898.73,114843.6,95767.29,0.865626770894321
19009,2007,84921.39,114843.6,97165.98,0.873982745812886
19009,2012,85767.66,114843.6,97847.37,0.876545378787391
19009,2017,86139.81,114843.6,98169.3,0.87746179304528
19011,2002,120285.27,186054.57,145741.05,0.825335552337519
19011,2007,121512.87,186054.57,146738.52,0.828091151525857
19011,2012,122288.94,186054.57,147580.74,0.828623978982623
19011,2017,122752.89,186054.57,147965.13,0.829606881026631
19013,2002,78774.03,148322.7,106490.43,0.739728724919225
19013,2007,79737.03,148322.7,106767.72,0.746827130896867
19013,2012,79574.31,148322.7,106614.45,0.746374529906593
19013,2017,79750.53,148322.7,106554.42,0.748448820799738
19015,2002,97601.85,148569.03,113232.06,0.861963034144217
19015,2007,98475.03,148569.03,113717.79,0.86595975880291
19015,2012,98288.64,148569.03,113805.36,0.863655630982583
19015,2017,98370.27,148569.03,113835.15,0.864146706882716
19017,2002,59976.27,113806.71,85292.19,0.703185954071528
19017,2007,61482.6,113806.71,85806.45,0.716526554821928
19017,2012,61448.04,113806.71,85814.82,0.716053940333383
19017,2017,61411.59,113806.71,85750.11,0.716169227071545
19019,2002,96138.18,148431.06,121731.84,0.789753773540267
19019,2007,96992.1,148431.06,122427.9,0.792238533863605
19019,2012,97541.55,148431.06,122662.35,0.795203662737588
19019,2017,97530.48,148431.06,122621.13,0.795380698253229
19021,2002,115846.65,150281.73,130302.9,0.889056575103087
19021,2007,115563.15,150281.73,130429.26,0.88602166415726
19021,2012,115788.51,150281.73,130448.43,0.88761903842001
19021,2017,116346.24,150281.73,130374.45,0.892400619906738
19023,2002,93408.48,150675.57,120270.33,0.77665439181883
19023,2007,95204.7,150675.57,121033.71,0.786596560578041
19023,2012,95219.28,150675.57,121037.85,0.786690113877601
19023,2017,95262.03,150675.57,121140.63,0.786375553767551
19025,2002,119598.48,148178.34,133750.62,0.89419009795992
19025,2007,120050.73,148178.34,134012.43,0.89581787301372
19025,2012,117171.36,148178.34,133619.49,0.876903212248453
19025,2017,116598.69,148178.34,133412.31,0.873972499239388
19027,2002,112105.53,147704.04,128964.87,0.869271841238626
19027,2007,113032.26,147704.04,129752.82,0.871135286308228
19027,2012,113970.33,147704.04,129900.78,0.877364477719071
19027,2017,114200.37,147704.04,129898.17,0.879153031948025
19029,2002,73482.39,146321.64,108252.63,0.678804662759695
19029,2007,78570.36,146321.64,111207.42,0.706520841864689
19029,2012,81274.32,146321.64,112527.81,0.72225985736326
19029,2017,82166.22,146321.64,113066.1,0.726709597306355
19031,2002,89055.36,150716.97,114208.65,0.779760202051246
19031,2007,89755.56,150716.97,115305.3,0.778416603573296
19031,2012,90321.66,150716.97,115900.56,0.779303050822188
19031,2017,91046.07,150716.97,116027.28,0.784695375087652
19033,2002,92550.78,148957.02,119237.22,0.776190353985106
19033,2007,93273.21,148957.02,119929.23,0.777735419463629
19033,2012,93066.03,148957.02,120083.85,0.775008712662027
19033,2017,93018.33,148957.02,119978.82,0.77528958861239
19035,2002,100884.87,149456.34,122457.69,0.823834501532733
19035,2007,101158.02,149456.34,122688.9,0.82450832960439
19035,2012,101289.51,149456.34,122926.77,0.823982522277288
19035,2017,101687.58,149456.34,123112.44,0.825973232274496
19037,2002,80429.67,130965.03,104100.48,0.772615745863996
19037,2007,81487.71,130965.03,105011.55,0.775988069883741
19037,2012,81772.56,130965.03,105109.29,0.777976523293041
19037,2017,82044.36,130965.03,105215.67,0.779773202983928
19039,2002,5027.94,111825.72,23906.7,0.21031509995106
19039,2007,7009.92,111825.72,28067.04,0.249756297778462
19039,2012,8893.53,111825.72,32165.1,0.276496264584907
19039,2017,9396.27,111825.72,35174.43,0.267133539903845
19041,2002,96086.88,148290.93,120402.63,0.798046354967495
19041,2007,96849.45,148290.93,120779.55,0.801869604581239
19041,2012,96909.39,148290.93,120833.19,0.802009696177019
19041,2017,97047.36,148290.93,120744.36,0.803742385979768
19043,2002,36439.65,205301.61,81631.71,0.446390869430519
19043,2007,38948.22,205301.61,85103.46,0.45765730324008
19043,2012,41734.35,205301.61,89186.31,0.467945697047002
19043,2017,42065.82,205301.61,90688.41,0.463850011263843
19045,2002,104115.6,183937.59,131242.32,0.793308134144535
19045,2007,106294.95,183937.59,133049.52,0.798912690553111
19045,2012,107771.67,183937.59,133696.62,0.806091208588519
19045,2017,108155.79,183937.59,133985.79,0.807218362484559
19047,2002,127912.59,185198.67,151611.3,0.843687706655111
19047,2007,130896.36,185198.67,153283.86,0.853947441041738
19047,2012,134178.12,185198.67,154842.3,0.866546931943016
19047,2017,135943.56,185198.67,155509.47,0.874181874582943
19049,2002,70314.12,153225,104304.69,0.674122323742106
19049,2007,71536.32,153225,104498.46,0.6845681744975
19049,2012,71887.05,153225,104517.54,0.687798909159171
19049,2017,70756.56,153225,103927.23,0.680827921613999
19051,2002,6329.61,130757.31,28475.64,0.22228157119559
19051,2007,7904.97,130757.31,31427.01,0.251534269407112
19051,2012,8239.86,130757.31,34338.51,0.2399597419923
19051,2017,9202.95,130757.31,37769.67,0.243659793691605
19053,2002,5988.6,138168.63,24371.01,0.245726377363925
19053,2007,7028.28,138168.63,27139.23,0.258971238314425
19053,2012,8080.74,138168.63,31261.77,0.258486323711037
19053,2017,9224.82,138168.63,35154.18,0.262410330720273
19055,2002,84834.81,149937.39,112188.33,0.756182126964543
19055,2007,87242.76,149937.39,113257.98,0.770301218510166
19055,2012,87615.54,149937.39,113883.84,0.769341286700554
19055,2017,87619.41,149937.39,114004.26,0.768562595818788
19057,2002,32827.77,111312.18,59566.59,0.551110446308912
19057,2007,32370.12,111312.18,60064.47,0.5389229273146
19057,2012,32454.18,111312.18,60288.48,0.538314782525617
19057,2017,32701.68,111312.18,60318,0.542154580722172
19059,2002,59611.05,104621.67,76473.63,0.779498109348281
19059,2007,59869.35,104621.67,76538.97,0.782207416692438
19059,2012,59624.91,104621.67,76588.2,0.77851300853134
19059,2017,59852.07,104621.67,76538.52,0.781986246925078
19061,2002,46578.15,159661.71,76010.31,0.612787265306509
19061,2007,48429.18,159661.71,79062.39,0.612543840377201
